Aasu Wx Data Raw,,,,,,,,,,,
,,,,,,,,,,,
Timestamp,Record,Voltage,Air Temp (C),Air Temp (F),Relative Humidity,Rain (in),Wind Speed (MPH),Wind Direction (D1),Wind Direction (SD1),Solar Rad (W_AVG),slrMJ_Tot
12/23/2017 8:00,23186,13.01,30.21,77.9,94.1,0,2.545,357.2,49.08,175.7,0.1581116
12/23/2017 8:15,23187,13.35,31.33,79.3,92.7,0,2.56,348.2,39.55,254.6,0.2291078
12/23/2017 8:30,23188,13.55,32.62,79,93.9,0,4.529,27.6,24.63,287.9,0.2591031
12/23/2017 8:45,23189,13.48,33.73,80,91.8,0,3.912,38.87,17.35,431.5,0.3883067
12/23/2017 9:00,23190,13.45,34.49,79.87,92.2,0,4.22,27.69,21.83,368.4,0.3315803
12/23/2017 9:15,23191,13.45,34.79,80.2,91.5,0,3.931,34.17,16.32,418.2,0.3763841
12/23/2017 9:30,23192,13.41,35.07,80.3,92,0,3.611,16.32,32.66,351.7,0.3165266
12/23/2017 9:45,23193,13.42,35.07,79.82,91.5,0,4.708,17.53,12.49,384.6,0.346146
12/23/2017 10:00,23194,13.43,35.06,80,90,0,5.109,26.73,15.78,565.6,0.5090021
12/23/2017 10:15,23195,13.42,35.58,80.2,91,0,4.537,19.07,28.69,442.7,0.3984276
12/23/2017 10:30,23196,13.41,35.54,80.3,91.7,0,3.23,20.23,27.7,406.4,0.3657445
12/23/2017 10:45,23197,13.42,35.67,80.6,91.5,0,3.514,34.07,27.16,441.7,0.3975138
12/23/2017 11:00,23198,13.43,35.68,80.3,89.1,0,4.533,21.46,16.28,485.5,0.4369939
12/23/2017 11:15,23199,13.42,35.76,80.2,91.4,0,6.122,29.47,17.69,450.2,0.4051504
12/23/2017 11:30,23200,13.42,35.59,79.87,90.1,0,6.501,35.73,12.46,548.4,0.4935397
12/23/2017 11:45,23201,13.42,35.46,79.78,91.4,0,5.856,34.98,13.02,502,0.4517713
12/23/2017 12:00,23202,13.42,35.7,80.2,91.9,0,7.291,33.03,5.897,700.1,0.6300555
12/23/2017 12:15,23203,13.39,35.76,80.2,89.9,0,7.002,29.43,15.75,665.5,0.5989836
12/23/2017 12:30,23204,13.39,36.31,81.1,86.5,0,6.627,29.35,14.29,905,0.8141405
12/23/2017 12:45,23205,13.4,37.46,82.3,88.9,0,6.435,30.41,12.97,907,0.8163563
12/23/2017 13:00,23206,13.39,37.67,81,90,0,6.018,23.95,10.32,518.7,0.4668717
12/23/2017 13:15,23207,13.41,37.31,80.8,89.2,0,5.664,35.16,11.93,585.4,0.526843
12/23/2017 13:30,23208,13.39,36.84,80.4,91.4,0,4.947,24.98,10.96,349.8,0.3148261
12/23/2017 13:45,23209,13.4,36.04,79.84,94,0,1.989,22.78,52.02,190.4,0.1713685
12/23/2017 14:00,23210,13.44,35.12,79.79,93.4,0,3.952,41.31,19.26,275.3,0.2478116
12/23/2017 14:15,23211,13.43,35.47,80.6,91.1,0,5.593,33.42,19.71,495.6,0.446008
12/23/2017 14:30,23212,13.39,35.85,80.6,91.2,0,4.894,26.7,24.04,347.3,0.3126089
12/23/2017 14:45,23213,13.38,35.74,79.76,93.3,0,4.786,30.55,23.95,312,0.2808434
12/23/2017 15:00,23214,13.39,35.31,80.1,92.4,0,4.27,23.62,18.82,348.4,0.3135798
12/23/2017 15:15,23215,13.39,35.36,80,93.6,0,4.887,28.93,16.6,354.7,0.3191854
12/23/2017 15:30,23216,13.39,35.49,80.5,89.7,0,3.929,30.81,20.93,464.1,0.4177097
12/23/2017 15:45,23217,13.4,36.35,80.9,85.5,0,6.571,28.99,15.42,583.7,0.5253222
12/23/2017 16:00,23218,13.39,36.8,81.4,84.2,0,4.818,36.29,16.38,670.6,0.603498
12/23/2017 16:15,23219,13.41,36.73,81.7,83.9,0,5.571,9.7,23.32,572.7,0.5153877
12/23/2017 16:30,23220,13.42,33.3,82,86.9,0,4.339,16.87,16.08,420.1,0.3781307
12/23/2017 16:45,23221,13.44,32.8,80.7,88.3,0,2.66,351.2,32.29,240.4,0.2163183
12/23/2017 17:00,23222,13.44,31.69,80.4,90.3,0,2.472,24.69,26.68,160.4,0.1443814
12/23/2017 17:15,23223,13.46,30.69,79.76,91.1,0,2.004,2.348,19.66,128.7,0.1158198
12/23/2017 17:30,23224,13.47,30.09,79.31,91.8,0,3.001,17.21,24.6,130.2,0.117216
12/23/2017 17:45,23225,13.49,29.41,79.5,91.6,0,3.279,2.203,25.68,156,0.1403603
12/23/2017 18:00,23226,13.49,29.14,79.1,92,0,3.236,20.05,30.59,96.2,0.08657704
12/23/2017 18:15,23227,13.51,29,79.27,91.6,0,1.391,359.1,20.07,112.9,0.1016239
12/23/2017 18:30,23228,13.49,28.72,79.17,92.8,0,1.531,16.51,20.35,50.47,0.04542738
12/23/2017 18:45,23229,13.38,27.58,78.52,93.7,0,1.85,346.2,25.36,13.92,0.01252655
12/23/2017 19:00,23230,13.29,26.89,78.11,94,0,0.809,355.4,13.18,6.429,0.005786187
12/23/2017 19:15,23231,13.24,26.39,78.11,95.4,0,1.173,30.51,16.49,1.432,0.001288824
12/23/2017 19:30,23232,13.21,26.07,77.92,95.5,0,2.522,2.174,30.75,0.172,0.000154612
12/23/2017 19:45,23233,13.19,25.69,77.74,95.9,0,2.876,352,17.32,0.003,3.11E-06
12/23/2017 20:00,23234,13.18,25.5,77.6,96.2,0,2.539,2.363,23.62,0.005,4.40E-06
12/23/2017 20:15,23235,13.17,25.13,77.57,94.9,0,3.148,359.6,16.75,0.008,7.08E-06
12/23/2017 20:30,23236,13.17,24.94,77.52,93.8,0,3.156,3.099,16.51,0.006,5.26E-06
12/23/2017 20:45,23237,13.16,24.69,77.51,95.2,0,1.788,7.173,22.27,0.004,3.65E-06
12/23/2017 21:00,23238,13.15,24.57,77.49,96.8,0,1.352,8.74,21.03,0.004,3.76E-06
12/23/2017 21:15,23239,13.15,24.59,77.46,96.5,0,2.858,351.3,25.65,0.007,6.54E-06
12/23/2017 21:30,23240,13.14,24.58,77.45,95.9,0,3.346,1.76,10.56,0.008,7.51E-06
12/23/2017 21:45,23241,13.14,24.49,77.38,97.3,0,2.929,14.17,10.09,0.006,5.47E-06
12/23/2017 22:00,23242,13.13,24.48,77.48,97.7,0,1.874,349.7,19.49,0.004,3.43E-06
12/23/2017 22:15,23243,13.13,24.52,77.48,97.8,0,2.215,1.533,15.7,0.006,5.69E-06
12/23/2017 22:30,23244,13.13,24.52,77.39,97.8,0,2.306,3.251,17.17,0.007,6.12E-06
12/23/2017 22:45,23245,13.12,24.44,77.26,98.1,0,2.593,358.8,12.01,0.005,4.83E-06
12/23/2017 23:00,23246,13.12,24.34,77.02,97.8,0,1.76,358.8,16.66,0.012,1.04E-05
12/23/2017 23:15,23247,13.12,24.25,77.12,96.9,0,2.058,18.83,19.53,0.011,1.02E-05
12/23/2017 23:30,23248,13.11,24.06,76.96,97.3,0,1.487,332.2,8.68,0.002,1.93E-06
12/23/2017 23:45,23249,13.11,24.17,76.86,97.7,0,0.895,1.133,9.16,0.004,3.86E-06
12/24/2017 0:00,23250,13.11,23.88,76.73,98.7,0,0.911,349.7,11.29,0.003,2.36E-06
12/24/2017 0:15,23251,13.11,23.96,76.9,98.9,0,0.567,348.6,18.65,0,1.07E-07
12/24/2017 0:30,23252,13.1,23.96,76.68,97.9,0,1.018,350.5,5.682,0.007,6.44E-06
12/24/2017 0:45,23253,13.1,23.85,76.66,97.5,0,1.563,345.3,25.99,0.001,8.58E-07
12/24/2017 1:00,23254,13.1,23.71,76.75,97.7,0,1.33,342,19.14,0.001,7.51E-07
12/24/2017 1:15,23255,13.1,23.73,76.7,98.3,0,0.708,3.985,12.26,0.004,3.76E-06
12/24/2017 1:30,23256,13.1,23.79,76.66,98.8,0,0.407,45.74,8.68,0.004,3.76E-06
12/24/2017 1:45,23257,13.1,23.88,76.79,99,0,1.006,329.1,31.56,0.004,3.54E-06
12/24/2017 2:00,23258,13.09,24.01,76.86,98.9,0,0.454,285.2,16.59,0,3.22E-07
12/24/2017 2:15,23259,13.09,24.04,76.69,98.2,0,0.786,1.789,11.77,0.006,5.58E-06
12/24/2017 2:30,23260,13.09,23.98,76.77,98.6,0,0.519,4.405,29.7,0.002,2.15E-06
12/24/2017 2:45,23261,13.09,24.15,76.85,99,0,0.754,348.5,14.73,0.005,4.83E-06
12/24/2017 3:00,23262,13.09,24.08,76.84,99.3,0,0.796,334.8,27.95,0.003,2.47E-06
12/24/2017 3:15,23263,13.09,24.13,76.64,99.7,0,1.269,353.7,27.36,0.009,8.48E-06
12/24/2017 3:30,23264,13.08,24.15,76.69,100,0,0.87,38.3,19.17,0.006,5.47E-06
12/24/2017 3:45,23265,13.08,24.33,76.48,98.1,0,1.604,59.35,55.09,0.004,3.22E-06
12/24/2017 4:00,23266,13.08,24.26,76.67,96.6,0,1.694,28.57,36.23,0.005,4.40E-06
12/24/2017 4:15,23267,13.08,24.06,76.63,97.1,0,1.704,25.97,48.49,0.004,3.43E-06
12/24/2017 4:30,23268,13.08,23.93,76.65,98.6,0,0.849,66.47,9.79,0.003,2.68E-06
12/24/2017 4:45,23269,13.08,24.04,76.7,98.3,0,1.528,145.8,38.74,0.003,2.25E-06
12/24/2017 5:00,23270,13.08,24.14,76.58,96.9,0,2.949,2.937,18.68,0.006,5.79E-06
12/24/2017 5:15,23271,13.08,23.86,76.56,97.4,0,1.444,10.05,39.13,0.004,3.22E-06
12/24/2017 5:30,23272,13.08,23.94,76.61,97.8,0,0.798,23.95,41.82,0.005,4.29E-06
12/24/2017 5:45,23273,13.08,23.8,76.55,97.8,0,1.235,29.85,18.46,0.006,5.15E-06
12/24/2017 6:00,23274,13.07,23.84,76.68,98.2,0,1.788,10.86,32.82,0.21,0.000188624
12/24/2017 6:15,23275,13.07,23.85,76.61,98.5,0,2.12,4.149,17.79,2.273,0.002046002
12/24/2017 6:30,23276,13.08,23.95,76.78,97.9,0,3.262,2.446,22.64,11.79,0.01060983
12/24/2017 6:45,23277,13.15,24.1,77.11,98.8,0,3.068,6.827,46.68,33.67,0.03030077
12/24/2017 7:00,23278,13.27,24.41,77.51,98.1,0,1.512,27.4,40.78,59.46,0.05351633
12/24/2017 7:15,23279,13.01,28.15,77.46,97.1,0,2.442,14.83,21.54,61.95,0.05575825
12/24/2017 7:30,23280,12.93,29.37,77.73,97,0,1.273,35.81,20.11,84.8,0.07636441
12/24/2017 7:45,23281,12.97,30,78.15,95.5,0,1.074,354.1,62.65,126,0.1134427
12/24/2017 8:00,23282,13.33,31.14,79.09,93.5,0,2.362,2.056,51,266.2,0.2395772
12/24/2017 8:15,23283,13.49,31.69,78.92,93.6,0,2.215,13.31,50.55,197.5,0.1777761
12/24/2017 8:30,23284,13.54,33.37,80.3,90.1,0,2.137,15.84,31.38,388,0.349236
12/24/2017 8:45,23285,13.47,34.6,80.4,91,0,2.921,23.57,44.53,359.3,0.3233434
12/24/2017 9:00,23286,13.44,34.92,80.5,88.9,0,2.498,18.51,24.03,313,0.2817236
12/24/2017 9:15,23287,13.43,34.62,80.1,90.9,0,2.578,31.95,43.52,296.4,0.2667744
12/24/2017 9:30,23288,13.41,34.86,80.3,91.9,0,2.796,24.6,45.5,350.3,0.3152989
12/24/2017 9:45,23289,13.41,35.14,80.8,90.6,0,2.319,7.343,29.65,418.9,0.3769724
12/24/2017 10:00,23290,13.41,35.78,81.2,91.1,0,2.597,345.1,31.63,424.6,0.3821048
12/24/2017 10:15,23291,13.41,36.2,81,88.2,0,3.94,15.29,29.87,702.1,0.6318579
12/24/2017 10:30,23292,13.41,36.85,81.2,88.8,0,4.522,11.78,29.14,670.3,0.6032676
12/24/2017 10:45,23293,13.42,36.97,80.8,90.3,0,4.306,15.33,20.47,494,0.4446448
12/24/2017 11:00,23294,13.42,36.84,81.8,88.9,0,3.473,7.335,24.14,654.3,0.5888801
12/24/2017 11:15,23295,13.41,37.09,82,87.5,0,4.114,16.2,20.87,622.1,0.559857
12/24/2017 11:30,23296,13.39,37.27,81.4,91.3,0,4.788,33.17,33.86,521.2,0.4690435
12/24/2017 11:45,23297,13.39,37.3,81.2,90,0,3.175,9.1,28.48,473.7,0.4262894
12/24/2017 12:00,23298,13.4,36.89,81.5,88.8,0,4.071,11.59,27.34,647.5,0.5827361
12/24/2017 12:15,23299,13.38,37.4,81.8,88.9,0,5.865,25.68,23.45,879,0.7907935
12/24/2017 12:30,23300,13.37,37.54,82.1,87.3,0,5.789,24.17,25.31,909,0.8179479
12/24/2017 12:45,23301,13.37,37.57,81.5,88.9,0,6.102,18.37,26.64,800,0.7200083
12/24/2017 13:00,23302,13.36,37.48,82.8,84.7,0,4.824,15.64,26.81,959,0.8628172
12/24/2017 13:15,23303,13.35,37.58,82.5,82.9,0,5.848,37.88,35.28,823,0.7404482
12/24/2017 13:30,23304,13.34,38.09,82.9,88.8,0,5.233,7.976,30.14,729.2,0.6562717
12/24/2017 13:45,23305,13.35,38.08,82.4,85.6,0,4.365,19.34,26.51,817,0.7356552
12/24/2017 14:00,23306,13.34,38.21,82.8,85.8,0,4.743,30.47,24.21,720,0.6479793
12/24/2017 14:15,23307,13.35,38.35,83.2,87.2,0,4.973,18.74,18.34,757.2,0.6814917
12/24/2017 14:30,23308,13.34,38.42,80.7,93.4,0,5.405,26.18,29.44,329.8,0.2968632
12/24/2017 14:45,23309,13.34,37.55,82.1,89.7,0,3.804,26.93,35.32,776.7,0.6990169
12/24/2017 15:00,23310,13.36,38.15,83,87.2,0,4.19,13.22,25.12,774.3,0.6968257
12/24/2017 15:15,23311,13.37,38.62,82.5,89.5,0,4.563,26.13,13.89,677.6,0.6098701
12/24/2017 15:30,23312,13.36,38.63,82.3,88.9,0,4.246,32.96,47.91,475.6,0.4280616
12/24/2017 15:45,23313,13.35,38.36,81.7,88.6,0,3.903,354.5,28.08,528.1,0.4752818
12/24/2017 16:00,23314,13.34,38.01,81.4,89.5,0,2.858,12.41,46.82,352.9,0.3176
12/24/2017 16:15,23315,13.4,37.41,82.2,86.3,0,3.558,24.61,53.38,642,0.5777925
12/24/2017 16:30,23316,13.43,33.49,82.4,86.2,0,3.577,24.96,24.77,445,0.4004906
12/24/2017 16:45,23317,13.43,32.96,81.9,87.7,0,3.877,11.77,23.33,451.9,0.4067323
12/24/2017 17:00,23318,13.43,32.54,82.1,88.7,0,3.311,11.28,33.6,392.5,0.353228
12/24/2017 17:15,23319,13.43,32.35,80.9,90.3,0,2.723,46.39,39.9,266.4,0.2397187
12/24/2017 17:30,23320,13.44,31.86,80.6,90.5,0,2.921,23.37,47.23,221,0.1988745
12/24/2017 17:45,23321,13.46,31.32,80.5,91.6,0,2.416,33.64,27.95,197.7,0.1779034
12/24/2017 18:00,23322,13.47,30.68,79.91,92.5,0,1.743,32.61,48.06,100.3,0.09031464
12/24/2017 18:15,23323,13.48,30.22,79.21,92.9,0,1.732,31.91,29.29,66.69,0.06002418
12/24/2017 18:30,23324,13.49,29.23,78.8,92.5,0,0.47,59.65,20.79,53.59,0.04823464
12/24/2017 18:45,23325,13.46,28.25,78.68,94.5,0,1.571,61.75,33.54,32.54,0.02928265
12/24/2017 19:00,23326,13.39,27.29,78.3,94.8,0,1.434,53.35,25.94,19.42,0.01747884
12/24/2017 19:15,23327,13.3,26.82,77.91,95.2,0,1.142,67.66,29.63,5.657,0.005091454
12/24/2017 19:30,23328,13.24,26.36,77.69,95.6,0,0.719,91.6,32.07,1.241,0.001117045
12/24/2017 19:45,23329,13.21,25.93,77.49,95.8,0,0.902,73.48,3.395,0.03,2.74E-05
12/24/2017 20:00,23330,13.19,25.63,77.45,96.3,0,2.103,69.65,13.51,0.006,5.36E-06
12/24/2017 20:15,23331,13.18,25.43,77.32,96.6,0,1.171,68.22,15.94,0.006,5.26E-06
12/24/2017 20:30,23332,13.17,25.24,77.11,97.2,0,2.097,56.09,43.75,0.005,4.83E-06
12/24/2017 20:45,23333,13.16,25,76.93,97.6,0,1.057,68.32,18.91,0.008,7.62E-06
12/24/2017 21:00,23334,13.15,24.77,76.85,97.9,0,1.829,58.13,20.23,0.002,1.82E-06
12/24/2017 21:15,23335,13.14,24.66,76.92,97.9,0,1.904,60.93,17.32,0.004,3.43E-06
12/24/2017 21:30,23336,13.14,24.63,76.97,97.8,0,2.079,50.19,32.69,0.007,6.65E-06
12/24/2017 21:45,23337,13.13,24.72,77.16,98,0,2.69,57.6,24.57,0.011,9.98E-06
12/24/2017 22:00,23338,13.13,24.65,77.18,97.8,0,2.727,53.9,15.9,0.008,7.51E-06
12/24/2017 22:15,23339,13.12,24.78,77.21,98.2,0,2.453,61.03,27.28,0.008,7.08E-06
12/24/2017 22:30,23340,13.12,24.8,77.16,98.1,0,3.268,32.12,19.88,0.008,7.40E-06
12/24/2017 22:45,23341,13.12,24.57,76.99,98.4,0,2.505,49.73,42.59,0.007,6.33E-06
12/24/2017 23:00,23342,13.11,24.44,76.99,98.4,0,3.107,41.02,22.06,0.005,4.72E-06
12/24/2017 23:15,23343,13.11,24.4,77.07,98.2,0,2.925,47.07,21.49,0.011,9.55E-06
12/24/2017 23:30,23344,13.11,24.53,76.95,98.4,0,1.958,50.83,55.62,0.005,4.08E-06
12/24/2017 23:45,23345,13.11,24.3,76.97,98.6,0,2.114,54.73,21.83,0.003,2.25E-06
12/25/2017 0:00,23346,13.1,24.36,77.15,98.9,0,2.47,42.89,37.21,0.008,6.87E-06
12/25/2017 0:15,23347,13.1,24.46,77.06,99.2,0,3.311,51.9,25.45,0.006,5.58E-06
12/25/2017 0:30,23348,13.1,24.4,76.94,99.3,0,2.053,45.69,45.47,0.003,2.58E-06
12/25/2017 0:45,23349,13.1,24.33,76.93,99.3,0,2.294,32.1,53.09,0.005,4.61E-06
12/25/2017 1:00,23350,13.09,24.33,76.84,99.1,0,1.729,22.75,39.01,0.005,4.40E-06
12/25/2017 1:15,23351,13.09,24.24,76.72,98.6,0,1.878,37.68,44.7,0.004,3.97E-06
12/25/2017 1:30,23352,13.09,24.16,76.84,98.1,0,3.671,357.2,39.38,0.004,3.86E-06
12/25/2017 1:45,23353,13.09,24.19,77.06,98.7,0,0.913,27.32,25.8,0.007,6.33E-06
12/25/2017 2:00,23354,13.09,24.34,77.16,99.8,0,2.095,47.82,40.53,0.007,6.54E-06
12/25/2017 2:15,23355,13.08,24.45,77.05,100,0,1.664,33.64,46.86,0.003,2.36E-06
12/25/2017 2:30,23356,13.08,24.47,76.73,99.5,0,1.397,6.095,57.55,0.005,4.51E-06
12/25/2017 2:45,23357,13.08,24.41,76.72,98.6,0,2.656,358.5,41.77,0.006,5.36E-06
12/25/2017 3:00,23358,13.08,24.25,76.87,99.1,0,2.565,355.7,29.8,0.003,2.90E-06
12/25/2017 3:15,23359,13.08,24.19,76.75,100,0,1.485,82.5,27.37,0.008,7.51E-06
12/25/2017 3:30,23360,13.08,24.35,76.61,100,0,2.119,10.81,39.05,0.006,5.58E-06
12/25/2017 3:45,23361,13.08,24.19,76.5,99.1,0,2.146,333.2,33.96,0.007,5.90E-06
12/25/2017 4:00,23362,13.07,24.1,76.62,98.6,0,1.733,352,63.7,0.002,1.82E-06
12/25/2017 4:15,23363,13.07,24.17,76.81,99.6,0,2.988,13.11,18.98,0.004,3.97E-06
12/25/2017 4:30,23364,13.07,24.13,76.68,99.4,0,1.859,17.93,48.98,0.004,3.76E-06
12/25/2017 4:45,23365,13.07,24.13,76.66,98.8,0,2.133,338.2,34.7,0.006,5.04E-06
12/25/2017 5:00,23366,13.07,24.11,76.68,99.1,0,1.529,336.7,49.73,0.002,2.15E-06
12/25/2017 5:15,23367,13.07,24.07,76.52,98.1,0,2.06,358.8,50.42,0.009,7.83E-06
12/25/2017 5:30,23368,13.07,23.95,76.57,98.6,0,1.238,107,57.98,0.004,3.22E-06
12/25/2017 5:45,23369,13.07,23.9,76.53,98.8,0,0.727,334.9,27.49,0.014,1.30E-05
12/25/2017 6:00,23370,13.07,23.96,76.59,98.5,0,1.327,44.77,55.48,0.268,0.000240769
12/25/2017 6:15,23371,13.07,23.97,76.58,97.6,0,2.949,337.1,30.44,2.94,0.002646101
12/25/2017 6:30,23372,13.1,24.15,76.77,97.8,0,3.063,6.321,34.03,20.24,0.01822024
12/25/2017 6:45,23373,13.21,24.14,76.93,97.8,0,3.394,3.954,32.64,39.02,0.03511797
12/25/2017 7:00,23374,13.34,24.26,77.1,97.6,0,2.994,351.5,56.14,54.19,0.04877315
12/25/2017 7:15,23375,13.13,28.2,77.78,96.6,0,1.75,40.45,30.57,117.5,0.1057861
12/25/2017 7:30,23376,13.05,29.73,78.6,96.2,0,1.38,321.7,42.05,172.9,0.1556111
12/25/2017 7:45,23377,13.09,30.53,78.59,95.9,0,2.411,345.3,31.23,148.8,0.133903
12/25/2017 8:00,23378,13.2,31.09,78.37,95.9,0,3.76,1.29,31.68,172.9,0.1555661
12/25/2017 8:15,23379,13.48,32.56,80,91.7,0,2.263,30.11,46.2,316.6,0.2849431
12/25/2017 8:30,23380,13.46,33.59,80.1,92.3,0,3.025,11.9,28.54,286,0.2573639
12/25/2017 8:45,23381,13.46,34.22,80.4,90.3,0,1.755,11.45,47.87,392.6,0.3533775
12/25/2017 9:00,23382,13.45,34.74,80.6,92.6,0,2.019,354.4,28.1,224.9,0.2023675
12/25/2017 9:15,23383,13.43,34.95,80.4,91.3,0,2.824,34.27,19.57,326.7,0.2940561
12/25/2017 9:30,23384,13.43,34.88,79.85,92.9,0,1.832,4.257,36.58,222.3,0.2000959
12/25/2017 9:45,23385,13.43,34.73,79.52,93.6,0,2.088,340.2,44.59,192.1,0.1728745
12/25/2017 10:00,23386,13.44,34.25,79.7,92,0,1.874,21.23,56.59,339.7,0.3057651
12/25/2017 10:15,23387,13.41,35.28,81.1,91.4,0,2.975,9.05,25.22,581.9,0.5237064
12/25/2017 10:30,23388,13.41,36.3,81.9,88.3,0,3.284,7.806,22.31,704.8,0.6343262
12/25/2017 10:45,23389,13.39,36.89,81,91.5,0,4.553,3.039,13.16,531.7,0.4785596
12/25/2017 11:00,23390,13.36,36.97,81,91.2,0,4.252,25.94,44.45,486.3,0.4377123
12/25/2017 11:15,23391,13.36,36.83,80.4,91.8,0,4.702,42.23,31.15,446.4,0.401731
12/25/2017 11:30,23392,13.36,36.43,80.2,92.2,0,5.362,22.53,27.33,586.4,0.5277607
12/25/2017 11:45,23393,13.36,36.2,80.3,91.6,0,4.516,32.52,25.57,417,0.3753076
12/25/2017 12:00,23394,13.37,36.37,80.9,90.5,0,4.786,35.45,35.28,760.2,0.6841776
12/25/2017 12:15,23395,13.36,36.85,81.7,89.1,0,3.806,40.03,23.03,627.2,0.5644509
12/25/2017 12:30,23396,13.36,36.92,81.7,90.3,0,2.923,26.46,31.12,730.5,0.6574131
12/25/2017 12:45,23397,13.36,37.47,82.7,88.8,0,4.147,35.3,43.37,675.4,0.6078354
12/25/2017 13:00,23398,13.36,37.47,81.1,90.3,0,5.116,39.18,47.29,486.3,0.4376979
12/25/2017 13:15,23399,13.36,37.03,81.4,88.4,0,2.813,358.8,42.08,486.5,0.4378802
12/25/2017 13:30,23400,13.37,36.9,82,88.2,0,3.066,42.76,34.29,645.1,0.5805558
12/25/2017 13:45,23401,13.36,37.42,82.7,86.7,0,4.147,25.73,44.51,843,0.7583222
12/25/2017 14:00,23402,13.36,37.76,81.9,87.5,0,5.071,18.42,34.47,708.7,0.6377968
12/25/2017 14:15,23403,13.36,37.79,82.6,80.6,0,3.793,3.241,47.5,946,0.8515974
12/25/2017 14:30,23404,13.36,38.43,82.6,85,0,5.092,13.27,34.23,741.7,0.6675287
12/25/2017 14:45,23405,13.34,38.36,82.3,81.8,0,4.129,2.111,27.02,761.5,0.6853071
12/25/2017 15:00,23406,13.34,38.31,82.3,81.7,0,5.295,20.28,45.31,752.9,0.6775997
12/25/2017 15:15,23407,13.34,38.78,82.7,82.8,0,4.691,20.2,13.03,741.1,0.6670315
12/25/2017 15:30,23408,13.34,38.96,81.8,80.2,0,4.393,14.06,40.11,585.5,0.5269754
12/25/2017 15:45,23409,13.35,38.33,81.9,81.6,0,5.386,349,30.2,754.4,0.6789667
12/25/2017 16:00,23410,13.34,38.63,81.8,82.8,0,6.297,357.2,43.33,682.1,0.6138731
12/25/2017 16:15,23411,13.39,38.48,81.6,82.9,0,6.251,344.3,23.73,595,0.5354677
12/25/2017 16:30,23412,13.41,34.02,81.4,80.3,0,5.573,18.1,43.29,565.1,0.5086277
12/25/2017 16:45,23413,13.43,32.66,81.3,81.9,0,5.379,29.71,18.69,505.4,0.4549017
12/25/2017 17:00,23414,13.46,32.2,81.3,82.1,0,5.401,353.9,30.69,426.6,0.3839472
12/25/2017 17:15,23415,13.47,31.62,80.7,85.4,0,4.633,11.67,26.03,308.4,0.2775159
12/25/2017 17:30,23416,13.47,31.17,79.78,86.8,0,4.156,20.06,26.35,184.2,0.1657393
12/25/2017 17:45,23417,13.47,30.04,79.12,87.3,0,2.848,358.2,34.54,125,0.1124929
12/25/2017 18:00,23418,13.48,29.64,78.33,87.6,0,3.278,354.7,34.63,88.2,0.07938561
12/25/2017 18:15,23419,13.51,28.66,77.81,88.4,0,2.338,4.434,18.51,54.44,0.04899954
12/25/2017 18:30,23420,13.51,27.54,77.47,90.2,0,1.487,16.63,43.22,37.28,0.03354825
12/25/2017 18:45,23421,13.47,26.21,77.19,89.8,0,2.144,11.35,25.59,23.78,0.02140282
12/25/2017 19:00,23422,13.38,25.46,76.87,89.5,0,2.461,347.3,20.01,12.99,0.01169512
12/25/2017 19:15,23423,13.29,24.9,76.5,90.3,0,2.239,344.4,41.14,5.199,0.004678799
12/25/2017 19:30,23424,13.24,24.41,76.24,91.6,0,1.875,354.8,40.19,0.452,0.000407076
12/25/2017 19:45,23425,13.21,23.98,76.26,92.7,0,2.768,350.7,29.44,0.013,1.14E-05
12/25/2017 20:00,23426,13.19,23.74,76.33,91.6,0,3.478,337.2,11.81,0.006,5.15E-06
12/25/2017 20:15,23427,13.18,23.58,76.35,91.9,0,4.907,359.4,15.14,0.012,1.05E-05
12/25/2017 20:30,23428,13.16,23.46,76.01,91,0,1.878,354.5,13.49,0.002,1.72E-06
12/25/2017 20:45,23429,13.15,23.27,75.96,91.9,0,2.113,349.5,13.16,0.006,5.47E-06
12/25/2017 21:00,23430,13.15,23.03,75.82,91.3,0,3.495,342.6,12.05,0.003,2.47E-06
12/25/2017 21:15,23431,13.14,22.87,76.16,92.5,0,3.687,359.3,39,0.005,4.51E-06
12/25/2017 21:30,23432,13.13,22.86,75.77,94,0,1.533,332.4,31.94,0.001,6.44E-07
12/25/2017 21:45,23433,13.13,22.81,75.1,95,0,0.061,118.9,6.717,0.007,6.54E-06
12/25/2017 22:00,23434,13.12,22.6,74.59,95.6,0,0.27,267.2,39.03,0.01,8.80E-06
12/25/2017 22:15,23435,13.12,22.33,74.4,96.3,0,0.528,292.3,19.46,0.001,8.58E-07
12/25/2017 22:30,23436,13.12,22.13,73.76,96.2,0,0.629,174.5,41.86,0.002,2.04E-06
12/25/2017 22:45,23437,13.11,21.89,73.33,97.6,0,0.386,85.3,17.05,0.013,1.19E-05
12/25/2017 23:00,23438,13.11,21.68,73.92,96.6,0,1.093,237.1,18.85,0.007,6.12E-06
12/25/2017 23:15,23439,13.1,21.84,74.79,95.3,0,0.749,254.2,41.78,0.003,2.47E-06
12/25/2017 23:30,23440,13.1,22,75.32,94.5,0,1.393,299,44.32,0.006,5.47E-06
12/25/2017 23:45,23441,13.1,22.14,75.61,94.1,0,1.632,338.6,30.37,0.007,6.22E-06
12/26/2017 0:00,23442,13.09,22.24,75.63,94.7,0,1.661,340.1,36.16,0.006,5.26E-06
