,Fagaitua_no_rain,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
3414,2017-07-06 12:45:00,714,76.4,83.1,0,134,13,2,75.1
3415,2017-07-06 13:00:00,484,76.8,82.4,0,118,5,1,74.6
3416,2017-07-06 13:15:00,585,76,82.4,0,142,8,0,74.2
3417,2017-07-06 13:30:00,540,77,82.2,0,120,8,2,74.4
3418,2017-07-06 13:45:00,618,77.1,81.7,0,124,8,3,74
3419,2017-07-06 14:00:00,554,76.3,82.3,0,141,8,1,74.3
3420,2017-07-06 14:15:00,548,77,81.8,0,104,7,2,74
3421,2017-07-06 14:30:00,367,78.5,81.3,0,118,12,2,74.1
3422,2017-07-06 14:45:00,439,79,80.9,0,110,7,1,73.9
3423,2017-07-06 15:00:00,502,78.1,81.3,0,131,7,2,74
3424,2017-07-06 15:15:00,474,76.3,82.1,0,115,6,1,74.1
3425,2017-07-06 15:30:00,643,76.3,82.1,0,120,6,1,74.1
3426,2017-07-06 15:45:00,498,75,82.3,0,80,5,1,73.8
3427,2017-07-06 16:00:00,391,74.1,82.8,0,93,5,1,73.9
3428,2017-07-06 16:15:00,376,75,81.9,0,80,9,2,73.4
3429,2017-07-06 16:30:00,152,78.7,80.6,0,66,9,2,73.5
3430,2017-07-06 16:45:00,221,80.1,80,0,93,6,0,73.4
3431,2017-07-06 17:00:00,254,77.8,80.7,0,84,4,0,73.3
3432,2017-07-06 17:15:00,121,80.4,80.2,0,100,9,1,73.7
3433,2017-07-06 17:30:00,71,82.5,79.4,0,103,8,2,73.7
3434,2017-07-06 17:45:00,50,83.3,79.1,0,84,6,0,73.7
3435,2017-07-06 18:00:00,25,84.5,78.8,0,110,4,0,73.8
3436,2017-07-06 18:15:00,2,84.9,78.6,0,103,5,1,73.7
3437,2017-07-06 18:30:00,0,84.3,78.6,0,103,6,1,73.5
3438,2017-07-06 18:45:00,0,84.5,78.5,0,112,5,1,73.5
3439,2017-07-06 19:00:00,0,85.7,78.4,0,107,3,0,73.8
3440,2017-07-06 19:15:00,0,86.9,78.2,0,97,3,0,74
3441,2017-07-06 19:30:00,0,87.3,78.1,0,87,4,0,74
3442,2017-07-06 19:45:00,0,87.2,78.1,0,97,2,0,74
3443,2017-07-06 20:00:00,0,87.4,78,0,80,0,0,74
3444,2017-07-06 20:15:00,0,86.2,78.1,0,77,5,0,73.7
3445,2017-07-06 20:30:00,0,84,78.3,0,66,7,1,73.1
3446,2017-07-06 20:45:00,0,83.3,78.4,0,63,5,1,73
3447,2017-07-06 21:00:00,0,84,78.1,0,91,4,0,72.9
3448,2017-07-06 21:15:00,0,84,78.1,0,56,5,1,72.9
3449,2017-07-06 21:30:00,0,84.1,78.4,0,76,7,1,73.3
3450,2017-07-06 21:45:00,0,85,78.2,0,70,7,0,73.4
3451,2017-07-06 22:00:00,0,85.1,78.3,0,66,5,1,73.5
3452,2017-07-06 22:15:00,0,85.7,78.4,0,98,4,0,73.8
3453,2017-07-06 22:30:00,0,85.2,78.6,0,107,9,1,73.8
3454,2017-07-06 22:45:00,0,85.7,78.5,0,98,6,1,73.9
3455,2017-07-06 23:00:00,0,84.8,78.8,0,91,11,2,73.9
3456,2017-07-06 23:15:00,0,85.6,78.6,0,81,5,0,74
3457,2017-07-06 23:30:00,0,86.3,78.5,0,115,3,0,74.1
3458,2017-07-06 23:45:00,0,86.6,78.3,0,105,6,0,74
3459,2017-07-07 00:00:00,0,86.9,78.3,0,98,6,0,74.1
3460,2017-07-07 00:15:00,0,86.8,78.5,0,104,4,0,74.3
3461,2017-07-07 00:30:00,0,86.7,78.6,0,101,5,0,74.3
3462,2017-07-07 00:45:00,0,86.5,78.7,0,108,6,1,74.4
3463,2017-07-07 01:00:00,0,86.9,78.6,0,93,5,1,74.4
3464,2017-07-07 01:15:00,0,86.8,79.1,0,107,10,2,74.9
3465,2017-07-07 01:30:00,0,86.8,79.1,0,112,7,1,74.9
3466,2017-07-07 01:45:00,0,86.4,79.1,0,103,6,1,74.7
3467,2017-07-07 02:00:00,0,87,78.8,0,103,6,1,74.6
3468,2017-07-07 02:15:00,0,86.7,78.8,0,108,8,1,74.5
3469,2017-07-07 02:30:00,0,86.7,79,0,108,7,1,74.7
3470,2017-07-07 02:45:00,0,85.9,79.2,0,105,9,2,74.7
3471,2017-07-07 03:00:00,0,86.2,79.2,0,101,9,2,74.8
3472,2017-07-07 03:15:00,0,85.6,79.2,0,118,11,2,74.5
3473,2017-07-07 03:30:00,0,85.8,79.2,0,121,9,3,74.6
3474,2017-07-07 03:45:00,0,85.6,79.2,0,120,9,2,74.5
3475,2017-07-07 04:00:00,0,85.6,79.2,0,115,8,1,74.5
3476,2017-07-07 04:15:00,0,85.6,79.2,0,112,12,2,74.5
3477,2017-07-07 04:30:00,0,87.5,78.6,0,132,5,1,74.6
3478,2017-07-07 04:45:00,0,88.8,77.1,0,91,9,3,73.5
3479,2017-07-07 05:00:00,0,93.3,76,0,314,4,1,73.9
3480,2017-07-07 05:15:00,0,94,76.5,0,121,5,1,74.6
3481,2017-07-07 05:30:00,0,92.4,77.4,0,94,5,1,75
3482,2017-07-07 05:45:00,0,91.1,78,0,96,7,2,75.2
3483,2017-07-07 06:00:00,0,90.1,78.3,0,108,8,3,75.2
3484,2017-07-07 06:15:00,0,89.3,78.4,0,110,8,2,75
3485,2017-07-07 06:30:00,0,88.1,78.7,0,96,9,3,74.9
3486,2017-07-07 06:45:00,0,87.7,78.7,0,112,12,3,74.8
3487,2017-07-07 07:00:00,2,87.2,78.9,0,103,13,4,74.8
3488,2017-07-07 07:15:00,48,90.9,77.6,0,87,12,3,74.7
3489,2017-07-07 07:30:00,133,91.7,77.4,0,120,8,1,74.8
3490,2017-07-07 07:45:00,87,91.8,78.1,0,97,7,0,75.5
3491,2017-07-07 08:00:00,53,91.3,78.3,0,121,3,0,75.5
3492,2017-07-07 08:15:00,134,91.5,78.3,0,112,7,1,75.6
3493,2017-07-07 08:30:00,176,90.4,78.7,0,108,5,0,75.6
3494,2017-07-07 08:45:00,84,90.2,78.6,0,110,4,0,75.5
3495,2017-07-07 09:00:00,210,90.4,78.7,0,91,4,1,75.6
3496,2017-07-07 09:15:00,319,88.4,79.4,0,120,6,0,75.7
3497,2017-07-07 09:30:00,446,86.1,80.4,0,86,9,1,75.9
3498,2017-07-07 09:45:00,327,84.1,81.3,0,86,7,0,76.1
3499,2017-07-07 10:00:00,172,87.1,79.7,0,76,7,1,75.5
3500,2017-07-07 10:15:00,233,89.1,78.3,0,104,13,4,74.8
3501,2017-07-07 10:30:00,458,89.6,78.2,0,110,13,4,74.9
3502,2017-07-07 10:45:00,537,88.2,79,0,128,7,1,75.2
3503,2017-07-07 11:00:00,740,85.1,80.6,0,153,3,0,75.8
3504,2017-07-07 11:15:00,854,80.3,81.5,0,77,7,2,75
3505,2017-07-07 11:30:00,891,74.2,82.3,0,86,5,0,73.5
3506,2017-07-07 11:45:00,945,75.6,81.9,0,132,7,1,73.6
3507,2017-07-07 12:00:00,601,77.1,80.2,0,77,4,0,72.5
3508,2017-07-07 12:15:00,821,77.8,80.5,0,117,3,0,73.1
3509,2017-07-07 12:30:00,857,75.7,81.7,0,134,5,0,73.5
3510,2017-07-07 12:45:00,1009,75.4,82.7,0,132,4,0,74.3
3511,2017-07-07 13:00:00,775,76.4,82.1,0,131,8,1,74.1
3512,2017-07-07 13:15:00,910,77,81.1,0,127,7,1,73.4
3513,2017-07-07 13:30:00,654,78.5,81.5,0,162,4,0,74.3
3514,2017-07-07 13:45:00,665,77.7,81.9,0,153,1,0,74.4
3515,2017-07-07 14:00:00,872,74,82.5,0,60,5,0,73.6
3516,2017-07-07 14:15:00,795,73.4,82.7,0,72,4,0,73.5
3517,2017-07-07 14:30:00,741,71.4,82.9,0,45,4,0,72.9
3518,2017-07-07 14:45:00,671,71,83.6,0,203,1,0,73.4
3519,2017-07-07 15:00:00,492,76.2,82.3,0,138,5,0,74.2
3520,2017-07-07 15:15:00,336,81,79.9,0,134,4,0,73.6
3521,2017-07-07 15:30:00,445,79,79.3,0,127,7,1,72.3
3522,2017-07-07 15:45:00,455,77.5,79.9,0,145,4,0,72.4
3523,2017-07-07 16:00:00,352,78.1,79.8,0,134,2,0,72.5
3524,2017-07-07 16:15:00,138,82.1,78.8,0,136,2,0,73
3525,2017-07-07 16:30:00,295,81.3,78.8,0,151,2,0,72.7
3526,2017-07-07 16:45:00,215,82.1,78.6,0,162,3,0,72.8
3527,2017-07-07 17:00:00,194,83,78.7,0,156,3,0,73.2
3528,2017-07-07 17:15:00,121,84.2,78.6,0,151,2,0,73.5
3529,2017-07-07 17:30:00,53,86.4,77.8,0,111,2,0,73.4
3530,2017-07-07 17:45:00,41,87.6,77.3,0,135,2,0,73.3
3531,2017-07-07 18:00:00,15,88.5,76.8,0,87,0,0,73.1
3532,2017-07-07 18:15:00,3,89.4,76.5,0,83,0,0,73.1
3533,2017-07-07 18:30:00,0,89.6,76.4,0,74,0,0,73.1
3534,2017-07-07 18:45:00,0,90.3,76.2,0,74,0,0,73.1
3535,2017-07-07 19:00:00,0,90.6,76.2,0,245,0,0,73.2
3536,2017-07-07 19:15:00,0,90.8,76.3,0,319,0,0,73.4
3537,2017-07-07 19:30:00,0,90.8,76.4,0,310,0,0,73.5
3538,2017-07-07 19:45:00,0,90.7,76.6,0,314,0,0,73.7
3539,2017-07-07 20:00:00,0,91.2,76.6,0,314,0,0,73.8
3540,2017-07-07 20:15:00,0,91.6,76.5,0,314,0,0,73.9
3541,2017-07-07 20:30:00,0,92.1,76.4,0,314,0,0,73.9
3542,2017-07-07 20:45:00,0,92,76.4,0,314,0,0,73.9
3543,2017-07-07 21:00:00,0,91.5,76.5,0,235,0,0,73.8
3544,2017-07-07 21:15:00,0,90.8,76.7,0,33,0,0,73.8
3545,2017-07-07 21:30:00,0,90.2,76.9,0,33,0,0,73.8
3546,2017-07-07 21:45:00,0,89,77.1,0,33,0,0,73.6
3547,2017-07-07 22:00:00,0,88.6,77.2,0,33,0,0,73.6
3548,2017-07-07 22:15:00,0,88.2,77.2,0,45,0,0,73.4
3549,2017-07-07 22:30:00,0,88.1,77.4,0,39,0,0,73.6
3550,2017-07-07 22:45:00,0,88.1,77.4,0,36,3,0,73.6
3551,2017-07-07 23:00:00,0,88.3,77.2,0,43,2,0,73.5
3552,2017-07-07 23:15:00,0,88.1,77.2,0,48,3,0,73.4
3553,2017-07-07 23:30:00,0,88.2,77.1,0,25,1,0,73.3
3554,2017-07-07 23:45:00,0,89.2,76.9,0,19,1,0,73.5
3555,2017-07-08 00:00:00,0,89.7,76.9,0,19,1,0,73.6
3556,2017-07-08 00:15:00,0,89,77.2,0,50,6,0,73.7
3557,2017-07-08 00:30:00,0,88,77.1,0,25,1,0,73.3
3558,2017-07-08 00:45:00,0,87,76.9,0,33,0,0,72.8
3559,2017-07-08 01:00:00,0,86.3,76.8,0,33,0,0,72.4
3560,2017-07-08 01:15:00,0,86.3,76.7,0,24,0,0,72.3
3561,2017-07-08 01:30:00,0,86.7,76.5,0,24,0,0,72.3
3562,2017-07-08 01:45:00,0,86.8,76.5,0,32,0,0,72.3
3563,2017-07-08 02:00:00,0,86.6,76.8,0,42,2,0,72.5
3564,2017-07-08 02:15:00,0,86.9,76.8,0,42,2,0,72.6
3565,2017-07-08 02:30:00,0,86.9,76.6,0,24,0,0,72.4
3566,2017-07-08 02:45:00,0,87.2,76.4,0,24,0,0,72.3
3567,2017-07-08 03:00:00,0,87.3,76.3,0,24,0,0,72.3
3568,2017-07-08 03:15:00,0,87.5,76.2,0,24,0,0,72.2
3569,2017-07-08 03:30:00,0,87.2,76.4,0,24,0,0,72.3
3570,2017-07-08 03:45:00,0,88.1,76.3,0,24,0,0,72.5
3571,2017-07-08 04:00:00,0,88.1,76.4,0,22,0,0,72.6
3572,2017-07-08 04:15:00,0,87.6,76.7,0,22,0,0,72.8
3573,2017-07-08 04:30:00,0,86.8,76.9,0,22,0,0,72.7
3574,2017-07-08 04:45:00,0,87.2,76.9,0,22,0,0,72.8
3575,2017-07-08 05:00:00,0,87.5,76.4,0,22,0,0,72.4
3576,2017-07-08 05:15:00,0,87,76.4,0,59,0,0,72.3
3577,2017-07-08 05:30:00,0,86.5,76.6,0,36,1,0,72.3
3578,2017-07-08 05:45:00,0,86.7,76.7,0,42,4,0,72.5
3579,2017-07-08 06:00:00,0,87.2,76.7,0,40,0,0,72.6
3580,2017-07-08 06:15:00,0,86.9,76.8,0,32,3,0,72.6
3581,2017-07-08 06:30:00,0,86.6,76.6,0,29,2,0,72.3
3582,2017-07-08 06:45:00,1,86.2,76.7,0,29,1,0,72.3
3583,2017-07-08 07:00:00,12,86.2,76.8,0,53,2,0,72.4
3584,2017-07-08 07:15:00,27,86.1,76.9,0,38,3,0,72.5
3585,2017-07-08 07:30:00,38,85.6,76.9,0,18,3,0,72.3
3586,2017-07-08 07:45:00,197,83.7,77.9,0,67,1,0,72.6
3587,2017-07-08 08:00:00,209,80.4,79.8,0,94,0,0,73.3
3588,2017-07-08 08:15:00,263,77.8,80.3,0,81,0,0,72.9
3589,2017-07-08 08:30:00,250,77.4,80.9,0,97,0,0,73.3
3590,2017-07-08 08:45:00,382,77.3,81.3,0,114,4,0,73.7
3591,2017-07-08 09:00:00,323,79.1,80.8,0,96,6,0,73.8
3592,2017-07-08 09:15:00,370,79.5,79.7,0,104,5,1,72.9
3593,2017-07-08 09:30:00,345,79.9,79.8,0,125,5,0,73.2
3594,2017-07-08 09:45:00,392,78.1,80.2,0,104,4,0,72.9
3595,2017-07-08 10:00:00,280,81.3,79.6,0,120,5,0,73.5
3596,2017-07-08 10:15:00,507,80,80.1,0,129,4,0,73.5
3597,2017-07-08 10:30:00,566,76.5,80.8,0,139,4,0,72.9
3598,2017-07-08 10:45:00,468,76.9,80.9,0,128,3,0,73.1
3599,2017-07-08 11:00:00,562,77.2,81.2,0,142,5,1,73.5
3600,2017-07-08 11:15:00,657,76,81.2,0,114,5,0,73.1
3601,2017-07-08 11:30:00,316,77,81.2,0,104,3,0,73.5
3602,2017-07-08 11:45:00,461,78.2,80.2,0,117,6,1,72.9
3603,2017-07-08 12:00:00,183,82.3,79.7,0,134,9,1,73.9
3604,2017-07-08 12:15:00,749,81.5,79,0,121,4,0,72.9
3605,2017-07-08 12:30:00,849,75.8,81.6,0,148,4,0,73.4
3606,2017-07-08 12:45:00,616,76.4,81.8,0,141,6,0,73.8
3607,2017-07-08 13:00:00,517,75.4,81.7,0,134,5,0,73.3
3608,2017-07-08 13:15:00,856,74.1,81.5,0,81,7,1,72.6
3609,2017-07-08 13:30:00,563,74.1,82.3,0,121,4,1,73.4
3610,2017-07-08 13:45:00,770,74,81.3,0,94,5,1,72.4
3611,2017-07-08 14:00:00,674,72.8,81.9,0,120,7,1,72.5
3612,2017-07-08 14:15:00,644,72.7,81.9,0,148,6,0,72.5
3613,2017-07-08 14:30:00,828,70.3,82.7,0,129,5,0,72.3
3614,2017-07-08 14:45:00,711,70.7,83.1,0,144,4,1,72.8
3615,2017-07-08 15:00:00,635,70.2,82.7,0,101,4,0,72.2
3616,2017-07-08 15:15:00,678,71.2,82.1,0,96,5,0,72.1
3617,2017-07-08 15:30:00,590,70.8,82.6,0,134,5,0,72.4
3618,2017-07-08 15:45:00,479,72.7,81.8,0,127,3,0,72.4
3619,2017-07-08 16:00:00,451,72.8,82,0,114,3,0,72.6
3620,2017-07-08 16:15:00,346,72.9,80.9,0,100,5,0,71.6
3621,2017-07-08 16:30:00,390,73.4,81.2,0,86,3,0,72.1
3622,2017-07-08 16:45:00,291,75.8,80.5,0,127,4,0,72.3
3623,2017-07-08 17:00:00,222,76.8,79.5,0,93,0,0,71.7
3624,2017-07-08 17:15:00,102,79.5,78.8,0,117,4,0,72
3625,2017-07-08 17:30:00,53,83.1,77.4,0,112,3,0,71.9
3626,2017-07-08 17:45:00,49,84,76.8,0,100,5,1,71.7
3627,2017-07-08 18:00:00,36,84.8,76.7,0,105,4,0,71.8
3628,2017-07-08 18:15:00,6,84.4,76.7,0,120,6,1,71.7
3629,2017-07-08 18:30:00,0,83.7,76.7,0,98,7,2,71.5
3630,2017-07-08 18:45:00,0,83.4,77.1,0,94,8,1,71.7
3631,2017-07-08 19:00:00,0,84.1,76.7,0,87,5,1,71.6
3632,2017-07-08 19:15:00,0,84.1,76.7,0,74,3,0,71.6
3633,2017-07-08 19:30:00,0,84.3,76.7,0,105,7,2,71.7
3634,2017-07-08 19:45:00,0,84.3,76.8,0,90,5,1,71.8
3635,2017-07-08 20:00:00,0,83.8,76.9,0,90,5,1,71.7
3636,2017-07-08 20:15:00,0,83.4,77.1,0,67,5,0,71.7
3637,2017-07-08 20:30:00,0,84.2,77,0,84,4,0,71.9
3638,2017-07-08 20:45:00,0,84.7,76.8,0,96,6,1,71.9
3639,2017-07-08 21:00:00,0,85.2,76.9,0,110,4,0,72.2
3640,2017-07-08 21:15:00,0,84.7,76.9,0,94,6,1,72
3641,2017-07-08 21:30:00,0,83.1,77.1,0,70,6,2,71.6
3642,2017-07-08 21:45:00,0,83.2,77.1,0,83,5,1,71.7
3643,2017-07-08 22:00:00,0,84.7,76.9,0,108,5,0,72
3644,2017-07-08 22:15:00,0,84.8,76.8,0,93,5,1,71.9
3645,2017-07-08 22:30:00,0,84.6,76.8,0,84,5,0,71.9
3646,2017-07-08 22:45:00,0,85.7,76.4,0,67,3,0,71.8
3647,2017-07-08 23:00:00,0,85.5,76.5,0,80,5,1,71.9
3648,2017-07-08 23:15:00,0,85.7,76.7,0,77,2,0,72.1
3649,2017-07-08 23:30:00,0,85.2,76.7,0,70,4,0,72
3650,2017-07-08 23:45:00,0,85,76.8,0,97,5,0,72
3651,2017-07-09 00:00:00,0,84.7,76.7,0,49,3,0,71.8
3652,2017-07-09 00:15:00,0,84.4,76.6,0,81,5,0,71.6
3653,2017-07-09 00:30:00,0,85.4,76.3,0,79,4,0,71.6
3654,2017-07-09 00:45:00,0,85.7,76.3,0,90,2,0,71.7
3655,2017-07-09 01:00:00,0,85.7,76.4,0,74,4,0,71.8
3656,2017-07-09 01:15:00,0,85,76.5,0,105,5,0,71.7
3657,2017-07-09 01:30:00,0,85.7,76.4,0,91,6,0,71.8
3658,2017-07-09 01:45:00,0,85.3,76.7,0,96,2,0,72
3659,2017-07-09 02:00:00,0,85.1,76.5,0,73,3,0,71.7
3660,2017-07-09 02:15:00,0,84.3,76.7,0,208,4,0,71.7
3661,2017-07-09 02:30:00,0,85,76.7,0,108,4,0,71.9
3662,2017-07-09 02:45:00,0,85.4,76.6,0,87,5,0,71.9
3663,2017-07-09 03:00:00,0,85,76.6,0,90,6,1,71.8
3664,2017-07-09 03:15:00,0,84.3,76.9,0,103,7,1,71.9
3665,2017-07-09 03:30:00,0,85,76.7,0,86,6,1,71.9
3666,2017-07-09 03:45:00,0,85.1,76.5,0,81,3,0,71.7
3667,2017-07-09 04:00:00,0,85.2,76.5,0,122,3,0,71.8
3668,2017-07-09 04:15:00,0,86,76.4,0,81,3,0,71.9
3669,2017-07-09 04:30:00,0,86.4,76.3,0,87,6,0,72
3670,2017-07-09 04:45:00,0,85.3,76.5,0,86,8,2,71.8
3671,2017-07-09 05:00:00,0,85.5,76.6,0,105,6,1,72
3672,2017-07-09 05:15:00,0,86.2,76.5,0,120,6,0,72.1
3673,2017-07-09 05:30:00,0,86.1,76.5,0,104,4,1,72.1
3674,2017-07-09 05:45:00,0,86.1,76.5,0,112,4,0,72.1
3675,2017-07-09 06:00:00,0,86.2,76.8,0,114,8,1,72.4
3676,2017-07-09 06:15:00,0,85.5,77.1,0,115,6,1,72.5
3677,2017-07-09 06:30:00,0,84.3,77.4,0,117,9,1,72.3
3678,2017-07-09 06:45:00,0,84.2,77.5,0,104,5,1,72.4
3679,2017-07-09 07:00:00,6,83.8,77.5,0,122,7,1,72.3
3680,2017-07-09 07:15:00,16,85.2,77.4,0,121,5,1,72.6
3681,2017-07-09 07:30:00,39,86.7,77.2,0,122,6,0,73
3682,2017-07-09 07:45:00,80,88.1,76.7,0,98,8,1,72.9
3683,2017-07-09 08:00:00,116,87.1,76.8,0,115,8,2,72.7
3684,2017-07-09 08:15:00,131,85.2,77,0,111,8,1,72.3
3685,2017-07-09 08:30:00,160,85.4,77.3,0,100,10,2,72.6
3686,2017-07-09 08:45:00,301,85.2,77.5,0,94,11,2,72.7
3687,2017-07-09 09:00:00,317,83.6,78.3,0,81,9,2,73
3688,2017-07-09 09:15:00,509,81.3,79.8,0,117,3,0,73.7
3689,2017-07-09 09:30:00,671,77,81.6,0,138,3,0,73.8
3690,2017-07-09 09:45:00,508,76.9,82,0,107,2,0,74.2
3691,2017-07-09 10:00:00,321,77.3,80.9,0,101,4,0,73.3
3692,2017-07-09 10:15:00,323,79.1,80.3,0,62,4,0,73.4
3693,2017-07-09 10:30:00,483,75.8,80.7,0,60,1,0,72.5
3694,2017-07-09 10:45:00,908,70.7,83,0,100,3,0,72.7
3695,2017-07-09 11:00:00,726,70.2,83.6,0,117,3,0,73.1
3696,2017-07-09 11:15:00,648,72.1,82.8,0,120,3,0,73.1
3697,2017-07-09 11:30:00,456,74.6,82.1,0,142,5,0,73.4
3698,2017-07-09 11:45:00,653,73,80.7,0,80,6,1,71.4
3699,2017-07-09 12:00:00,992,69,82.9,0,91,5,0,71.9
3700,2017-07-09 12:15:00,1062,68.4,84.1,0,83,8,1,72.8
3701,2017-07-09 12:30:00,1061,70,82.8,0,80,8,3,72.3
3702,2017-07-09 12:45:00,1078,69,82.4,0,90,9,3,71.4
3703,2017-07-09 13:00:00,943,67.7,82.8,0,81,9,2,71.3
3704,2017-07-09 13:15:00,935,68,82.6,0,69,8,2,71.2
3705,2017-07-09 13:30:00,1036,66.9,83.3,0,97,8,2,71.4
3706,2017-07-09 13:45:00,960,66.8,83.3,0,111,7,1,71.4
3707,2017-07-09 14:00:00,973,66.7,83.4,0,100,8,2,71.4
3708,2017-07-09 14:15:00,843,67.5,83.4,0,80,7,1,71.8
3709,2017-07-09 14:30:00,778,67.5,83,0,98,7,2,71.4
3710,2017-07-09 14:45:00,756,64.2,83.1,0,69,6,0,70
3711,2017-07-09 15:00:00,698,67.4,82.5,0,91,6,2,70.9
3712,2017-07-09 15:15:00,660,66.5,82.4,0,64,5,1,70.4
3713,2017-07-09 15:30:00,620,66,82.4,0,73,5,1,70.2
3714,2017-07-09 15:45:00,582,69.2,82,0,112,6,0,71.1
3715,2017-07-09 16:00:00,561,66.2,82.7,0,139,4,0,70.5
3716,2017-07-09 16:15:00,217,70.9,81.5,0,114,5,0,71.4
3717,2017-07-09 16:30:00,351,71.2,80.6,0,155,1,0,70.6
3718,2017-07-09 16:45:00,241,72.8,80.3,0,104,4,0,71
3719,2017-07-09 17:00:00,194,75.2,79.5,0,151,3,0,71.1
3720,2017-07-09 17:15:00,88,78,78.8,0,211,0,0,71.5
3721,2017-07-09 17:30:00,30,83.2,76.4,0,303,1,0,71
3722,2017-07-09 17:45:00,21,84.9,74.8,0,293,1,0,70
3723,2017-07-09 18:00:00,13,84.8,74.4,0,297,0,0,69.6
3724,2017-07-09 18:15:00,4,83.9,74.4,0,309,0,0,69.3
3725,2017-07-09 18:30:00,0,82.4,74.5,0,218,0,0,68.9
3726,2017-07-09 18:45:00,0,83.2,74.5,0,9,0,0,69.1
3727,2017-07-09 19:00:00,0,83.1,74.3,0,9,0,0,68.9
3728,2017-07-09 19:15:00,0,82,75,0,108,2,0,69.2
3729,2017-07-09 19:30:00,0,81.4,75.5,0,309,1,0,69.5
3730,2017-07-09 19:45:00,0,81.7,75.5,0,312,0,0,69.6
3731,2017-07-09 20:00:00,0,81.7,75.3,0,317,0,0,69.4
3732,2017-07-09 20:15:00,0,83,75.2,0,310,0,0,69.7
3733,2017-07-09 20:30:00,0,82.1,75.4,0,310,0,0,69.6
3734,2017-07-09 20:45:00,0,83.1,75.3,0,310,0,0,69.9
3735,2017-07-09 21:00:00,0,84.5,74.8,0,326,1,0,69.9
3736,2017-07-09 21:15:00,0,83.9,74.9,0,327,0,0,69.8
3737,2017-07-09 21:30:00,0,84.6,74.9,0,333,0,0,70
3738,2017-07-09 21:45:00,0,85,75,0,333,0,0,70.2
3739,2017-07-09 22:00:00,0,85.3,74.9,0,334,0,0,70.2
3740,2017-07-09 22:15:00,0,85.7,74.8,0,334,0,0,70.3
3741,2017-07-09 22:30:00,0,86.1,74.7,0,334,0,0,70.3
3742,2017-07-09 22:45:00,0,86.8,74.4,0,334,0,0,70.2
3743,2017-07-09 23:00:00,0,87.7,74.2,0,334,0,0,70.3
3744,2017-07-09 23:15:00,0,88.9,73.8,0,334,0,0,70.3
3745,2017-07-09 23:30:00,0,89.1,73.9,0,334,0,0,70.5
3746,2017-07-09 23:45:00,0,89.1,74,0,338,0,0,70.6
3747,2017-07-10 00:00:00,0,89,74,0,350,0,0,70.5
3748,2017-07-10 00:15:00,0,90.9,73.8,0,347,0,0,71
3749,2017-07-10 00:30:00,0,91.2,73.8,0,347,0,0,71.1
3750,2017-07-10 00:45:00,0,92.1,73.7,0,347,0,0,71.2
3751,2017-07-10 01:00:00,0,90.8,74.3,0,347,0,0,71.4
3752,2017-07-10 01:15:00,0,88.2,75,0,347,0,0,71.3
3753,2017-07-10 01:30:00,0,88.8,74.6,0,345,1,0,71.1
3754,2017-07-10 01:45:00,0,88.5,74.5,0,344,1,0,70.9
3755,2017-07-10 02:00:00,0,87.3,74.9,0,343,2,0,70.9
3756,2017-07-10 02:15:00,0,86.8,75.2,0,343,2,0,71
3757,2017-07-10 02:30:00,0,87.7,74.9,0,343,0,0,71
3758,2017-07-10 02:45:00,0,89.6,74.3,0,343,0,0,71
3759,2017-07-10 03:00:00,0,91.4,73.8,0,343,0,0,71.1
3760,2017-07-10 03:15:00,0,91.2,73.8,0,341,1,0,71.1
3761,2017-07-10 03:30:00,0,90.5,74.1,0,341,0,0,71.1
3762,2017-07-10 03:45:00,0,89.3,74.5,0,341,0,0,71.1
3763,2017-07-10 04:00:00,0,90.1,74.4,0,341,2,0,71.3
3764,2017-07-10 04:15:00,0,88.4,74.8,0,337,2,0,71.1
3765,2017-07-10 04:30:00,0,88.4,74.6,0,337,0,0,70.9
3766,2017-07-10 04:45:00,0,87.9,74.8,0,337,0,0,71
3767,2017-07-10 05:00:00,0,88.5,74.6,0,337,0,0,71
3768,2017-07-10 05:15:00,0,88.5,74.4,0,337,0,0,70.8
3769,2017-07-10 05:30:00,0,89.1,74.2,0,337,0,0,70.8
3770,2017-07-10 05:45:00,0,88.8,74.4,0,337,0,0,70.9
3771,2017-07-10 06:00:00,0,88.6,74.5,0,337,0,0,70.9
3772,2017-07-10 06:15:00,0,88,74.8,0,337,2,0,71
3773,2017-07-10 06:30:00,0,88.2,74.8,0,336,2,0,71.1
3774,2017-07-10 06:45:00,1,89.6,74.3,0,336,0,0,71
3775,2017-07-10 07:00:00,8,90.5,74.1,0,336,0,0,71.1
3776,2017-07-10 07:15:00,20,91.2,74.1,0,336,1,0,71.3
3777,2017-07-10 07:30:00,58,90.3,74.8,0,321,1,0,71.8
3778,2017-07-10 07:45:00,143,87.5,76.4,0,319,0,0,72.4
3779,2017-07-10 08:00:00,198,82.7,78.7,0,319,0,0,73.1
3780,2017-07-10 08:15:00,260,77.6,79.9,0,319,0,0,72.4
3781,2017-07-10 08:30:00,327,76.9,80.9,0,319,0,0,73.1
3782,2017-07-10 08:45:00,443,76.7,80.9,0,319,0,0,73.1
3783,2017-07-10 09:00:00,522,76.3,81,0,187,2,0,73
3784,2017-07-10 09:15:00,491,74,80.8,0,118,2,0,71.9
