,Aasu_Wx,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
2173,2016-09-04 04:00:00,,,,,,0,100,69.8,0.08,135,19,4,69.8,
2174,2016-09-04 04:15:00,,,,,,0,100,69.8,0.04,146,13,6,69.8,
2175,2016-09-04 04:30:00,,,,,,0,100,69.9,0,155,19,8,69.9,
2176,2016-09-04 04:45:00,,,,,,0,100,70.1,0,156,17,7,70.1,
2177,2016-09-04 05:00:00,,,,,,0,100,70.1,0,153,15,7,70.1,
2178,2016-09-04 05:15:00,,,,,,0,100,70.5,0,148,13,6,70.5,
2179,2016-09-04 05:30:00,,,,,,0,100,70.4,0.12,141,14,5,70.4,
2180,2016-09-04 05:45:00,,,,,,0,100,70.4,0.05,162,14,4,70.4,
2181,2016-09-04 06:00:00,,,,,,0,100,70.3,0.01,141,19,5,70.3,
2182,2016-09-04 06:15:00,,,,,,0,100,70.4,0,151,13,5,70.4,
2183,2016-09-04 06:30:00,,,,,,0,100,70.6,0,151,13,5,70.6,
2184,2016-09-04 06:45:00,,,,,,6,100,70.8,0.01,149,19,6,70.8,
2185,2016-09-04 07:00:00,,,,,,18,100,70.6,0.01,142,12,3,70.6,
2186,2016-09-04 07:15:00,,,,,,27,100,70.5,0,132,13,3,70.5,
2187,2016-09-04 07:30:00,,,,,,44,100,70.4,0,138,16,7,70.4,
2188,2016-09-04 07:45:00,,,,,,56,100,70.7,0.01,145,18,8,70.7,
2189,2016-09-04 08:00:00,,,,,,115,100,70.6,0.01,148,16,5,70.6,
2190,2016-09-04 08:15:00,,,,,,148,100,70.7,0.03,139,15,5,70.7,
2191,2016-09-04 08:30:00,,,,,,198,100,70.8,0,153,14,7,70.8,
2192,2016-09-04 08:45:00,,,,,,150,100,71.2,0,158,18,7,71.2,
2193,2016-09-04 09:00:00,,,,,,168,100,71,0,153,11,4,71,
2194,2016-09-04 09:15:00,,,,,,228,100,71.5,0.01,135,14,4,71.5,
2195,2016-09-04 09:30:00,,,,,,282,100,71.7,0,139,14,5,71.7,
2196,2016-09-04 09:45:00,,,,,,328,100,72.1,0,128,9,2,72.1,
2197,2016-09-04 10:00:00,,,,,,364,100,72.7,0,142,12,3,72.7,
2198,2016-09-04 10:15:00,,,,,,536,100,73.7,0,138,11,2,73.7,
2199,2016-09-04 10:30:00,,,,,,319,100,73.1,0,128,10,2,73.1,
2200,2016-09-04 10:45:00,,,,,,583,100,72.4,0,134,13,1,72.4,
2201,2016-09-04 11:00:00,,,,,,341,100,72.5,0.01,142,14,4,72.5,
2202,2016-09-04 11:15:00,,,,,,353,100,72.4,0.03,135,12,3,72.4,
2203,2016-09-04 11:30:00,,,,,,472,100,72.8,0,141,12,3,72.8,
2204,2016-09-04 11:45:00,,,,,,524,100,72.9,0,112,15,5,72.9,
2205,2016-09-04 12:00:00,,,,,,557,100,73.3,0,115,14,4,73.3,
2206,2016-09-04 12:15:00,,,,,,760,100,74.1,0,122,15,4,74.1,
2207,2016-09-04 12:30:00,,,,,,983,100,75.4,0,118,13,5,75.4,
2208,2016-09-04 12:45:00,,,,,,452,100,75.3,0,132,15,4,75.3,
2209,2016-09-04 13:00:00,,,,,,349,100,73.6,0,134,17,4,73.6,
2210,2016-09-04 13:15:00,,,,,,405,100,73.1,0,151,19,6,73.1,
2211,2016-09-04 13:30:00,,,,,,365,100,73.6,0,129,9,3,73.6,
2212,2016-09-04 13:45:00,,,,,,302,100,73.9,0,135,12,4,73.9,
2213,2016-09-04 14:00:00,,,,,,380,100,74,0,131,12,4,74,
2214,2016-09-04 14:15:00,,,,,,316,100,74.3,0,112,9,2,74.3,
2215,2016-09-04 14:30:00,,,,,,273,100,74.2,0,134,10,3,74.2,
2216,2016-09-04 14:45:00,,,,,,293,100,73.4,0,107,8,2,73.4,
2217,2016-09-04 15:00:00,,,,,,240,100,73.6,0,110,14,1,73.6,
2218,2016-09-04 15:15:00,,,,,,591,100,73.9,0,118,11,2,73.9,
2219,2016-09-04 15:30:00,,,,,,310,100,74.1,0.02,122,10,2,74.1,
2220,2016-09-04 15:45:00,,,,,,152,100,72.7,0.11,125,9,1,72.7,
2221,2016-09-04 16:00:00,,,,,,235,100,72.7,0.04,148,13,4,72.7,
2222,2016-09-04 16:15:00,,,,,,172,100,73,0.01,149,12,4,73,
2223,2016-09-04 16:30:00,,,,,,252,100,72.9,0.17,138,11,3,72.9,
2224,2016-09-04 16:45:00,,,,,,114,100,73.5,0.11,129,12,2,73.5,
2225,2016-09-04 17:00:00,,,,,,31,100,73.4,0.01,122,10,2,73.4,
2226,2016-09-04 17:15:00,,,,,,22,100,73,0.01,93,6,0,73,
2227,2016-09-04 17:30:00,,,,,,27,100,73,0.03,101,8,0,73,
2228,2016-09-04 17:45:00,,,,,,24,100,73.2,0.04,49,3,0,73.2,
2229,2016-09-04 18:00:00,,,,,,23,100,72.7,0.04,91,1,0,72.7,
2230,2016-09-04 18:15:00,,,,,,6,100,72.3,0.03,67,3,0,72.3,
2231,2016-09-04 18:30:00,,,,,,0,100,72.1,0,55,0,0,72.1,
2232,2016-09-04 18:45:00,,,,,,0,100,71.7,0.01,94,1,0,71.7,
2233,2016-09-04 19:00:00,,,,,,0,100,71.4,0,73,0,0,71.4,
2234,2016-09-04 19:15:00,,,,,,0,100,71.1,0,73,0,0,71.1,
2235,2016-09-04 19:30:00,,,,,,0,100,71.2,0,22,0,0,71.2,
2236,2016-09-04 19:45:00,,,,,,0,100,71.5,0,21,0,0,71.5,
2237,2016-09-04 20:00:00,,,,,,0,100,71.6,0,28,0,0,71.6,
2238,2016-09-04 20:15:00,,,,,,0,100,71.6,0,39,0,0,71.6,
2239,2016-09-04 20:30:00,,,,,,0,100,71.8,0,24,0,0,71.8,
2240,2016-09-04 20:45:00,,,,,,0,100,71.8,0,25,0,0,71.8,
2241,2016-09-04 21:00:00,,,,,,0,100,71.8,0,33,0,0,71.8,
2242,2016-09-04 21:15:00,,,,,,0,100,71.8,0,19,0,0,71.8,
2243,2016-09-04 21:30:00,,,,,,0,100,71.7,0,135,0,0,71.7,
2244,2016-09-04 21:45:00,,,,,,0,100,71.7,0,36,0,0,71.7,
2245,2016-09-04 22:00:00,,,,,,0,100,71.6,0,24,0,0,71.6,
2246,2016-09-04 22:15:00,,,,,,0,100,71.6,0,14,0,0,71.6,
2247,2016-09-04 22:30:00,,,,,,0,100,71.9,0,22,0,0,71.9,
2248,2016-09-04 22:45:00,,,,,,0,100,72,0,46,0,0,72,
2249,2016-09-04 23:00:00,,,,,,0,100,72.2,0,9,0,0,72.2,
2250,2016-09-04 23:15:00,,,,,,0,100,72.2,0,22,0,0,72.2,
2251,2016-09-04 23:30:00,,,,,,0,100,72.3,0,18,0,0,72.3,
2252,2016-09-04 23:45:00,,,,,,0,100,72.2,0,21,0,0,72.2,
2253,2016-09-05 00:00:00,,,,,,0,100,72.1,0,46,0,0,72.1,
2254,2016-09-05 00:15:00,,,,,,0,100,71.3,0,46,0,0,71.3,
2255,2016-09-05 00:30:00,,,,,,0,100,70.8,0,48,0,0,70.8,
2256,2016-09-05 00:45:00,,,,,,0,100,70.9,0,98,0,0,70.9,
2257,2016-09-05 01:00:00,,,,,,0,100,71.9,0,101,0,0,71.9,
2258,2016-09-05 01:15:00,,,,,,0,100,71.9,0,117,0,0,71.9,
2259,2016-09-05 01:30:00,,,,,,0,100,71.7,0,111,0,0,71.7,
2260,2016-09-05 01:45:00,,,,,,0,100,71.2,0,105,0,0,71.2,
2261,2016-09-05 02:00:00,,,,,,0,100,71.1,0,124,0,0,71.1,
2262,2016-09-05 02:15:00,,,,,,0,100,71.6,0,101,0,0,71.6,
2263,2016-09-05 02:30:00,,,,,,0,100,72,0,117,1,0,72,
2264,2016-09-05 02:45:00,,,,,,0,100,71.2,0,110,0,0,71.2,
2265,2016-09-05 03:00:00,,,,,,0,100,70.8,0,108,0,0,70.8,
2266,2016-09-05 03:15:00,,,,,,0,100,71.8,0,121,0,0,71.8,
2267,2016-09-05 03:30:00,,,,,,0,100,72.2,0,110,0,0,72.2,
2268,2016-09-05 03:45:00,,,,,,0,100,72.5,0,122,0,0,72.5,
2269,2016-09-05 04:00:00,,,,,,0,100,72.5,0,136,0,0,72.5,
2270,2016-09-05 04:15:00,,,,,,0,100,72.3,0.01,129,0,0,72.3,
2271,2016-09-05 04:30:00,,,,,,0,100,72.5,0,115,0,0,72.5,
2272,2016-09-05 04:45:00,,,,,,0,100,72.5,0,121,0,0,72.5,
2273,2016-09-05 05:00:00,,,,,,0,100,72.6,0,153,0,0,72.6,
2274,2016-09-05 05:15:00,,,,,,0,100,72.6,0,145,0,0,72.6,
2275,2016-09-05 05:30:00,,,,,,0,100,72.7,0,152,0,0,72.7,
2276,2016-09-05 05:45:00,,,,,,0,100,72.9,0,110,0,0,72.9,
2277,2016-09-05 06:00:00,,,,,,0,100,73,0,122,0,0,73,
2278,2016-09-05 06:15:00,,,,,,0,100,72.9,0,124,1,0,72.9,
2279,2016-09-05 06:30:00,,,,,,2,100,72.8,0,138,0,0,72.8,
2280,2016-09-05 06:45:00,,,,,,32,100,73,0,134,11,0,73,
2281,2016-09-05 07:00:00,,,,,,62,100,73.2,0,100,5,0,73.2,
2282,2016-09-05 07:15:00,,,,,,104,100,73.2,0,142,3,0,73.2,
2283,2016-09-05 07:30:00,,,,,,139,100,73.5,0,122,1,0,73.5,
2284,2016-09-05 07:45:00,,,,,,160,100,73.6,0,134,6,0,73.6,
2285,2016-09-05 08:00:00,,,,,,117,100,73.4,0,148,8,0,73.4,
2286,2016-09-05 08:15:00,,,,,,167,100,73.5,0,124,8,1,73.5,
2287,2016-09-05 08:30:00,,,,,,195,100,74,0,104,6,0,74,
2288,2016-09-05 08:45:00,,,,,,253,100,74.6,0,125,9,2,74.6,
2289,2016-09-05 09:00:00,,,,,,361,100,74.9,0,125,12,4,74.9,
2290,2016-09-05 09:15:00,,,,,,393,100,74.7,0,122,10,3,74.7,
2291,2016-09-05 09:30:00,,,,,,621,100,75.3,0,124,12,2,75.3,
2292,2016-09-05 09:45:00,,,,,,288,100,75.9,0,129,8,2,75.9,
2293,2016-09-05 10:00:00,,,,,,230,100,75.5,0,111,5,0,75.5,
2294,2016-09-05 10:15:00,,,,,,731,100,75.8,0,110,8,0,75.8,
2295,2016-09-05 10:30:00,,,,,,683,100,77.1,0,115,5,0,77.1,
2296,2016-09-05 10:45:00,,,,,,603,99.6,77,0,101,8,1,76.9,
2297,2016-09-05 11:00:00,,,,,,635,97.9,77.5,0,131,10,2,76.8,
2298,2016-09-05 11:15:00,,,,,,426,97.8,77.1,0,131,9,3,76.4,
2299,2016-09-05 11:30:00,,,,,,582,97.6,77.7,0,117,7,0,76.9,
2300,2016-09-05 11:45:00,,,,,,647,96.9,78,0,100,11,2,77,
2301,2016-09-05 12:00:00,,,,,,536,96.4,78.3,0,125,10,1,77.2,
2302,2016-09-05 12:15:00,,,,,,413,95.7,77.8,0,131,11,4,76.4,
2303,2016-09-05 12:30:00,,,,,,797,94.7,78.2,0,122,9,2,76.5,
2304,2016-09-05 12:45:00,,,,,,856,93.4,78.9,0,135,8,3,76.8,
2305,2016-09-05 13:00:00,,,,,,816,92.6,79.6,0,114,10,3,77.2,
2306,2016-09-05 13:15:00,,,,,,674,92,78.8,0,141,13,5,76.3,
2307,2016-09-05 13:30:00,,,,,,753,92.8,78.5,0,120,11,3,76.2,
2308,2016-09-05 13:45:00,,,,,,495,95,78.3,0,121,11,3,76.7,
2309,2016-09-05 14:00:00,,,,,,427,95.9,77.8,0,118,7,1,76.5,
2310,2016-09-05 14:15:00,,,,,,652,93.3,78.5,0,128,10,2,76.4,
2311,2016-09-05 14:30:00,,,,,,629,92.4,79.2,0,129,8,1,76.8,
2312,2016-09-05 14:45:00,,,,,,504,92.9,78.6,0,118,11,1,76.4,
2313,2016-09-05 15:00:00,,,,,,671,91.2,79.5,0,120,9,0,76.7,
2314,2016-09-05 15:15:00,,,,,,627,91.5,79.8,0,84,8,2,77.1,
2315,2016-09-05 15:30:00,,,,,,515,91.9,79.4,0,77,6,1,76.8,
2316,2016-09-05 15:45:00,,,,,,504,93.1,78.9,0,108,6,1,76.7,
2317,2016-09-05 16:00:00,,,,,,369,94,78.5,0,105,8,1,76.6,
2318,2016-09-05 16:15:00,,,,,,243,95.4,77.6,0,86,10,1,76.2,
2319,2016-09-05 16:30:00,,,,,,293,93.5,77.4,0,111,6,1,75.4,
2320,2016-09-05 16:45:00,,,,,,130,96.8,77,0,120,11,2,76,
2321,2016-09-05 17:00:00,,,,,,139,97.9,76.8,0,122,8,2,76.1,
2322,2016-09-05 17:15:00,,,,,,52,97.5,76.3,0,104,7,0,75.5,
2323,2016-09-05 17:30:00,,,,,,55,96.8,76,0,90,6,0,75,
2324,2016-09-05 17:45:00,,,,,,50,97.8,76,0,96,5,0,75.3,
2325,2016-09-05 18:00:00,,,,,,36,98.7,75.8,0,79,5,0,75.4,
2326,2016-09-05 18:15:00,,,,,,19,99.4,75.6,0,112,1,0,75.4,
2327,2016-09-05 18:30:00,,,,,,0,99.5,75.4,0,74,4,0,75.2,
2328,2016-09-05 18:45:00,,,,,,0,99.5,75.1,0,69,5,0,74.9,
2329,2016-09-05 19:00:00,,,,,,0,99.5,75.1,0,96,8,0,74.9,
2330,2016-09-05 19:15:00,,,,,,0,99.5,75,0,101,6,0,74.8,
2331,2016-09-05 19:30:00,,,,,,0,99.6,75,0,79,8,0,74.9,
2332,2016-09-05 19:45:00,,,,,,0,99.7,75,0,83,4,0,74.9,
2333,2016-09-05 20:00:00,,,,,,0,99.9,75.2,0.02,90,10,0,75.2,
2334,2016-09-05 20:15:00,,,,,,0,100,74.6,0.18,90,5,0,74.6,
2335,2016-09-05 20:30:00,,,,,,0,100,74.7,0,122,6,0,74.7,
2336,2016-09-05 20:45:00,,,,,,0,100,74.8,0,100,6,0,74.8,
2337,2016-09-05 21:00:00,,,,,,0,100,74.9,0,118,3,0,74.9,
2338,2016-09-05 21:15:00,,,,,,0,100,74.9,0,97,0,0,74.9,
2339,2016-09-05 21:30:00,,,,,,0,100,74.6,0,118,8,0,74.6,
2340,2016-09-05 21:45:00,,,,,,0,100,74.6,0,104,7,0,74.6,
2341,2016-09-05 22:00:00,,,,,,0,100,74.6,0,124,1,0,74.6,
2342,2016-09-05 22:15:00,,,,,,0,100,74.5,0,122,4,0,74.5,
2343,2016-09-05 22:30:00,,,,,,0,100,74.5,0,146,2,0,74.5,
2344,2016-09-05 22:45:00,,,,,,0,100,74.4,0,117,3,0,74.4,
2345,2016-09-05 23:00:00,,,,,,0,100,74.5,0,107,7,0,74.5,
2346,2016-09-05 23:15:00,,,,,,0,100,74.5,0,104,6,0,74.5,
2347,2016-09-05 23:30:00,,,,,,0,100,74.4,0,124,4,0,74.4,
2348,2016-09-05 23:45:00,,,,,,0,100,74.4,0,114,6,0,74.4,
2349,2016-09-06 00:00:00,,,,,,0,100,74.5,0,96,0,0,74.5,
2350,2016-09-06 00:15:00,,,,,,0,100,74.4,0,122,9,0,74.4,
2351,2016-09-06 00:30:00,,,,,,0,100,74.4,0,125,2,0,74.4,
2352,2016-09-06 00:45:00,,,,,,0,100,74.3,0,127,6,0,74.3,
2353,2016-09-06 01:00:00,,,,,,0,100,74.4,0,112,1,0,74.4,
2354,2016-09-06 01:15:00,,,,,,0,100,74.3,0.02,122,0,0,74.3,
2355,2016-09-06 01:30:00,,,,,,0,100,74.2,0.01,122,0,0,74.2,
2356,2016-09-06 01:45:00,,,,,,0,100,74.1,0,121,6,0,74.1,
2357,2016-09-06 02:00:00,,,,,,0,100,74,0,129,5,0,74,
2358,2016-09-06 02:15:00,,,,,,0,100,73.6,0.03,104,10,0,73.6,
2359,2016-09-06 02:30:00,,,,,,0,100,73,0,107,6,0,73,
2360,2016-09-06 02:45:00,,,,,,0,100,73.6,0,144,1,0,73.6,
2361,2016-09-06 03:00:00,,,,,,0,100,73.8,0,115,0,0,73.8,
2362,2016-09-06 03:15:00,,,,,,0,100,73.6,0,112,8,0,73.6,
2363,2016-09-06 03:30:00,,,,,,0,100,73.7,0,111,8,1,73.7,
2364,2016-09-06 03:45:00,,,,,,0,100,73.7,0,112,15,1,73.7,
2365,2016-09-06 04:00:00,,,,,,0,100,73.6,0,103,7,1,73.6,
2366,2016-09-06 04:15:00,,,,,,0,100,73.6,0,117,0,0,73.6,
2367,2016-09-06 04:30:00,,,,,,0,100,73.6,0,128,3,0,73.6,
2368,2016-09-06 04:45:00,,,,,,0,100,73.6,0,121,7,0,73.6,
2369,2016-09-06 05:00:00,,,,,,0,100,73.6,0,110,6,0,73.6,
2370,2016-09-06 05:15:00,,,,,,0,100,73.6,0,103,6,0,73.6,
2371,2016-09-06 05:30:00,,,,,,0,100,73.9,0,146,4,0,73.9,
2372,2016-09-06 05:45:00,,,,,,0,100,73.9,0,114,1,0,73.9,
2373,2016-09-06 06:00:00,,,,,,0,100,73.9,0.03,145,7,0,73.9,
2374,2016-09-06 06:15:00,,,,,,0,100,74,0.02,96,5,0,74,
2375,2016-09-06 06:30:00,,,,,,7,100,73.7,0,98,6,0,73.7,
2376,2016-09-06 06:45:00,,,,,,19,100,73.5,0,103,9,1,73.5,
2377,2016-09-06 07:00:00,,,,,,36,100,73.6,0,72,10,1,73.6,
2378,2016-09-06 07:15:00,,,,,,32,100,73.8,0,91,2,0,73.8,
2379,2016-09-06 07:30:00,,,,,,69,100,74.1,0,110,0,0,74.1,
2380,2016-09-06 07:45:00,,,,,,99,100,74.6,0,90,0,0,74.6,
2381,2016-09-06 08:00:00,,,,,,100,100,74.7,0,122,7,1,74.7,
2382,2016-09-06 08:15:00,,,,,,123,100,75,0,88,5,0,75,
2383,2016-09-06 08:30:00,,,,,,49,100,75,0,128,2,0,75,
2384,2016-09-06 08:45:00,,,,,,279,100,74.9,0.02,79,6,0,74.9,
2385,2016-09-06 09:00:00,,,,,,308,100,75.5,0,100,6,0,75.5,
2386,2016-09-06 09:15:00,,,,,,263,100,76,0,83,8,1,76,
2387,2016-09-06 09:30:00,,,,,,325,100,76.1,0.01,76,7,1,76.1,
2388,2016-09-06 09:45:00,,,,,,610,100,76.7,0,74,7,2,76.7,
2389,2016-09-06 10:00:00,,,,,,308,100,77,0,97,7,1,77,
2390,2016-09-06 10:15:00,,,,,,276,99.6,76.8,0,128,9,1,76.7,
2391,2016-09-06 10:30:00,,,,,,630,100,77.2,0,101,7,0,77.2,
2392,2016-09-06 10:45:00,,,,,,482,99,77.9,0,103,9,1,77.6,
2393,2016-09-06 11:00:00,,,,,,500,98.5,78,0,97,11,1,77.5,
2394,2016-09-06 11:15:00,,,,,,568,98.4,78.1,0,90,6,0,77.6,
2395,2016-09-06 11:30:00,,,,,,396,97,78.8,0,79,8,0,77.9,
2396,2016-09-06 11:45:00,,,,,,516,96.8,78.2,0,84,7,0,77.2,
2397,2016-09-06 12:00:00,,,,,,412,95.9,78.9,0,105,5,0,77.6,
2398,2016-09-06 12:15:00,,,,,,509,95.5,78.8,0,104,7,0,77.4,
2399,2016-09-06 12:30:00,,,,,,353,95.6,78.5,0,117,8,0,77.1,
2400,2016-09-06 12:45:00,,,,,,627,94.9,78.7,0,84,8,1,77.1,
2401,2016-09-06 13:00:00,,,,,,551,93.4,79.5,0,87,6,0,77.4,
2402,2016-09-06 13:15:00,,,,,,635,92.3,79.6,0,94,12,1,77.1,
2403,2016-09-06 13:30:00,,,,,,813,91.5,79.9,0,70,10,1,77.2,
2404,2016-09-06 13:45:00,,,,,,826,88.9,80.2,0,69,8,1,76.6,
2405,2016-09-06 14:00:00,,,,,,802,90,80.2,0,73,8,1,77,
2406,2016-09-06 14:15:00,,,,,,555,90.6,80,0,70,8,2,77,
2407,2016-09-06 14:30:00,,,,,,840,88.4,80.6,0,79,7,1,76.9,
2408,2016-09-06 14:45:00,,,,,,495,90.6,80.2,0,88,7,1,77.2,
2409,2016-09-06 15:00:00,,,,,,452,92.3,79,0,83,8,1,76.6,
2410,2016-09-06 15:15:00,,,,,,312,93,78.8,0,88,10,1,76.6,
2411,2016-09-06 15:30:00,,,,,,399,93.3,78.3,0,97,10,2,76.2,
2412,2016-09-06 15:45:00,,,,,,370,93.5,78.5,0,96,7,1,76.4,
2413,2016-09-06 16:00:00,,,,,,424,93.8,78.4,0,77,6,0,76.4,
2414,2016-09-06 16:15:00,,,,,,268,95.5,77.9,0,103,6,0,76.5,
2415,2016-09-06 16:30:00,,,,,,231,96.2,77.7,0,96,7,0,76.5,
2416,2016-09-06 16:45:00,,,,,,108,97.2,77.2,0,81,7,0,76.3,
2417,2016-09-06 17:00:00,,,,,,68,98.4,76.7,0,103,8,0,76.2,
2418,2016-09-06 17:15:00,,,,,,121,98.9,76.5,0,114,4,0,76.2,
2419,2016-09-06 17:30:00,,,,,,74,98.2,76.6,0,117,8,0,76,
2420,2016-09-06 17:45:00,,,,,,91,98.1,76.5,0,98,7,0,75.9,
2421,2016-09-06 18:00:00,,,,,,41,98.4,76.4,0,96,5,0,75.9,
2422,2016-09-06 18:15:00,,,,,,10,98.6,76,0,114,10,0,75.6,
2423,2016-09-06 18:30:00,,,,,,0,99,75.7,0,104,7,1,75.4,
2424,2016-09-06 18:45:00,,,,,,0,99.4,75.6,0,107,8,1,75.4,
2425,2016-09-06 19:00:00,,,,,,0,99.5,75.4,0,112,6,1,75.2,
2426,2016-09-06 19:15:00,,,,,,0,99.5,75.4,0,104,5,0,75.2,
2427,2016-09-06 19:30:00,,,,,,0,99.5,75.6,0,117,5,0,75.4,
2428,2016-09-06 19:45:00,,,,,,0,99.6,75.5,0,112,6,1,75.4,
2429,2016-09-06 20:00:00,,,,,,0,99.8,75.6,0,111,10,2,75.5,
2430,2016-09-06 20:15:00,,,,,,0,100,75.6,0,107,7,1,75.6,
2431,2016-09-06 20:30:00,,,,,,0,100,74.8,0.13,108,8,2,74.8,
2432,2016-09-06 20:45:00,,,,,,0,100,74,0,107,8,1,74,
2433,2016-09-06 21:00:00,,,,,,0,100,74.5,0.01,96,7,1,74.5,
2434,2016-09-06 21:15:00,,,,,,0,100,74.7,0,101,7,1,74.7,
2435,2016-09-06 21:30:00,,,,,,0,100,74.5,0,98,6,0,74.5,
2436,2016-09-06 21:45:00,,,,,,0,100,74.7,0,100,9,2,74.7,
2437,2016-09-06 22:00:00,,,,,,0,100,74.8,0,104,9,0,74.8,
2438,2016-09-06 22:15:00,,,,,,0,100,74.8,0.01,117,7,1,74.8,
2439,2016-09-06 22:30:00,,,,,,0,100,74.7,0,111,9,1,74.7,
2440,2016-09-06 22:45:00,,,,,,0,100,74.8,0,107,7,0,74.8,
2441,2016-09-06 23:00:00,,,,,,0,100,74.7,0,107,6,1,74.7,
2442,2016-09-06 23:15:00,,,,,,0,100,74.7,0,127,12,3,74.7,
2443,2016-09-06 23:30:00,,,,,,0,100,74.4,0,115,11,1,74.4,
2444,2016-09-06 23:45:00,,,,,,0,100,74.4,0,131,7,2,74.4,
2445,2016-09-07 00:00:00,,,,,,0,100,74.5,0,135,6,0,74.5,
2446,2016-09-07 00:15:00,,,,,,0,100,74.5,0,129,9,1,74.5,
2447,2016-09-07 00:30:00,,,,,,0,100,73.9,0.09,142,10,1,73.9,
2448,2016-09-07 00:45:00,,,,,,0,100,73.9,0.01,112,6,0,73.9,
2449,2016-09-07 01:00:00,,,,,,0,100,73.9,0.03,127,9,0,73.9,
2450,2016-09-07 01:15:00,,,,,,0,100,73.6,0,104,10,2,73.6,
2451,2016-09-07 01:30:00,,,,,,0,100,73.5,0,111,8,2,73.5,
2452,2016-09-07 01:45:00,,,,,,0,100,73.6,0,117,11,2,73.6,
2453,2016-09-07 02:00:00,,,,,,0,100,73,0,122,8,2,73,
2454,2016-09-07 02:15:00,,,,,,0,100,72.5,0,122,6,0,72.5,
2455,2016-09-07 02:30:00,,,,,,0,100,73,0,115,8,2,73,
2456,2016-09-07 02:45:00,,,,,,0,100,73.5,0,100,11,1,73.5,
2457,2016-09-07 03:00:00,,,,,,0,100,73.6,0,120,9,3,73.6,
2458,2016-09-07 03:15:00,,,,,,0,100,73.6,0,107,11,2,73.6,
2459,2016-09-07 03:30:00,,,,,,0,100,73.5,0,135,9,0,73.5,
2460,2016-09-07 03:45:00,,,,,,0,100,73.6,0,103,10,2,73.6,
2461,2016-09-07 04:00:00,,,,,,0,100,73.6,0,86,9,1,73.6,
2462,2016-09-07 04:15:00,,,,,,0,100,73.7,0,97,12,3,73.7,
2463,2016-09-07 04:30:00,,,,,,0,100,73.7,0,91,11,3,73.7,
2464,2016-09-07 04:45:00,,,,,,0,100,73.6,0,101,11,2,73.6,
2465,2016-09-07 05:00:00,,,,,,0,100,73.5,0,101,12,3,73.5,
2466,2016-09-07 05:15:00,,,,,,0,100,73.6,0,80,9,2,73.6,
2467,2016-09-07 05:30:00,,,,,,0,100,73.6,0,83,15,2,73.6,
2468,2016-09-07 05:45:00,,,,,,0,100,73.9,0,70,11,3,73.9,
2469,2016-09-07 06:00:00,,,,,,0,100,73.9,0,93,13,2,73.9,
2470,2016-09-07 06:15:00,,,,,,0,99.6,74,0,84,12,3,73.9,
2471,2016-09-07 06:30:00,,,,,,6,99.5,74.1,0,77,10,3,73.9,
2472,2016-09-07 06:45:00,,,,,,34,98.9,74.4,0,69,12,4,74.1,
2473,2016-09-07 07:00:00,,,,,,84,98.1,75,0,63,11,4,74.4,
2474,2016-09-07 07:15:00,,,,,,134,97.6,75.4,0,80,10,3,74.7,
2475,2016-09-07 07:30:00,,,,,,231,96.1,76.3,0,59,12,4,75.1,
2476,2016-09-07 07:45:00,,,,,,133,96.3,76.4,0,74,10,2,75.2,
2477,2016-09-07 08:00:00,,,,,,122,97.4,75.8,0,110,11,1,75,
2478,2016-09-07 08:15:00,,,,,,164,97.5,75.9,0,103,13,1,75.1,
2479,2016-09-07 08:30:00,,,,,,175,97,76.4,0,67,6,1,75.5,
2480,2016-09-07 08:45:00,,,,,,273,95.7,77,0,66,9,2,75.7,
2481,2016-09-07 09:00:00,,,,,,393,94.5,77.4,0,59,11,3,75.7,
2482,2016-09-07 09:15:00,,,,,,509,93.5,77.6,0,70,10,4,75.6,
2483,2016-09-07 09:30:00,,,,,,744,91.3,78.3,0,103,17,4,75.5,
2484,2016-09-07 09:45:00,,,,,,843,89.2,79.1,0,73,11,3,75.6,
2485,2016-09-07 10:00:00,,,,,,711,90,78.8,0,88,11,4,75.6,
2486,2016-09-07 10:15:00,,,,,,504,90.3,78.4,0,73,18,5,75.3,
2487,2016-09-07 10:30:00,,,,,,539,89.4,78.4,0,69,14,4,75,
2488,2016-09-07 10:45:00,,,,,,715,88.1,78.8,0,84,14,4,75,
2489,2016-09-07 11:00:00,,,,,,607,87.7,79.1,0,76,10,2,75.2,
2490,2016-09-07 11:15:00,,,,,,776,87,79.5,0,74,13,4,75.3,
2491,2016-09-07 11:30:00,,,,,,660,87.5,79.5,0,83,15,3,75.5,
2492,2016-09-07 11:45:00,,,,,,747,87.9,79.6,0,73,16,3,75.7,
2493,2016-09-07 12:00:00,,,,,,751,88.3,79.1,0,81,10,4,75.4,
2494,2016-09-07 12:15:00,,,,,,670,86.7,78.9,0,63,12,3,74.6,
2495,2016-09-07 12:30:00,,,,,,737,86.6,79.4,0,74,12,2,75.1,
2496,2016-09-07 12:45:00,,,,,,923,84.8,79.8,0,100,9,2,74.9,
2497,2016-09-07 13:00:00,,,,,,954,84.8,80.3,0,81,12,3,75.4,
2498,2016-09-07 13:15:00,,,,,,857,85.3,79.9,0,83,13,3,75.1,
