Afono WX,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
2017-12-21 04:00:00,11390,13.08,25.37,77.57,99.8,0,0.076,205.7,0.004,0,0
2017-12-21 04:15:00,11391,13.08,25.35,77.49,99.7,0,0.385,186.8,0.023,0,0
2017-12-21 04:30:00,11392,13.08,25.31,77.37,99.8,0,0.306,195,6.443,0,0
2017-12-21 04:45:00,11393,13.08,25.25,77.33,100,0,0.259,175.4,0.007,0,0
2017-12-21 05:00:00,11394,13.08,25.24,77.27,100,0,0.154,181.7,0.004,0,0
2017-12-21 05:15:00,11395,13.07,25.22,77.22,100,0,0.112,174,0.007,0,0
2017-12-21 05:30:00,11396,13.07,25.21,77.31,100,0,0.209,186.3,2.506,0,0
2017-12-21 05:45:00,11397,13.07,25.22,77.33,100,0,0.043,208.2,0,0.007,6.115035e-06
2017-12-21 06:00:00,11398,13.07,25.19,77.19,100,0,0,0,0,1.281,0.001152845
2017-12-21 06:15:00,11399,13.08,25.19,77.1,100,0,0.07,227.2,0.008,17.52,0.01577175
2017-12-21 06:30:00,11400,13.17,25.41,77.32,100,0,0,0,0,70.16,0.06314343
2017-12-21 06:45:00,11401,13.33,25.86,78.11,100,0,0.2,258.5,2.85,105,0.09448985
2017-12-21 07:00:00,11402,13.47,26.4,78.65,99.2,0,0.306,274.1,8.29,145.7,0.1311402
2017-12-21 07:15:00,11403,13.23,30.11,79.48,96.4,0,1.261,306,11.12,114.3,0.1029059
2017-12-21 07:30:00,11404,13.07,31.21,79.94,94,0,1.402,317.6,6.585,107.8,0.09697503
2017-12-21 07:45:00,11405,12.95,31.43,79.81,94.9,0,1.327,303.1,27.23,40.61,0.03654571
2017-12-21 08:00:00,11406,12.93,31.42,79.47,94.2,0,1.542,288.4,21.97,36.37,0.03273658
2017-12-21 08:15:00,11407,12.96,31.33,79.64,94.5,0,1.493,299.4,7.588,84.3,0.07583395
2017-12-21 08:30:00,11408,13.07,32.07,81.4,90,0,2.97,315.1,10.79,181.8,0.163586
2017-12-21 08:45:00,11409,13.2,33.01,82.7,88.6,0,3.912,311.1,3.322,267.1,0.2403936
2017-12-21 09:00:00,11410,13.17,33.44,82.7,87.2,0,4.194,307,7.724,424.9,0.3824249
2017-12-21 09:15:00,11411,13.1,33.44,81.5,90,0,3.432,298.9,12.18,279.5,0.2515134
2017-12-21 09:30:00,11412,13.34,34.48,82.9,86.3,0,3.979,307.9,10.64,670.3,0.6032651
2017-12-21 09:45:00,11413,13.49,37.19,84.6,86.5,0,4.494,321.7,9.01,770.3,0.693257
2017-12-21 10:00:00,11414,13.32,37.21,82.6,90.6,0,3.892,301.8,21.39,240.2,0.2161991
2017-12-21 10:15:00,11415,13.27,36,81.7,89.8,0,3.948,301.7,18.18,286.6,0.2579213
2017-12-21 10:30:00,11416,13.46,35.16,83.3,83.6,0,4.406,304.2,22.95,723.9,0.6515091
2017-12-21 10:45:00,11417,13.53,37.6,84.9,82.9,0,5.163,318.5,12.29,915,0.8230601
2017-12-21 11:00:00,11418,13.38,37.67,83.7,85.4,0,4.315,317.8,8.1,546.9,0.4921976
2017-12-21 11:15:00,11419,13.38,37.41,82.9,87.6,0,4.142,315.9,9.45,396.4,0.3567428
2017-12-21 11:30:00,11420,13.39,37.1,83.8,85.9,0,4.725,317.7,20.46,564.6,0.5081482
2017-12-21 11:45:00,11421,13.38,36.94,81.8,83.9,0,3.752,307.5,18.37,594.5,0.5350282
2017-12-21 12:00:00,11422,13.38,37.48,84.9,81.1,0,5.137,314.4,8.36,1047,0.9424143
2017-12-21 12:15:00,11423,13.37,38.62,85.6,82,0,5.526,321.2,13.13,1038,0.9339524
2017-12-21 12:30:00,11424,13.36,38.79,84.5,84.5,0,5.586,324.3,11.17,698,0.6282054
2017-12-21 12:45:00,11425,13.35,38.27,84.6,77.68,0,5.25,313.8,7.926,939,0.8451063
2017-12-21 13:00:00,11426,13.37,38.5,85.2,80.5,0,6.376,318.8,13.73,1005,0.9044604
2017-12-21 13:15:00,11427,13.37,38.75,85.4,78.52,0,5.666,308.6,10.3,950,0.8550423
2017-12-21 13:30:00,11428,13.37,39.11,85.6,79.64,0,5.75,317.5,10.33,981,0.8833261
2017-12-21 13:45:00,11429,13.37,39.23,85.8,79.45,0,5.055,308.7,11.87,1028,0.924919
2017-12-21 14:00:00,11430,13.37,39.36,85.4,79.03,0,5.882,314.2,17.9,944,0.8494055
2017-12-21 14:15:00,11431,13.36,39.2,84.5,80.5,0,5.617,302.8,19.55,768.8,0.6919103
2017-12-21 14:30:00,11432,13.35,38.59,84.3,81.1,0,5.414,308.8,11.6,612.2,0.5510105
2017-12-21 14:45:00,11433,13.37,38.21,84,79.9,0,5.358,317.5,15.43,779.2,0.7013239
2017-12-21 15:00:00,11434,13.34,38.1,83.9,82.2,0,5.334,318.7,10.59,488.6,0.4397279
2017-12-21 15:15:00,11435,13.36,37.88,82.9,84.6,0,5.176,310,17.69,394,0.3545704
2017-12-21 15:30:00,11436,13.35,37.26,82.2,86.7,0,5.274,307.6,10.23,188.1,0.1692706
2017-12-21 15:45:00,11437,13.47,35.72,82,80.6,0,5.288,306.3,14.48,428.6,0.3857256
2017-12-21 16:00:00,11438,13.42,36.56,83.1,79.93,0,5.06,311.9,16.74,565.4,0.5088856
2017-12-21 16:15:00,11439,13.39,36.37,82.4,82.7,0,4.803,304.8,12.54,312.2,0.2809823
2017-12-21 16:30:00,11440,13.42,33.13,81.6,84.1,0,4.812,304.3,11.76,131.2,0.1180454
2017-12-21 16:45:00,11441,13.45,31.61,81.4,84.8,0,5.52,314.2,10.89,113.6,0.1022654
2017-12-21 17:00:00,11442,13.45,30.74,81.2,86.3,0,4.842,309.3,8.1,83.5,0.07513501
2017-12-21 17:15:00,11443,13.49,29.56,80.9,86.3,0,4.607,309.6,14.1,73.85,0.06646325
2017-12-21 17:30:00,11444,13.47,29.42,80.9,87.4,0,4.076,300.5,21.12,59.5,0.05354969
2017-12-21 17:45:00,11445,13.39,28.68,80.5,87.1,0,3.469,303.3,17.13,32.07,0.02886597
2017-12-21 18:00:00,11446,13.32,28.17,80.5,87.3,0,4.002,305.7,16.02,17.56,0.01579997
2017-12-21 18:15:00,11447,13.27,27.91,80.5,88,0,3.154,301.2,13.15,14.51,0.01306236
2017-12-21 18:30:00,11448,13.26,27.69,80.5,87.4,0,2.971,309.5,20.64,18.06,0.01625216
2017-12-21 18:45:00,11449,13.24,27.57,80.3,87.9,0,2.634,310.8,15.89,14.45,0.01300625
2017-12-21 19:00:00,11450,13.2,27.4,80.2,88,0,2.31,298.1,8.72,4.194,0.003774264
2017-12-21 19:15:00,11451,13.18,27.15,80.2,87.3,0,2.94,301.8,7.987,0.424,0.0003815997
2017-12-21 19:30:00,11452,13.17,26.99,80.2,88.6,0,2.912,301.1,18.44,0,0
2017-12-21 19:45:00,11453,13.16,26.89,79.87,90.2,0,2.112,300.7,12.96,0,0
2017-12-21 20:00:00,11454,13.15,26.75,79.63,89.6,0,2.07,298.8,18.4,0,0
2017-12-21 20:15:00,11455,13.14,26.57,79.47,90.5,0,1.334,302.8,11.71,0,0
2017-12-21 20:30:00,11456,13.14,26.42,79.42,90.9,0,1.419,298.5,17.53,0.001,7.509693e-07
2017-12-21 20:45:00,11457,13.13,26.33,79.24,91.4,0,1.288,287.1,13.39,0,0
2017-12-21 21:00:00,11458,13.13,26.24,79.11,91.7,0,1.374,293.5,14.95,0,0
2017-12-21 21:15:00,11459,13.13,26.26,79.1,91.7,0,1.033,287.7,21.15,0,0
2017-12-21 21:30:00,11460,13.12,26.1,78.83,92.7,0,0.632,314.3,9.8,0,0
2017-12-21 21:45:00,11461,13.12,26.01,78.81,92.6,0,1.215,302.1,8.37,0,0
2017-12-21 22:00:00,11462,13.11,25.96,78.88,92.6,0,1.324,284.7,13.71,0.001,5.364066e-07
2017-12-21 22:15:00,11463,13.11,25.95,79.15,90.4,0,1.844,297.1,19.73,0,0
2017-12-21 22:30:00,11464,13.11,26.08,79.04,91.7,0,1.301,291.2,6.869,0,0
2017-12-21 22:45:00,11465,13.11,25.96,78.78,91.8,0,1.096,292.8,7.763,0,0
2017-12-21 23:00:00,11466,13.1,25.86,78.88,90.7,0,1.544,291.4,14.44,0,0
2017-12-21 23:15:00,11467,13.1,25.81,78.91,90.4,0,1.805,283.3,14.93,0,0
2017-12-21 23:30:00,11468,13.1,25.78,78.73,91.7,0,0.941,296.7,12.22,0,0
2017-12-21 23:45:00,11469,13.1,25.7,78.45,91.4,0,1.183,293.3,20.47,0,0
2017-12-22 00:00:00,11470,13.1,25.62,78.7,91.5,0,1.273,285.2,12.47,0,0
2017-12-22 00:15:00,11471,13.09,25.59,78.35,92.5,0,0.942,281.4,11.65,0,0
2017-12-22 00:30:00,11472,13.09,25.52,78.12,92.9,0,0.359,281.6,6.874,0,0
2017-12-22 00:45:00,11473,13.09,25.4,78.11,93.3,0,0.528,282.1,11.44,0,0
2017-12-22 01:00:00,11474,13.09,25.35,78.02,93.2,0,0.554,284,8.22,0,0
2017-12-22 01:15:00,11475,13.09,25.32,77.99,94.9,0,0.034,283.2,0,0.001,7.509693e-07
2017-12-22 01:30:00,11476,13.09,25.29,77.67,95.6,0,0.112,286.1,5.281,0,0
2017-12-22 01:45:00,11477,13.08,25.22,77.59,95.8,0,0.123,291.1,0.614,0,0
2017-12-22 02:00:00,11478,13.08,25.22,77.82,95.8,0,0.083,279.7,0.005,0,0
2017-12-22 02:15:00,11479,13.08,25.32,77.98,95.2,0,0.463,289.4,5.99,0,0
2017-12-22 02:30:00,11480,13.08,25.34,78.09,94.6,0,0.047,275.8,0.005,0,0
2017-12-22 02:45:00,11481,13.08,25.31,77.84,95,0,0,0,0,0,0
2017-12-22 03:00:00,11482,13.08,25.18,77.47,95.1,0,0.091,266.8,0.02,0,3.21844e-07
2017-12-22 03:15:00,11483,13.07,25.01,77.15,96.4,0,0,0,0,0,0
2017-12-22 03:30:00,11484,13.07,24.87,76.88,97,0,0.089,296.2,0.005,0,0
2017-12-22 03:45:00,11485,13.07,24.75,76.94,97.5,0,0.029,257.8,0,0,0
2017-12-22 04:00:00,11486,13.07,24.72,76.8,97.8,0,0,0,0,0,0
2017-12-22 04:15:00,11487,13.07,24.65,76.63,98.3,0,0,0,0,0,0
2017-12-22 04:30:00,11488,13.07,24.54,76.45,98.6,0,0,0,0,0,0
2017-12-22 04:45:00,11489,13.07,24.45,76.31,98.7,0,0.171,266.2,0.005,0,0
2017-12-22 05:00:00,11490,13.06,24.35,76.2,98.7,0,0.029,252.3,0.005,0,0
2017-12-22 05:15:00,11491,13.06,24.3,76.06,99,0,0.03,252.4,0,0,0
2017-12-22 05:30:00,11492,13.06,24.19,75.76,99.2,0,0.074,252.4,0,0,0
2017-12-22 05:45:00,11493,13.06,24.08,75.67,99.2,0,0.036,252.2,0.005,0.001,1.287376e-06
2017-12-22 06:00:00,11494,13.06,24,75.48,99.3,0,0.332,252.2,0.014,0.608,0.0005471348
2017-12-22 06:15:00,11495,13.06,23.98,75.5,99.2,0,0.475,190.4,0.064,3.044,0.002739965
2017-12-22 06:30:00,11496,13.06,24.04,75.44,99.4,0,0.123,173.9,0.006,11.07,0.009962037
2017-12-22 06:45:00,11497,13.11,24.13,75.59,99.1,0,0.258,173.8,0.021,30.72,0.02765048
2017-12-22 07:00:00,11498,13.16,24.3,75.87,99.1,0,0.207,189.5,3.09,45.34,0.04080531
2017-12-22 07:15:00,11499,12.97,27.79,76.23,98.4,0,0.346,179.8,1.946,68.89,0.0619996
2017-12-22 07:30:00,11500,12.95,29.15,77.5,94.7,0,0.07,240.2,0,98.3,0.08844423
2017-12-22 07:45:00,11501,13,30.28,79.4,89.4,0,0.469,270.5,0.364,148.5,0.1336672
2017-12-22 08:00:00,11502,12.98,31.14,80.7,87.1,0,1.013,322.2,13.46,147.4,0.1326993
2017-12-22 08:15:00,11503,12.98,31.61,81,83.8,0,2.405,330.3,12.32,130.8,0.1176765
2017-12-22 08:30:00,11504,12.98,31.96,81.6,84.3,0,2.132,328.8,5.101,97.3,0.08758962
2017-12-22 08:45:00,11505,12.98,32.28,82,81.2,0,1.54,336.4,9.55,186.9,0.1682157
2017-12-22 09:00:00,11506,13.03,32.59,83,85.5,0,0.409,340.1,11.61,641.4,0.5772297
2017-12-22 09:15:00,11507,13.12,33.35,84.3,75.19,0,1.286,341.4,6.502,702.7,0.6324031
2017-12-22 09:30:00,11508,13.08,35.32,84.9,77.25,0,0.849,335,7.924,732.2,0.6590108
2017-12-22 09:45:00,11509,13.2,37.37,85.3,77.95,0,1.22,352,10.19,826,0.7433296
2017-12-22 10:00:00,11510,13.2,38.61,85.8,71.46,0,0.91,337.1,11.56,824,0.7420456
2017-12-22 10:15:00,11511,13.22,39.5,86.3,74.98,0,0.718,344.5,7.183,867,0.7800941
2017-12-22 10:30:00,11512,13.27,39.97,86.9,77.09,0,0.957,335.5,11.8,929,0.8364841
2017-12-22 10:45:00,11513,13.44,41.06,88.3,67.5,0,0.667,354.7,10.29,1043,0.938455
2017-12-22 11:00:00,11514,13.35,41.61,85.6,77.51,0,1.448,342.8,12.41,473.5,0.4261077
2017-12-22 11:15:00,11515,13.33,40.83,85.2,77.96,0,1.367,331.5,5.92,699.9,0.6298862
2017-12-22 11:30:00,11516,13.33,40.83,87.5,76.29,0,0.412,349.1,8.62,894,0.8047189
2017-12-22 11:45:00,11517,13.3,41.18,86.5,78.81,0,1.127,334.6,13.84,686.8,0.6181365
2017-12-22 12:00:00,11518,13.31,40.9,84.7,77.79,0,1.529,326.6,12.47,578.7,0.5208382
2017-12-22 12:15:00,11519,13.32,39.83,84.9,77.66,0,1.257,319.1,12.65,407.2,0.3664642
2017-12-22 12:30:00,11520,13.32,39.22,85.5,73.96,0,0.475,326.6,9.25,812,0.7312285
2017-12-22 12:45:00,11521,13.33,40.38,88.1,72.97,0,1.387,322.3,17.96,1011,0.910108
2017-12-22 13:00:00,11522,13.34,40.92,87.5,76.78,0,1.056,333.4,12.13,780.5,0.7024566
2017-12-22 13:15:00,11523,13.34,41.19,88.5,71.7,0,1.584,332.9,15.28,1047,0.9422234
2017-12-22 13:30:00,11524,13.3,41.36,86.3,80.2,0,2.263,327.5,13.06,364.7,0.328209
2017-12-22 13:45:00,11525,13.3,40.59,84.8,82.5,0,2.537,324.6,16.22,480.9,0.4327999
2017-12-22 14:00:00,11526,13.32,39.45,83.6,84,0,2.614,312.7,11.49,263.8,0.2374619
2017-12-22 14:15:00,11527,13.39,37.88,83,83.8,0,2.763,317.7,15.97,259.6,0.2336807
2017-12-22 14:30:00,11528,13.38,37.54,84.5,76.9,0,2.397,324.7,14.23,644.5,0.5800613
2017-12-22 14:45:00,11529,13.37,38.68,86.7,76.66,0,1.837,336.7,17.42,678.3,0.6104981
2017-12-22 15:00:00,11530,13.34,38.98,84.5,81.3,0,3.271,320.1,13.79,441.8,0.3976355
2017-12-22 15:15:00,11531,13.34,38.73,84.3,79.36,0,3.014,320.3,17.73,465.4,0.4188759
2017-12-22 15:30:00,11532,13.39,38.11,83.9,79.79,0,2.515,311.8,17.21,498.7,0.4488216
2017-12-22 15:45:00,11533,13.37,38.06,84,83.3,0,2.738,312.4,12.63,409.8,0.3687795
2017-12-22 16:00:00,11534,13.35,37.78,82.7,83.4,0,3.845,320,6.605,283.5,0.2551422
2017-12-22 16:15:00,11535,13.38,37.07,82.1,84.5,0,3.202,308.8,12.24,171.8,0.1546043
2017-12-22 16:30:00,11536,13.42,33.1,81.5,86.2,0,3.212,312.2,16.76,111.6,0.100453
2017-12-22 16:45:00,11537,13.45,31.55,81.4,85.7,0,2.33,314.8,14.04,94.8,0.08528608
2017-12-22 17:00:00,11538,13.48,30.45,80.8,86.6,0,1.55,298,8.62,75.65,0.06808266
2017-12-22 17:15:00,11539,13.49,29.89,80.6,87.1,0,1.652,306.1,16.04,71.39,0.06425229
2017-12-22 17:30:00,11540,13.47,29.35,80.6,87,0,1.932,309.5,10.43,56.96,0.05126299
2017-12-22 17:45:00,11541,13.44,28.63,80.4,87.8,0,1.14,308.1,16.8,46.39,0.04174928
2017-12-22 18:00:00,11542,13.39,28.28,80.4,87.6,0,1.639,299.3,13.77,29.01,0.02610766
2017-12-22 18:15:00,11543,13.33,28.01,80,88.1,0,1.537,302,13.44,18.78,0.0169055
2017-12-22 18:30:00,11544,13.28,27.76,79.91,89.6,0,1.667,291.8,5.492,15.64,0.01407295
2017-12-22 18:45:00,11545,13.24,27.48,79.51,89.7,0,1.546,283.2,7.583,10.66,0.009595886
2017-12-22 19:00:00,11546,13.21,27.22,79.45,90.6,0,1.4,292.9,18.5,4.857,0.004371178
2017-12-22 19:15:00,11547,13.18,26.95,79.19,90.3,0,1.203,284.9,12.92,0.844,0.0007598737
2017-12-22 19:30:00,11548,13.17,26.67,79.54,89.6,0,1.44,284.4,13.67,0,0
2017-12-22 19:45:00,11549,13.16,26.59,79.5,90.5,0,1.319,293.4,20.28,0,0
2017-12-22 20:00:00,11550,13.15,26.52,79.58,89.7,0,1.889,291.5,27.26,0,0
2017-12-22 20:15:00,11551,13.15,26.47,79.87,88.5,0,1.805,297.5,15.31,0,0
2017-12-22 20:30:00,11552,13.14,26.47,79.77,89.4,0,1.852,293.3,15.51,0,0
2017-12-22 20:45:00,11553,13.14,26.43,79.4,90,0,0.878,283.3,20.91,0,0
2017-12-22 21:00:00,11554,13.13,26.38,79.07,90.2,0,1.072,286.8,13.87,0,0
2017-12-22 21:15:00,11555,13.13,26.16,78.8,91.6,0,0.382,276.2,0.583,0,0
2017-12-22 21:30:00,11556,13.12,26.01,78.57,92.3,0,0.624,274.5,18.14,0,0
2017-12-22 21:45:00,11557,13.12,25.84,78.53,92.3,0,0.3,277.7,10.9,0,0
2017-12-22 22:00:00,11558,13.11,25.78,78.66,92.4,0,0.643,273.1,8.31,0,0
2017-12-22 22:15:00,11559,13.11,25.83,78.92,91.8,0,0.962,295.3,12.36,0,0
2017-12-22 22:30:00,11560,13.11,25.88,78.95,91.9,0,1.05,288.9,22.8,0,0
2017-12-22 22:45:00,11561,13.11,25.91,79,91.3,0,1.281,296.5,15.69,0,0
2017-12-22 23:00:00,11562,13.1,25.91,78.77,93,0,0.519,270.5,2.315,0,0
2017-12-22 23:15:00,11563,13.1,25.8,78.83,91.5,0,1.329,280.8,20.16,0,0
2017-12-22 23:30:00,11564,13.1,25.89,79.14,91.9,0,1.124,289.7,8.92,0,3.21844e-07
2017-12-22 23:45:00,11565,13.1,25.98,79.21,92,0,1.54,300.2,22.95,0,0
2017-12-23 00:00:00,11566,13.1,26.03,79.24,91.8,0,1.497,294.4,21.59,0.001,1.180095e-06
2017-12-23 00:15:00,11567,13.09,26.1,79.43,91.2,0,1.861,291.4,26.27,0,0
2017-12-23 00:30:00,11568,13.09,26.22,79.7,90.4,0,1.876,284.1,23.42,0,0
2017-12-23 00:45:00,11569,13.09,26.4,79.9,90,0,1.764,300.1,30.05,0.001,9.65532e-07
2017-12-23 01:00:00,11570,13.09,26.49,79.82,90.3,0,1.307,289,8.62,0.001,5.364066e-07
2017-12-23 01:15:00,11571,13.09,26.46,79.41,92.1,0,0.994,275.3,10.82,0,0
2017-12-23 01:30:00,11572,13.08,26.32,79.17,92.5,0,1.047,284.7,12.61,0,0
2017-12-23 01:45:00,11573,13.08,26.21,79.27,91.8,0,1.08,282.8,16.45,0,0
2017-12-23 02:00:00,11574,13.08,26.22,79.42,91.6,0,1.909,298.5,17.51,0,0
2017-12-23 02:15:00,11575,13.08,26.26,79.47,92.3,0,0.996,283,25.76,0,0
2017-12-23 02:30:00,11576,13.08,26.27,79.31,92.2,0,1.086,296.8,16.91,0,0
2017-12-23 02:45:00,11577,13.08,26.24,79.13,92.4,0,0.839,272.7,19.25,0,0
2017-12-23 03:00:00,11578,13.07,26.15,78.95,92.2,0,1.139,286.7,10.88,0,0
2017-12-23 03:15:00,11579,13.07,26.12,79.26,91.3,0,1.795,299.6,17.35,0,0
2017-12-23 03:30:00,11580,13.07,26.17,79.31,91.8,0,1.193,288.7,17.02,0,0
2017-12-23 03:45:00,11581,13.07,26.18,79.19,92.9,0,1.395,290.1,14.31,0,0
2017-12-23 04:00:00,11582,13.07,26.18,79.33,91.8,0,2.224,295.8,21.67,0,0
2017-12-23 04:15:00,11583,13.07,26.26,79.51,91.9,0,1.853,294.7,15.06,0,0
2017-12-23 04:30:00,11584,13.07,26.35,79.57,91.9,0,1.693,289.7,24.54,0,0
2017-12-23 04:45:00,11585,13.07,26.46,79.72,91.6,0,2.116,303.2,20.05,0,0
2017-12-23 05:00:00,11586,13.06,26.55,79.83,91.9,0,2.319,293.1,22.47,0.001,8.582506e-07
2017-12-23 05:15:00,11587,13.06,26.62,79.85,92,0,2.297,291.6,19.94,0,0
2017-12-23 05:30:00,11588,13.06,26.63,79.78,92.5,0,1.77,287.1,15.49,0,0
2017-12-23 05:45:00,11589,13.06,26.64,79.94,91.4,0,2.658,305.5,22.14,0.001,5.364066e-07
2017-12-23 06:00:00,11590,13.06,26.66,79.64,93.1,0,1.402,301.1,16.78,0.2,0.0001802326
2017-12-23 06:15:00,11591,13.06,26.56,78.72,95.6,0,0.545,278.8,6.921,2.369,0.002132216
2017-12-23 06:30:00,11592,13.07,26.21,78.31,96.5,0,0.49,279.1,2.68,14.18,0.01276122
2017-12-23 06:45:00,11593,13.11,26.02,77.96,97.3,0,0,0,0,25.18,0.02266146
2017-12-23 07:00:00,11594,13.15,25.89,77.92,97,0,0.03,285.9,0,35.11,0.03159821
2017-12-23 07:15:00,11595,12.97,29.23,78.27,97.2,0,0,0,0,69.14,0.06222403
2017-12-23 07:30:00,11596,12.93,30.17,78.62,96.1,0,0.592,314,12.14,82.2,0.07400288
2017-12-23 07:45:00,11597,12.92,30.66,79.17,94.6,0,0.744,311.9,5.264,83,0.07467757
2017-12-23 08:00:00,11598,12.94,31.09,79.67,92.3,0,1.04,315.9,11.05,115.5,0.1039168
2017-12-23 08:15:00,11599,12.98,31.61,80.5,90.9,0,1.391,320.8,10.74,137.9,0.124148
2017-12-23 08:30:00,11600,12.99,32.09,81.2,85.3,0,2.72,319.9,19.02,164.7,0.1482015
2017-12-23 08:45:00,11601,13.1,32.68,82.3,83.7,0,1.896,314.8,5.343,267.8,0.2410535
2017-12-23 09:00:00,11602,13.25,33.5,83.3,82.3,0,1.243,332.3,6.822,509.3,0.4583754
2017-12-23 09:15:00,11603,13.44,34.24,83.6,79.81,0,2.416,332.6,12.79,548.9,0.4940352
2017-12-23 09:30:00,11604,13.54,35.57,83.8,79.75,0,1.968,332.7,17.01,559.3,0.5033995
2017-12-23 09:45:00,11605,13.42,36.98,84.3,80.2,0,1.731,339.9,10.78,582.1,0.5238451
2017-12-23 10:00:00,11606,13.39,37.58,84.3,78.92,0,2.714,333.2,10.72,605.5,0.544953
2017-12-23 10:15:00,11607,13.37,38.18,85.1,78.67,0,0.835,343.9,7.458,614.2,0.5528172
2017-12-23 10:30:00,11608,13.37,38.52,85.1,78.09,0,1.675,349,13.57,628.7,0.5658356
2017-12-23 10:45:00,11609,13.35,38.91,85.2,78.05,0,1.542,341.4,9.9,662.2,0.5959433
2017-12-23 11:00:00,11610,13.35,39.03,85,79,0,1.196,347.5,11.75,673.6,0.6062724
2017-12-23 11:15:00,11611,13.35,39.38,85.8,76.38,0,1.98,340.2,14.61,836,0.7525098
2017-12-23 11:30:00,11612,13.35,39.84,86,78.93,0,1.506,342,9.28,568.6,0.5117422
2017-12-23 11:45:00,11613,13.35,39.73,84.7,80.4,0,1.526,333.9,10.12,533.6,0.48026
2017-12-23 12:00:00,11614,13.36,39.64,86.7,76.69,0,1.199,340.5,13.48,909,0.8182317
2017-12-23 12:15:00,11615,13.33,40.51,87.5,70.32,0,0.808,349.1,6.073,1065,0.9586621
2017-12-23 12:30:00,11616,13.34,41.41,88,72.03,0,1.251,344,8.09,1029,0.9256539
2017-12-23 12:45:00,11617,13.3,41.89,89.1,71.46,0,0.85,342.7,3.622,1116,1.004542
2017-12-23 13:00:00,11618,13.28,42.75,89.5,75.75,0,1.034,352.1,14.58,891,0.8021897
2017-12-23 13:15:00,11619,13.29,42.66,85.2,81.3,0,2.494,329.4,15.96,296.6,0.2669155
2017-12-23 13:30:00,11620,13.3,40.79,84.2,82,0,2.697,317.1,11.18,268.6,0.2417286
2017-12-23 13:45:00,11621,13.34,38.84,83.3,83,0,2.481,319.8,13.03,330.9,0.2978295
2017-12-23 14:00:00,11622,13.35,37.84,83.6,82.7,0,2.629,316.7,15.19,369.6,0.3326746
2017-12-23 14:15:00,11623,13.38,37.71,84.6,80.7,0,2.504,324.3,12.71,539.9,0.485921
2017-12-23 14:30:00,11624,13.38,37.83,84.6,82.5,0,1.665,332.8,10.18,392.9,0.3535929
2017-12-23 14:45:00,11625,13.37,38.13,84.9,80.2,0,1.665,327.8,12.33,390.5,0.351468
2017-12-23 15:00:00,11626,13.36,38.02,83.6,82.9,0,1.571,321,10.11,361.7,0.3255732
2017-12-23 15:15:00,11627,13.35,37.68,83.8,82.5,0,1.549,314,7.789,288.2,0.259348
2017-12-23 15:30:00,11628,13.37,37.48,83,81.1,0,1.458,310.7,15.5,276.2,0.2485556
2017-12-23 15:45:00,11629,13.36,37.07,82.4,82.7,0,1.003,304,6.628,227.5,0.2047826
2017-12-23 16:00:00,11630,13.38,36.54,82.9,82.5,0,0.731,307.1,9.77,322.4,0.2901818
2017-12-23 16:15:00,11631,13.38,36.44,83.9,81,0,1.308,306.7,7.961,387.5,0.3487104
2017-12-23 16:30:00,11632,13.41,33.62,82.5,82.5,0,1.34,302.3,8.19,197.5,0.177766
2017-12-23 16:45:00,11633,13.43,32.61,82.6,83.7,0,1.527,317.7,14.26,192.8,0.1735361
2017-12-23 17:00:00,11634,13.43,32.06,83.2,83.8,0,0.145,157.1,0.004,201.2,0.1810795
2017-12-23 17:15:00,11635,13.43,31.91,82.9,83.9,0,0.757,322.1,4.862,147.9,0.1331234
2017-12-23 17:30:00,11636,13.46,31.71,82.3,85.3,0,0.837,298.2,14.94,109.8,0.09879033
2017-12-23 17:45:00,11637,13.45,31.27,82.1,87.1,0,0.39,295.9,12.03,77.93,0.07013453
2017-12-23 18:00:00,11638,13.46,30.19,81.4,88.6,0,0.371,286.5,6.225,67.71,0.06094277
2017-12-23 18:15:00,11639,13.45,29.61,80.9,89.7,0,0.183,254.6,19.57,56.79,0.0511114
2017-12-23 18:30:00,11640,13.34,29.05,80.6,86.4,0,0.541,306.6,13.12,20.03,0.01803002
2017-12-23 18:45:00,11641,13.25,28.73,80.6,88.1,0,0.489,308.5,9.25,6.973,0.006275743
2017-12-23 19:00:00,11642,13.21,28.38,80.3,90.8,0,0,0,0,2.391,0.002151634
2017-12-23 19:15:00,11643,13.19,27.99,79.69,92.1,0,0.194,298.5,2.574,0.26,0.0002343024
2017-12-23 19:30:00,11644,13.18,27.65,79.5,92.2,0,0,0,0,0,3.21844e-07
2017-12-23 19:45:00,11645,13.16,27.36,79.15,93.5,0,0.038,282.3,0,0,0
2017-12-23 20:00:00,11646,13.16,26.99,78.5,95.1,0,0.081,282.4,0.004,0,0
2017-12-23 20:15:00,11647,13.15,26.62,78.17,95.5,0,0.132,282.2,0.022,0,0
2017-12-23 20:30:00,11648,13.14,26.42,78.29,96.2,0,0.1,282.2,0.023,0,0
2017-12-23 20:45:00,11649,13.14,26.21,78.21,96.5,0,0,0,0,0,0
2017-12-23 21:00:00,11650,13.13,26.05,78.15,95.8,0,0.325,282.1,0.021,0,0
2017-12-23 21:15:00,11651,13.13,25.91,78.01,96.1,0,0.091,282.2,0,0,0
