Alava_Wx,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
                    ,Solar Rad (wat/m2),RH (%),Temperature (*F),Rainfall (In),Wind Dir (Deg),Wind Gust (mph),Wind Speed (mph),Dew Point (*F),
                    ,wat/m2,%,*F,In,Deg,mph,mph,*F,
Date and Time   ,SRD,HMD,TMP,RNF,WND,WNG,WNS,DEW,* TMP readings are low due to biological infestation
2016-01-20 02:30:00,0,100,51,0,290,15,6,51,
2016-01-20 02:45:00,0,100,51,0,299,12,4,51,
2016-01-20 03:00:00,0,100,51.2,0,296,9,4,51.2,
2016-01-20 03:15:00,0,100,50.8,0,285,10,5,50.8,
2016-01-20 03:30:00,0,100,50.8,0,292,15,7,50.8,
2016-01-20 03:45:00,0,100,50.7,0,299,11,6,50.7,
2016-01-20 04:00:00,0,100,50.8,0,296,14,7,50.8,
2016-01-20 04:15:00,0,100,51,0,289,15,6,51,
2016-01-20 04:30:00,0,100,51,0,282,16,8,51,
2016-01-20 04:45:00,0,100,51.1,0,297,13,7,51.1,
2016-01-20 05:00:00,0,100,51,0,290,17,8,51,
2016-01-20 05:15:00,0,100,50.9,0,290,12,8,50.9,
2016-01-20 05:30:00,0,100,51.1,0,293,15,8,51.1,
2016-01-20 05:45:00,0,100,51,0,288,16,8,51,
2016-01-20 06:00:00,0,100,51,0,289,16,7,51,
2016-01-20 06:15:00,1,100,51.2,0,295,14,6,51.2,
2016-01-20 06:30:00,8,100,51.2,0,295,12,5,51.2,
2016-01-20 06:45:00,36,100,50.9,0,283,16,9,50.9,
2016-01-20 07:00:00,41,100,51.4,0,282,18,9,51.4,
2016-01-20 07:15:00,59,100,51.3,0,279,14,8,51.3,
2016-01-20 07:30:00,79,100,51.4,0,275,13,7,51.4,
2016-01-20 07:45:00,142,100,51.6,0,278,15,8,51.6,
2016-01-20 08:00:00,190,100,51.9,0,279,13,6,51.9,
2016-01-20 08:15:00,272,100,52.3,0,268,12,5,52.3,
2016-01-20 08:30:00,139,100,52.3,0,268,16,6,52.3,
2016-01-20 08:45:00,174,100,52.7,0,255,15,5,52.7,
2016-01-20 09:00:00,306,100,52.8,0,249,14,5,52.8,
2016-01-20 09:15:00,575,100,53.1,0,256,11,6,53.1,
2016-01-20 09:30:00,691,99.5,54.1,0,271,11,4,54,
2016-01-20 09:45:00,720,99.4,54.8,0,268,13,4,54.6,
2016-01-20 10:00:00,560,97.9,54.9,0,282,9,3,54.3,
2016-01-20 10:15:00,517,97.4,54.5,0,269,9,3,53.8,
2016-01-20 10:30:00,797,96.9,55.3,0,271,10,4,54.4,
2016-01-20 10:45:00,769,96.2,56,0,278,10,3,54.9,
2016-01-20 11:00:00,764,95.9,56.6,0,269,7,1,55.4,
2016-01-20 11:15:00,866,94.7,57.1,0,280,12,3,55.6,
2016-01-20 11:30:00,916,94.2,57.5,0,256,9,2,55.8,
2016-01-20 11:45:00,758,94.8,57.1,0,285,6,2,55.6,
2016-01-20 12:00:00,860,94.7,57.7,0,282,10,1,56.2,
2016-01-20 12:15:00,830,95.4,57.7,0,262,14,2,56.4,
2016-01-20 12:30:00,1018,94.4,59.3,0,248,12,1,57.7,
2016-01-20 12:45:00,716,93.3,59,0,217,9,1,57,
2016-01-20 13:00:00,490,95.4,57.3,0,252,10,1,56,
2016-01-20 13:15:00,930,95.2,56.6,0,292,12,3,55.2,
2016-01-20 13:30:00,1047,94.5,58.4,0,283,9,2,56.8,
2016-01-20 13:45:00,734,92.6,59.3,0,265,13,0,57.1,
2016-01-20 14:00:00,794,94.4,59.2,0,251,7,1,57.6,
2016-01-20 14:15:00,939,92.9,59.1,0,283,12,3,57,
2016-01-20 14:30:00,930,94.1,58.4,0,276,15,2,56.7,
2016-01-20 14:45:00,712,94.5,58.4,0,280,11,2,56.8,
2016-01-20 15:00:00,647,95.1,57.5,0,266,10,2,56.1,
2016-01-20 15:15:00,782,94,57.8,0,286,12,2,56,
2016-01-20 15:30:00,776,93.1,58.2,0,283,14,2,56.2,
2016-01-20 15:45:00,669,94.1,57.6,0,280,11,3,55.9,
2016-01-20 16:00:00,767,94.3,57.3,0,285,15,4,55.6,
2016-01-20 16:15:00,719,92.1,57.1,0,283,15,4,54.8,
2016-01-20 16:30:00,587,94.7,56.5,0,271,17,4,55,
2016-01-20 16:45:00,550,91.5,57.4,0,269,11,3,54.9,
2016-01-20 17:00:00,408,93.5,56.6,0,288,14,3,54.7,
2016-01-20 17:15:00,419,91.7,56.5,0,288,12,3,54.1,
2016-01-20 17:30:00,334,93,56,0,268,13,5,54,
2016-01-20 17:45:00,254,94.1,55.3,0,289,10,3,53.6,
2016-01-20 18:00:00,158,96.2,54.7,0,285,12,5,53.6,
2016-01-20 18:15:00,122,96.7,53.7,0,278,12,5,52.8,
2016-01-20 18:30:00,87,97.1,53.5,0,290,12,5,52.7,
2016-01-20 18:45:00,27,98.8,53,0,259,10,3,52.7,
2016-01-20 19:00:00,7,99.5,52.4,0,279,9,3,52.3,
2016-01-20 19:15:00,1,99.6,52.2,0,280,12,4,52.1,
2016-01-20 19:30:00,0,99.7,52.2,0,282,11,4,52.1,
2016-01-20 19:45:00,0,100,52,0,279,11,5,52,
2016-01-20 20:00:00,0,99.5,51.9,0,286,16,6,51.8,
2016-01-20 20:15:00,0,100,52,0,295,11,5,52,
2016-01-20 20:30:00,0,99.7,52.1,0,297,12,5,52,
2016-01-20 20:45:00,0,99.8,51.9,0,296,13,6,51.8,
2016-01-20 21:00:00,0,99.7,52.1,0,296,15,6,52,
2016-01-20 21:15:00,0,99.4,52.1,0,300,11,5,51.9,
2016-01-20 21:30:00,0,99.5,52,0,302,11,5,51.9,
2016-01-20 21:45:00,0,99.6,52.1,0,299,12,6,52,
2016-01-20 22:00:00,0,99.5,52.1,0,303,11,4,52,
2016-01-20 22:15:00,0,99.5,51.9,0,307,11,4,51.8,
2016-01-20 22:30:00,0,100,52,0,306,9,3,52,
2016-01-20 22:45:00,0,100,52,0,303,10,5,52,
2016-01-20 23:00:00,0,100,52,0,304,9,4,52,
2016-01-20 23:15:00,0,100,51.8,0,302,13,5,51.8,
2016-01-20 23:30:00,0,100,52,0,307,9,3,52,
2016-01-20 23:45:00,0,100,51.8,0,303,15,4,51.8,
2016-01-21 00:00:00,0,100,51.6,0,286,7,1,51.6,
2016-01-21 00:15:00,0,100,51.7,0,264,5,1,51.7,
2016-01-21 00:30:00,0,100,51.8,0,286,12,3,51.8,
2016-01-21 00:45:00,0,100,51.8,0,299,13,5,51.8,
2016-01-21 01:00:00,0,100,51.8,0,304,8,2,51.8,
2016-01-21 01:15:00,0,100,51.9,0,307,11,4,51.9,
2016-01-21 01:30:00,0,100,52.1,0,309,15,4,52.1,
2016-01-21 01:45:00,0,100,52.2,0.01,312,14,4,52.2,
2016-01-21 02:00:00,0,100,52.1,0,307,10,3,52.1,
2016-01-21 02:15:00,0,100,52.4,0,299,13,4,52.4,
2016-01-21 02:30:00,0,100,52,0,214,6,0,52,
2016-01-21 02:45:00,0,100,51.7,0,207,3,1,51.7,
2016-01-21 03:00:00,0,100,51.7,0,264,15,1,51.7,
2016-01-21 03:15:00,0,100,51.5,0,300,14,4,51.5,
2016-01-21 03:30:00,0,100,51.6,0,296,17,5,51.6,
2016-01-21 03:45:00,0,100,52.2,0,278,13,4,52.2,
2016-01-21 04:00:00,0,100,52.1,0,271,13,3,52.1,
2016-01-21 04:15:00,0,100,51.9,0,186,4,1,51.9,
2016-01-21 04:30:00,0,100,51.9,0,214,4,0,51.9,
2016-01-21 04:45:00,0,100,51.4,0,261,16,1,51.4,
2016-01-21 05:00:00,0,100,51.5,0,213,4,1,51.5,
2016-01-21 05:15:00,0,100,51.7,0,173,4,0,51.7,
2016-01-21 05:30:00,0,100,51.5,0,158,7,1,51.5,
2016-01-21 05:45:00,0,100,51.2,0,200,10,0,51.2,
2016-01-21 06:00:00,0,100,51.2,0,214,4,0,51.2,
2016-01-21 06:15:00,5,100,51,0,206,5,1,51,
2016-01-21 06:30:00,19,100,51.1,0,145,5,1,51.1,
2016-01-21 06:45:00,54,100,51.4,0,182,3,0,51.4,
2016-01-21 07:00:00,58,100,51.9,0,197,4,1,51.9,
2016-01-21 07:15:00,107,100,52.4,0,146,5,0,52.4,
2016-01-21 07:30:00,104,99.9,52.8,0,141,3,0,52.8,
2016-01-21 07:45:00,145,100,53.5,0,100,3,0,53.5,
2016-01-21 08:00:00,137,99.7,54,0,90,4,0,53.9,
2016-01-21 08:15:00,180,99.5,54.1,0,144,3,0,54,
2016-01-21 08:30:00,201,98.7,54.6,0,121,2,0,54.2,
2016-01-21 08:45:00,231,97.9,55.1,0,163,4,0,54.5,
2016-01-21 09:00:00,293,97.1,55.6,0,84,3,0,54.8,
2016-01-21 09:15:00,382,96.2,55.9,0,129,2,0,54.8,
2016-01-21 09:30:00,431,96.2,56.9,0,145,3,0,55.8,
2016-01-21 09:45:00,379,95.4,57.1,0,149,5,0,55.8,
2016-01-21 10:00:00,348,96.2,56.5,0,156,2,0,55.4,
2016-01-21 10:15:00,401,95.6,56.9,0,128,3,0,55.6,
2016-01-21 10:30:00,409,96,57.7,0,175,3,0,56.5,
2016-01-21 10:45:00,563,95.4,57.8,0,175,3,0,56.5,
2016-01-21 11:00:00,567,94.8,58.1,0,169,3,0,56.6,
2016-01-21 11:15:00,555,93.2,58.9,0,114,2,0,56.9,
2016-01-21 11:30:00,647,90.8,59.5,0,135,1,0,56.8,
2016-01-21 11:45:00,806,90.7,60.3,0,159,2,0,57.5,
2016-01-21 12:00:00,910,88.8,61.4,0,201,3,0,58,
2016-01-21 12:15:00,693,89.8,61.4,0,162,2,0,58.4,
2016-01-21 12:30:00,411,91.3,60.4,0,149,3,0,57.8,
2016-01-21 12:45:00,688,93.9,58.2,0,148,3,0,56.4,
2016-01-21 13:00:00,1010,88.2,61.4,0,139,1,0,57.9,
2016-01-21 13:15:00,988,87.3,62.8,0,139,1,0,59,
2016-01-21 13:30:00,1016,86.6,63.6,0,132,2,0,59.5,
2016-01-21 13:45:00,834,85.7,63.5,0,160,1,0,59.1,
2016-01-21 14:00:00,608,86.5,63.2,0,173,1,0,59.1,
2016-01-21 14:15:00,375,90.6,60.3,0,153,2,0,57.5,
2016-01-21 14:30:00,385,91.4,58.9,0,145,3,0,56.4,
2016-01-21 14:45:00,394,91.5,58.4,0,111,2,0,55.9,
2016-01-21 15:00:00,351,94.7,57.5,0,104,3,0,56,
2016-01-21 15:15:00,537,91.3,58.6,0,136,3,0,56,
2016-01-21 15:30:00,553,88.9,60.3,0,118,2,0,57,
2016-01-21 15:45:00,443,90.7,59.4,0,197,2,0,56.6,
2016-01-21 16:00:00,373,93.8,58.1,0,148,3,0,56.3,
2016-01-21 16:15:00,285,94.2,57.8,0,149,2,0,56.1,
2016-01-21 16:30:00,308,93.3,57.5,0,158,3,0,55.5,
2016-01-21 16:45:00,135,95.4,56.8,0,144,4,0,55.5,
2016-01-21 17:00:00,97,96.4,55.2,0,156,2,0,54.2,
2016-01-21 17:15:00,159,97.7,54.9,0,166,2,0,54.2,
2016-01-21 17:30:00,194,96.9,55.2,0,199,4,0,54.3,
2016-01-21 17:45:00,149,97.1,54.9,0,172,4,0,54.1,
2016-01-21 18:00:00,85,98.1,54.2,0,183,3,0,53.7,
2016-01-21 18:15:00,82,97.2,54,0,177,3,0,53.2,
2016-01-21 18:30:00,28,98.7,53.5,0,175,3,0,53.1,
2016-01-21 18:45:00,23,98.7,53.5,0,175,3,0,53.1,
2016-01-21 19:00:00,4,99.5,53,0,139,3,0,52.9,
2016-01-21 19:15:00,0,99.5,52.7,0,184,3,0,52.6,
2016-01-21 19:30:00,0,99.1,52.4,0,162,4,0,52.1,
2016-01-21 19:45:00,0,99.5,52.8,0,160,3,0,52.7,
2016-01-21 20:00:00,0,99.3,52.7,0,169,2,0,52.5,
2016-01-21 20:15:00,0,99.5,52.5,0,173,3,0,52.4,
2016-01-21 20:30:00,0,99.5,52.5,0,101,3,0,52.4,
2016-01-21 20:45:00,0,99.8,53.6,0,187,3,0,53.5,
2016-01-21 21:00:00,0,99.8,52.8,0,152,2,0,52.7,
2016-01-21 21:15:00,0,99.8,52.8,0,223,3,0,52.7,
2016-01-21 21:30:00,0,100,52.8,0,252,3,0,52.8,
2016-01-21 21:45:00,0,100,52.5,0,240,2,0,52.5,
2016-01-21 22:00:00,0,100,52.2,0,175,3,0,52.2,
2016-01-21 22:15:00,0,100,52.2,0,279,4,0,52.2,
2016-01-21 22:30:00,0,100,52.2,0,273,3,0,52.2,
2016-01-21 22:45:00,0,100,52.4,0,235,4,0,52.4,
2016-01-21 23:00:00,0,100,52.6,0,193,2,0,52.6,
2016-01-21 23:15:00,0,100,52.6,0,105,2,0,52.6,
2016-01-21 23:30:00,0,100,53.1,0,129,3,0,53.1,
2016-01-21 23:45:00,0,100,54.5,0,104,3,0,54.5,
2016-01-22 00:00:00,0,100,54,0,111,3,0,54,
2016-01-22 00:15:00,0,99.9,55.1,0,76,2,0,55.1,
2016-01-22 00:30:00,0,100,55.1,0,91,2,0,55.1,
2016-01-22 00:45:00,0,100,54.1,0,114,2,0,54.1,
2016-01-22 01:00:00,0,100,53.8,0,134,1,0,53.8,
2016-01-22 01:15:00,0,100,53.2,0,108,3,0,53.2,
2016-01-22 01:30:00,0,100,52.9,0,70,3,0,52.9,
2016-01-22 01:45:00,0,100,52.8,0,144,2,0,52.8,
2016-01-22 02:00:00,0,100,52.6,0,170,2,0,52.6,
2016-01-22 02:15:00,0,100,52.4,0,134,1,0,52.4,
2016-01-22 02:30:00,0,100,52.4,0,104,2,0,52.4,
2016-01-22 02:45:00,0,100,52.8,0,103,2,0,52.8,
2016-01-22 03:00:00,0,100,52.8,0,117,1,0,52.8,
2016-01-22 03:15:00,0,100,52.6,0,128,0,0,52.6,
2016-01-22 03:30:00,0,100,52.8,0,86,2,0,52.8,
2016-01-22 03:45:00,0,100,52.9,0,79,2,0,52.9,
2016-01-22 04:00:00,0,100,52.9,0,93,3,0,52.9,
2016-01-22 04:15:00,0,100,53,0,103,1,0,53,
2016-01-22 04:30:00,0,100,52.9,0,135,1,0,52.9,
2016-01-22 04:45:00,0,100,53.2,0,153,1,0,53.2,
2016-01-22 05:00:00,0,100,53,0,94,2,0,53,
2016-01-22 05:15:00,0,100,52.9,0,88,1,0,52.9,
2016-01-22 05:30:00,0,100,52.8,0,88,0,0,52.8,
2016-01-22 05:45:00,0,100,52.6,0,88,1,0,52.6,
2016-01-22 06:00:00,0,100,52.4,0,142,1,0,52.4,
2016-01-22 06:15:00,1,100,52.2,0,114,2,0,52.2,
2016-01-22 06:30:00,12,100,52.2,0,90,2,0,52.2,
2016-01-22 06:45:00,23,100,52.6,0,135,1,0,52.6,
2016-01-22 07:00:00,40,100,53.5,0,94,2,0,53.5,
2016-01-22 07:15:00,64,100,53.9,0,105,1,0,53.9,
2016-01-22 07:30:00,70,100,54.2,0,91,4,0,54.2,
2016-01-22 07:45:00,95,100,54.4,0,134,1,0,54.4,
2016-01-22 08:00:00,117,100,54.7,0,87,2,0,54.7,
2016-01-22 08:15:00,163,100,55,0,97,1,0,55,
2016-01-22 08:30:00,122,100,55.4,0,104,2,0,55.4,
2016-01-22 08:45:00,203,100,55.8,0,87,2,0,55.8,
2016-01-22 09:00:00,284,98.8,57.3,0,86,2,0,57,
2016-01-22 09:15:00,183,97.9,57.6,0,93,5,0,57,
2016-01-22 09:30:00,433,97.9,58,0,87,1,0,57.4,
2016-01-22 09:45:00,498,94.7,59.4,0,69,1,0,57.8,
2016-01-22 10:00:00,352,94.1,59.9,0,138,2,0,58.2,
2016-01-22 10:15:00,343,94.7,59.4,0,60,3,0,57.8,
2016-01-22 10:30:00,187,95.4,58,0,88,1,0,56.7,
2016-01-22 10:45:00,281,97.6,57.3,0,96,1,0,56.6,
2016-01-22 11:00:00,360,96.6,58,0,83,2,0,57,
2016-01-22 11:15:00,298,95.3,58.9,0,132,1,0,57.5,
2016-01-22 11:30:00,179,95.5,57.8,0,129,6,0,56.5,
2016-01-22 11:45:00,151,98.7,54.7,0,122,3,0,54.3,
2016-01-22 12:00:00,180,99.5,54.7,0,125,4,0,54.6,
2016-01-22 12:15:00,326,99.5,54.9,0,134,2,0,54.8,
2016-01-22 12:30:00,442,98.7,56.1,0,152,1,0,55.7,
2016-01-22 12:45:00,808,96.6,59.1,0,84,2,0,58.1,
2016-01-22 13:00:00,1067,91.8,62.2,0,131,1,0,59.8,
2016-01-22 13:15:00,875,87.9,66.2,0,104,1,0,62.5,
2016-01-22 13:30:00,652,88.1,65.2,0,83,1,0,61.6,
2016-01-22 13:45:00,1071,86.7,65.2,0,84,1,0,61.1,
2016-01-22 14:00:00,766,86.3,65.9,0,122,1,0,61.7,
2016-01-22 14:15:00,702,87.6,64.4,0,118,1,0,60.6,
2016-01-22 14:30:00,517,89,63.6,0,120,2,0,60.3,
2016-01-22 14:45:00,424,91.6,61.7,0,141,2,0,59.2,
2016-01-22 15:00:00,493,91.9,63.4,0,86,3,0,61,
2016-01-22 15:15:00,494,89.6,63.9,0,88,1,0,60.8,
2016-01-22 15:30:00,381,91.7,63.5,0,112,1,0,61,
2016-01-22 15:45:00,510,88.2,64,0,125,0,0,60.4,
2016-01-22 16:00:00,315,90.5,63.8,0,125,1,0,60.9,
2016-01-22 16:15:00,397,91.9,62.2,0,155,1,0,59.8,
2016-01-22 16:30:00,471,89,63.1,0,69,1,0,59.8,
2016-01-22 16:45:00,179,91.8,62.4,0,87,0,0,60,
2016-01-22 17:00:00,100,94.7,60,0,77,1,0,58.4,
2016-01-22 17:15:00,88,95.9,58.4,0,117,1,0,57.2,
2016-01-22 17:30:00,145,97,57.5,0,144,1,0,56.6,
2016-01-22 17:45:00,183,95.4,59.1,0,156,1,0,57.8,
2016-01-22 18:00:00,215,95,59.4,0,138,1,0,57.9,
2016-01-22 18:15:00,99,95.4,59.8,0,121,2,0,58.4,
2016-01-22 18:30:00,58,96.2,58,0,144,1,0,56.9,
2016-01-22 18:45:00,54,97.5,57.4,0,132,1,0,56.7,
2016-01-22 19:00:00,15,98.2,56.5,0,90,3,0,56,
2016-01-22 19:15:00,0,98.7,55.6,0,80,2,0,55.2,
2016-01-22 19:30:00,0,98.9,55.2,0,90,0,0,54.9,
2016-01-22 19:45:00,0,99.5,55.1,0,98,1,0,55,
2016-01-22 20:00:00,0,99.5,55.2,0,101,2,0,55.1,
2016-01-22 20:15:00,0,100,55,0,125,1,0,55,
2016-01-22 20:30:00,0,99.7,54.9,0,117,1,0,54.8,
2016-01-22 20:45:00,0,99.7,54.8,0,91,3,0,54.7,
2016-01-22 21:00:00,0,99.7,54.9,0,60,0,0,54.8,
2016-01-22 21:15:00,0,99.9,54.9,0,60,0,0,54.9,
2016-01-22 21:30:00,0,100,54.7,0,60,0,0,54.7,
2016-01-22 21:45:00,0,100,54.6,0,60,0,0,54.6,
2016-01-22 22:00:00,0,100,54.7,0,53,0,0,54.7,
2016-01-22 22:15:00,0,100,54.4,0,77,1,0,54.4,
2016-01-22 22:30:00,0,100,54.5,0,77,0,0,54.5,
2016-01-22 22:45:00,0,100,54.4,0,77,1,0,54.4,
2016-01-22 23:00:00,0,100,54.5,0,77,0,0,54.5,
2016-01-22 23:15:00,0,100,54.5,0,77,0,0,54.5,
2016-01-22 23:30:00,0,100,54.5,0,77,0,0,54.5,
2016-01-22 23:45:00,0,100,54.5,0,77,0,0,54.5,
2016-01-23 00:00:00,0,100,54.5,0,77,0,0,54.5,
2016-01-23 00:15:00,0,100,54.5,0,77,0,0,54.5,
2016-01-23 00:30:00,0,100,54.7,0,77,0,0,54.7,
2016-01-23 00:45:00,0,100,54.5,0,77,0,0,54.5,
2016-01-23 01:00:00,0,100,54.5,0,77,0,0,54.5,
2016-01-23 01:15:00,0,100,54.8,0,77,0,0,54.8,
2016-01-23 01:30:00,0,100,54.7,0,77,0,0,54.7,
2016-01-23 01:45:00,0,100,54.5,0,77,0,0,54.5,
2016-01-23 02:00:00,0,100,54.6,0,77,0,0,54.6,
2016-01-23 02:15:00,0,100,54.6,0,77,0,0,54.6,
2016-01-23 02:30:00,0,100,54.5,0,77,0,0,54.5,
2016-01-23 02:45:00,0,100,54.5,0,77,0,0,54.5,
2016-01-23 03:00:00,0,100,54.2,0,64,3,0,54.2,
2016-01-23 03:15:00,0,100,54.1,0,69,0,0,54.1,
2016-01-23 03:30:00,0,100,54.2,0,189,1,0,54.2,
2016-01-23 03:45:00,0,100,54.3,0,189,0,0,54.3,
2016-01-23 04:00:00,0,100,54.4,0,173,0,0,54.4,
2016-01-23 04:15:00,0,100,54.5,0,111,1,0,54.5,
2016-01-23 04:30:00,0,100,54.6,0,43,0,0,54.6,
2016-01-23 04:45:00,0,100,54.5,0,50,0,0,54.5,
2016-01-23 05:00:00,0,100,54.6,0,50,0,0,54.6,
2016-01-23 05:15:00,0,100,54.6,0,50,1,0,54.6,
2016-01-23 05:30:00,0,100,54.4,0,128,0,0,54.4,
2016-01-23 05:45:00,0,100,54.2,0,168,0,0,54.2,
2016-01-23 06:00:00,0,100,54.3,0,87,1,0,54.3,
2016-01-23 06:15:00,4,100,54.3,0,96,1,0,54.3,
2016-01-23 06:30:00,16,100,54.2,0,96,0,0,54.2,
2016-01-23 06:45:00,31,100,54.2,0,96,0,0,54.2,
2016-01-23 07:00:00,75,100,54.4,0,96,0,0,54.4,
2016-01-23 07:15:00,68,100,54.9,0,96,0,0,54.9,
2016-01-23 07:30:00,90,100,55,0,96,0,0,55,
2016-01-23 07:45:00,100,100,55.5,0,96,0,0,55.5,
2016-01-23 08:00:00,117,100,56.1,0,96,1,0,56.1,
2016-01-23 08:15:00,146,100,56.4,0,96,0,0,56.4,
2016-01-23 08:30:00,126,100,56.9,0,96,0,0,56.9,
2016-01-23 08:45:00,201,100,58.1,0,96,0,0,58.1,
2016-01-23 09:00:00,147,99.8,59.2,0,96,0,0,59.1,
2016-01-23 09:15:00,138,99.6,58.6,0,196,1,0,58.5,
2016-01-23 09:30:00,235,99.1,58,0.01,247,0,0,57.7,
2016-01-23 09:45:00,487,98.4,59.5,0,247,0,0,59,
2016-01-23 10:00:00,554,95.4,61.2,0,247,0,0,59.8,
2016-01-23 10:15:00,494,95.2,62.2,0,247,0,0,60.8,
2016-01-23 10:30:00,710,92.7,62.7,0,278,1,0,60.5,
2016-01-23 10:45:00,651,89.8,63.9,0,343,0,0,60.8,
2016-01-23 11:00:00,678,89.8,64.4,0,12,1,0,61.3,
2016-01-23 11:15:00,729,88.4,64.7,0,15,0,0,61.2,
2016-01-23 11:30:00,859,86.6,65.6,0,240,1,0,61.5,
2016-01-23 11:45:00,818,86.8,66.1,0,248,1,0,62.1,
2016-01-23 12:00:00,1139,85.2,67.3,0,70,1,0,62.7,
2016-01-23 12:15:00,1068,84.3,68.4,0,73,0,0,63.5,
2016-01-23 12:30:00,1023,84,68.6,0,49,1,0,63.6,
2016-01-23 12:45:00,529,85.7,66.9,0,63,1,0,62.5,
2016-01-23 13:00:00,743,86.6,65.7,0,117,1,0,61.6,
2016-01-23 13:15:00,571,89,64.2,0,18,1,0,60.9,
2016-01-23 13:30:00,654,86.6,65.3,0,225,0,0,61.2,
2016-01-23 13:45:00,695,85.1,66.5,0,230,2,0,61.9,
2016-01-23 14:00:00,139,93.1,62.1,0,149,1,0,60,
2016-01-23 14:15:00,746,95.4,59.7,0,216,1,0,58.3,
2016-01-23 14:30:00,415,93.9,62.2,0,241,0,0,60.4,
2016-01-23 14:45:00,756,92.6,63,0,241,1,0,60.8,
2016-01-23 15:00:00,736,90.3,64.9,0,241,0,0,62,
2016-01-23 15:15:00,833,84.8,67.1,0,241,0,0,62.4,
2016-01-23 15:30:00,771,82.5,68.2,0,241,0,0,62.7,
2016-01-23 15:45:00,528,84.5,67.8,0,241,0,0,63,
2016-01-23 16:00:00,629,82.6,67.2,0,241,0,0,61.8,
2016-01-23 16:15:00,777,82.5,67,0,241,0,0,61.5,
2016-01-23 16:30:00,595,82.7,67.7,0,241,1,0,62.3,
2016-01-23 16:45:00,390,84.3,67,0,241,0,0,62.1,
2016-01-23 17:00:00,509,81.8,67.2,0,241,0,0,61.5,
2016-01-23 17:15:00,385,84.5,67.4,0,241,1,0,62.6,
2016-01-23 17:30:00,254,86.9,65.3,0,241,0,0,61.3,
2016-01-23 17:45:00,245,88.2,62.9,0,241,0,0,59.3,
2016-01-23 18:00:00,226,86.9,64.2,0,241,0,0,60.2,
2016-01-23 18:15:00,132,86.7,64.5,0,241,0,0,60.4,
2016-01-23 18:30:00,83,89.8,61.9,0,241,0,0,58.8,
2016-01-23 18:45:00,49,90.6,60.8,0,241,0,0,58,
2016-01-23 19:00:00,7,95.5,58.6,0,241,0,0,57.3,
2016-01-23 19:15:00,1,97.8,56.5,0,241,0,0,55.9,
2016-01-23 19:30:00,0,98.7,55.8,0,241,0,0,55.4,
2016-01-23 19:45:00,0,99.2,55.5,0,241,0,0,55.3,
2016-01-23 20:00:00,0,99.5,55.1,0,241,0,0,55,
2016-01-23 20:15:00,0,100,55.2,0,241,1,0,55.2,
2016-01-23 20:30:00,0,100,55,0,241,0,0,55,
2016-01-23 20:45:00,0,100,55.1,0,182,3,0,55.1,
2016-01-23 21:00:00,0,100,55.3,0,69,1,0,55.3,
2016-01-23 21:15:00,0,100,55.6,0,57,1,0,55.6,
2016-01-23 21:30:00,0,100,55.7,0,120,2,0,55.7,
2016-01-23 21:45:00,0,100,55.5,0,225,3,0,55.5,
2016-01-23 22:00:00,0,100,55.3,0,330,1,0,55.3,
2016-01-23 22:15:00,0,100,54.9,0,303,2,0,54.9,
2016-01-23 22:30:00,0,100,54.6,0,129,1,0,54.6,
2016-01-23 22:45:00,0,100,54.9,0,110,2,0,54.9,
2016-01-23 23:00:00,0,100,55.1,0,179,1,0,55.1,
2016-01-23 23:15:00,0,100,55.2,0,201,1,0,55.2,
2016-01-23 23:30:00,0,100,54.9,0,180,1,0,54.9,
2016-01-23 23:45:00,0,100,54.9,0,129,1,0,54.9,
2016-01-24 00:00:00,0,100,55.1,0,206,1,0,55.1,
2016-01-24 00:15:00,0,100,55.4,0,105,2,0,55.4,
2016-01-24 00:30:00,0,100,55.3,0,96,1,0,55.3,
2016-01-24 00:45:00,0,100,55.1,0,40,1,0,55.1,
2016-01-24 01:00:00,0,100,55.3,0,62,2,0,55.3,
2016-01-24 01:15:00,0,100,55.2,0,72,1,0,55.2,
2016-01-24 01:30:00,0,100,55.4,0,258,1,0,55.4,
2016-01-24 01:45:00,0,100,55.3,0,152,2,0,55.3,
2016-01-24 02:00:00,0,100,55,0,165,4,0,55,
2016-01-24 02:15:00,0,100,54.8,0,135,2,0,54.8,
2016-01-24 02:30:00,0,100,54.4,0,156,2,0,54.4,
2016-01-24 02:45:00,0,100,53.5,0,218,1,0,53.5,
2016-01-24 03:00:00,0,100,53.2,0,96,1,0,53.2,
2016-01-24 03:15:00,0,100,54.2,0,211,3,0,54.2,
2016-01-24 03:30:00,0,100,54.2,0,232,1,0,54.2,
2016-01-24 03:45:00,0,100,54.2,0,103,3,0,54.2,
2016-01-24 04:00:00,0,100,54.6,0,128,2,0,54.6,
2016-01-24 04:15:00,0,100,54.2,0,207,1,0,54.2,
2016-01-24 04:30:00,0,100,54.2,0,234,1,0,54.2,
2016-01-24 04:45:00,0,100,54.1,0,234,0,0,54.1,
2016-01-24 05:00:00,0,100,54.1,0,223,2,0,54.1,
2016-01-24 05:15:00,0,100,54.3,0,216,0,0,54.3,
2016-01-24 05:30:00,0,100,54.4,0,111,2,0,54.4,
2016-01-24 05:45:00,0,100,54.4,0,232,1,0,54.4,
