Aasu_Wx,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
2016-09-04 17:45:00,,,,,,24,100,73.2,0.04,49,3,0,73.2,
2016-09-04 18:00:00,,,,,,23,100,72.7,0.04,91,1,0,72.7,
2016-09-04 18:15:00,,,,,,6,100,72.3,0.03,67,3,0,72.3,
2016-09-04 18:30:00,,,,,,0,100,72.1,0,55,0,0,72.1,
2016-09-04 18:45:00,,,,,,0,100,71.7,0.01,94,1,0,71.7,
2016-09-04 19:00:00,,,,,,0,100,71.4,0,73,0,0,71.4,
2016-09-04 19:15:00,,,,,,0,100,71.1,0,73,0,0,71.1,
2016-09-04 19:30:00,,,,,,0,100,71.2,0,22,0,0,71.2,
2016-09-04 19:45:00,,,,,,0,100,71.5,0,21,0,0,71.5,
2016-09-04 20:00:00,,,,,,0,100,71.6,0,28,0,0,71.6,
2016-09-04 20:15:00,,,,,,0,100,71.6,0,39,0,0,71.6,
2016-09-04 20:30:00,,,,,,0,100,71.8,0,24,0,0,71.8,
2016-09-04 20:45:00,,,,,,0,100,71.8,0,25,0,0,71.8,
2016-09-04 21:00:00,,,,,,0,100,71.8,0,33,0,0,71.8,
2016-09-04 21:15:00,,,,,,0,100,71.8,0,19,0,0,71.8,
2016-09-04 21:30:00,,,,,,0,100,71.7,0,135,0,0,71.7,
2016-09-04 21:45:00,,,,,,0,100,71.7,0,36,0,0,71.7,
2016-09-04 22:00:00,,,,,,0,100,71.6,0,24,0,0,71.6,
2016-09-04 22:15:00,,,,,,0,100,71.6,0,14,0,0,71.6,
2016-09-04 22:30:00,,,,,,0,100,71.9,0,22,0,0,71.9,
2016-09-04 22:45:00,,,,,,0,100,72,0,46,0,0,72,
2016-09-04 23:00:00,,,,,,0,100,72.2,0,9,0,0,72.2,
2016-09-04 23:15:00,,,,,,0,100,72.2,0,22,0,0,72.2,
2016-09-04 23:30:00,,,,,,0,100,72.3,0,18,0,0,72.3,
2016-09-04 23:45:00,,,,,,0,100,72.2,0,21,0,0,72.2,
2016-09-05 00:00:00,,,,,,0,100,72.1,0,46,0,0,72.1,
2016-09-05 00:15:00,,,,,,0,100,71.3,0,46,0,0,71.3,
2016-09-05 00:30:00,,,,,,0,100,70.8,0,48,0,0,70.8,
2016-09-05 00:45:00,,,,,,0,100,70.9,0,98,0,0,70.9,
2016-09-05 01:00:00,,,,,,0,100,71.9,0,101,0,0,71.9,
2016-09-05 01:15:00,,,,,,0,100,71.9,0,117,0,0,71.9,
2016-09-05 01:30:00,,,,,,0,100,71.7,0,111,0,0,71.7,
2016-09-05 01:45:00,,,,,,0,100,71.2,0,105,0,0,71.2,
2016-09-05 02:00:00,,,,,,0,100,71.1,0,124,0,0,71.1,
2016-09-05 02:15:00,,,,,,0,100,71.6,0,101,0,0,71.6,
2016-09-05 02:30:00,,,,,,0,100,72,0,117,1,0,72,
2016-09-05 02:45:00,,,,,,0,100,71.2,0,110,0,0,71.2,
2016-09-05 03:00:00,,,,,,0,100,70.8,0,108,0,0,70.8,
2016-09-05 03:15:00,,,,,,0,100,71.8,0,121,0,0,71.8,
2016-09-05 03:30:00,,,,,,0,100,72.2,0,110,0,0,72.2,
2016-09-05 03:45:00,,,,,,0,100,72.5,0,122,0,0,72.5,
2016-09-05 04:00:00,,,,,,0,100,72.5,0,136,0,0,72.5,
2016-09-05 04:15:00,,,,,,0,100,72.3,0.01,129,0,0,72.3,
2016-09-05 04:30:00,,,,,,0,100,72.5,0,115,0,0,72.5,
2016-09-05 04:45:00,,,,,,0,100,72.5,0,121,0,0,72.5,
2016-09-05 05:00:00,,,,,,0,100,72.6,0,153,0,0,72.6,
2016-09-05 05:15:00,,,,,,0,100,72.6,0,145,0,0,72.6,
2016-09-05 05:30:00,,,,,,0,100,72.7,0,152,0,0,72.7,
2016-09-05 05:45:00,,,,,,0,100,72.9,0,110,0,0,72.9,
2016-09-05 06:00:00,,,,,,0,100,73,0,122,0,0,73,
2016-09-05 06:15:00,,,,,,0,100,72.9,0,124,1,0,72.9,
2016-09-05 06:30:00,,,,,,2,100,72.8,0,138,0,0,72.8,
2016-09-05 06:45:00,,,,,,32,100,73,0,134,11,0,73,
2016-09-05 07:00:00,,,,,,62,100,73.2,0,100,5,0,73.2,
2016-09-05 07:15:00,,,,,,104,100,73.2,0,142,3,0,73.2,
2016-09-05 07:30:00,,,,,,139,100,73.5,0,122,1,0,73.5,
2016-09-05 07:45:00,,,,,,160,100,73.6,0,134,6,0,73.6,
2016-09-05 08:00:00,,,,,,117,100,73.4,0,148,8,0,73.4,
2016-09-05 08:15:00,,,,,,167,100,73.5,0,124,8,1,73.5,
2016-09-05 08:30:00,,,,,,195,100,74,0,104,6,0,74,
2016-09-05 08:45:00,,,,,,253,100,74.6,0,125,9,2,74.6,
2016-09-05 09:00:00,,,,,,361,100,74.9,0,125,12,4,74.9,
2016-09-05 09:15:00,,,,,,393,100,74.7,0,122,10,3,74.7,
2016-09-05 09:30:00,,,,,,621,100,75.3,0,124,12,2,75.3,
2016-09-05 09:45:00,,,,,,288,100,75.9,0,129,8,2,75.9,
2016-09-05 10:00:00,,,,,,230,100,75.5,0,111,5,0,75.5,
2016-09-05 10:15:00,,,,,,731,100,75.8,0,110,8,0,75.8,
2016-09-05 10:30:00,,,,,,683,100,77.1,0,115,5,0,77.1,
2016-09-05 10:45:00,,,,,,603,99.6,77,0,101,8,1,76.9,
2016-09-05 11:00:00,,,,,,635,97.9,77.5,0,131,10,2,76.8,
2016-09-05 11:15:00,,,,,,426,97.8,77.1,0,131,9,3,76.4,
2016-09-05 11:30:00,,,,,,582,97.6,77.7,0,117,7,0,76.9,
2016-09-05 11:45:00,,,,,,647,96.9,78,0,100,11,2,77,
2016-09-05 12:00:00,,,,,,536,96.4,78.3,0,125,10,1,77.2,
2016-09-05 12:15:00,,,,,,413,95.7,77.8,0,131,11,4,76.4,
2016-09-05 12:30:00,,,,,,797,94.7,78.2,0,122,9,2,76.5,
2016-09-05 12:45:00,,,,,,856,93.4,78.9,0,135,8,3,76.8,
2016-09-05 13:00:00,,,,,,816,92.6,79.6,0,114,10,3,77.2,
2016-09-05 13:15:00,,,,,,674,92,78.8,0,141,13,5,76.3,
2016-09-05 13:30:00,,,,,,753,92.8,78.5,0,120,11,3,76.2,
2016-09-05 13:45:00,,,,,,495,95,78.3,0,121,11,3,76.7,
2016-09-05 14:00:00,,,,,,427,95.9,77.8,0,118,7,1,76.5,
2016-09-05 14:15:00,,,,,,652,93.3,78.5,0,128,10,2,76.4,
2016-09-05 14:30:00,,,,,,629,92.4,79.2,0,129,8,1,76.8,
2016-09-05 14:45:00,,,,,,504,92.9,78.6,0,118,11,1,76.4,
2016-09-05 15:00:00,,,,,,671,91.2,79.5,0,120,9,0,76.7,
2016-09-05 15:15:00,,,,,,627,91.5,79.8,0,84,8,2,77.1,
2016-09-05 15:30:00,,,,,,515,91.9,79.4,0,77,6,1,76.8,
2016-09-05 15:45:00,,,,,,504,93.1,78.9,0,108,6,1,76.7,
2016-09-05 16:00:00,,,,,,369,94,78.5,0,105,8,1,76.6,
2016-09-05 16:15:00,,,,,,243,95.4,77.6,0,86,10,1,76.2,
2016-09-05 16:30:00,,,,,,293,93.5,77.4,0,111,6,1,75.4,
2016-09-05 16:45:00,,,,,,130,96.8,77,0,120,11,2,76,
2016-09-05 17:00:00,,,,,,139,97.9,76.8,0,122,8,2,76.1,
2016-09-05 17:15:00,,,,,,52,97.5,76.3,0,104,7,0,75.5,
2016-09-05 17:30:00,,,,,,55,96.8,76,0,90,6,0,75,
2016-09-05 17:45:00,,,,,,50,97.8,76,0,96,5,0,75.3,
2016-09-05 18:00:00,,,,,,36,98.7,75.8,0,79,5,0,75.4,
2016-09-05 18:15:00,,,,,,19,99.4,75.6,0,112,1,0,75.4,
2016-09-05 18:30:00,,,,,,0,99.5,75.4,0,74,4,0,75.2,
2016-09-05 18:45:00,,,,,,0,99.5,75.1,0,69,5,0,74.9,
2016-09-05 19:00:00,,,,,,0,99.5,75.1,0,96,8,0,74.9,
2016-09-05 19:15:00,,,,,,0,99.5,75,0,101,6,0,74.8,
2016-09-05 19:30:00,,,,,,0,99.6,75,0,79,8,0,74.9,
2016-09-05 19:45:00,,,,,,0,99.7,75,0,83,4,0,74.9,
2016-09-05 20:00:00,,,,,,0,99.9,75.2,0.02,90,10,0,75.2,
2016-09-05 20:15:00,,,,,,0,100,74.6,0.18,90,5,0,74.6,
2016-09-05 20:30:00,,,,,,0,100,74.7,0,122,6,0,74.7,
2016-09-05 20:45:00,,,,,,0,100,74.8,0,100,6,0,74.8,
2016-09-05 21:00:00,,,,,,0,100,74.9,0,118,3,0,74.9,
2016-09-05 21:15:00,,,,,,0,100,74.9,0,97,0,0,74.9,
2016-09-05 21:30:00,,,,,,0,100,74.6,0,118,8,0,74.6,
2016-09-05 21:45:00,,,,,,0,100,74.6,0,104,7,0,74.6,
2016-09-05 22:00:00,,,,,,0,100,74.6,0,124,1,0,74.6,
2016-09-05 22:15:00,,,,,,0,100,74.5,0,122,4,0,74.5,
2016-09-05 22:30:00,,,,,,0,100,74.5,0,146,2,0,74.5,
2016-09-05 22:45:00,,,,,,0,100,74.4,0,117,3,0,74.4,
2016-09-05 23:00:00,,,,,,0,100,74.5,0,107,7,0,74.5,
2016-09-05 23:15:00,,,,,,0,100,74.5,0,104,6,0,74.5,
2016-09-05 23:30:00,,,,,,0,100,74.4,0,124,4,0,74.4,
2016-09-05 23:45:00,,,,,,0,100,74.4,0,114,6,0,74.4,
2016-09-06 00:00:00,,,,,,0,100,74.5,0,96,0,0,74.5,
2016-09-06 00:15:00,,,,,,0,100,74.4,0,122,9,0,74.4,
2016-09-06 00:30:00,,,,,,0,100,74.4,0,125,2,0,74.4,
2016-09-06 00:45:00,,,,,,0,100,74.3,0,127,6,0,74.3,
2016-09-06 01:00:00,,,,,,0,100,74.4,0,112,1,0,74.4,
2016-09-06 01:15:00,,,,,,0,100,74.3,0.02,122,0,0,74.3,
2016-09-06 01:30:00,,,,,,0,100,74.2,0.01,122,0,0,74.2,
2016-09-06 01:45:00,,,,,,0,100,74.1,0,121,6,0,74.1,
2016-09-06 02:00:00,,,,,,0,100,74,0,129,5,0,74,
2016-09-06 02:15:00,,,,,,0,100,73.6,0.03,104,10,0,73.6,
2016-09-06 02:30:00,,,,,,0,100,73,0,107,6,0,73,
2016-09-06 02:45:00,,,,,,0,100,73.6,0,144,1,0,73.6,
2016-09-06 03:00:00,,,,,,0,100,73.8,0,115,0,0,73.8,
2016-09-06 03:15:00,,,,,,0,100,73.6,0,112,8,0,73.6,
2016-09-06 03:30:00,,,,,,0,100,73.7,0,111,8,1,73.7,
2016-09-06 03:45:00,,,,,,0,100,73.7,0,112,15,1,73.7,
2016-09-06 04:00:00,,,,,,0,100,73.6,0,103,7,1,73.6,
2016-09-06 04:15:00,,,,,,0,100,73.6,0,117,0,0,73.6,
2016-09-06 04:30:00,,,,,,0,100,73.6,0,128,3,0,73.6,
2016-09-06 04:45:00,,,,,,0,100,73.6,0,121,7,0,73.6,
2016-09-06 05:00:00,,,,,,0,100,73.6,0,110,6,0,73.6,
2016-09-06 05:15:00,,,,,,0,100,73.6,0,103,6,0,73.6,
2016-09-06 05:30:00,,,,,,0,100,73.9,0,146,4,0,73.9,
2016-09-06 05:45:00,,,,,,0,100,73.9,0,114,1,0,73.9,
2016-09-06 06:00:00,,,,,,0,100,73.9,0.03,145,7,0,73.9,
2016-09-06 06:15:00,,,,,,0,100,74,0.02,96,5,0,74,
2016-09-06 06:30:00,,,,,,7,100,73.7,0,98,6,0,73.7,
2016-09-06 06:45:00,,,,,,19,100,73.5,0,103,9,1,73.5,
2016-09-06 07:00:00,,,,,,36,100,73.6,0,72,10,1,73.6,
2016-09-06 07:15:00,,,,,,32,100,73.8,0,91,2,0,73.8,
2016-09-06 07:30:00,,,,,,69,100,74.1,0,110,0,0,74.1,
2016-09-06 07:45:00,,,,,,99,100,74.6,0,90,0,0,74.6,
2016-09-06 08:00:00,,,,,,100,100,74.7,0,122,7,1,74.7,
2016-09-06 08:15:00,,,,,,123,100,75,0,88,5,0,75,
2016-09-06 08:30:00,,,,,,49,100,75,0,128,2,0,75,
2016-09-06 08:45:00,,,,,,279,100,74.9,0.02,79,6,0,74.9,
2016-09-06 09:00:00,,,,,,308,100,75.5,0,100,6,0,75.5,
2016-09-06 09:15:00,,,,,,263,100,76,0,83,8,1,76,
2016-09-06 09:30:00,,,,,,325,100,76.1,0.01,76,7,1,76.1,
2016-09-06 09:45:00,,,,,,610,100,76.7,0,74,7,2,76.7,
2016-09-06 10:00:00,,,,,,308,100,77,0,97,7,1,77,
2016-09-06 10:15:00,,,,,,276,99.6,76.8,0,128,9,1,76.7,
2016-09-06 10:30:00,,,,,,630,100,77.2,0,101,7,0,77.2,
2016-09-06 10:45:00,,,,,,482,99,77.9,0,103,9,1,77.6,
2016-09-06 11:00:00,,,,,,500,98.5,78,0,97,11,1,77.5,
2016-09-06 11:15:00,,,,,,568,98.4,78.1,0,90,6,0,77.6,
2016-09-06 11:30:00,,,,,,396,97,78.8,0,79,8,0,77.9,
2016-09-06 11:45:00,,,,,,516,96.8,78.2,0,84,7,0,77.2,
2016-09-06 12:00:00,,,,,,412,95.9,78.9,0,105,5,0,77.6,
2016-09-06 12:15:00,,,,,,509,95.5,78.8,0,104,7,0,77.4,
2016-09-06 12:30:00,,,,,,353,95.6,78.5,0,117,8,0,77.1,
2016-09-06 12:45:00,,,,,,627,94.9,78.7,0,84,8,1,77.1,
2016-09-06 13:00:00,,,,,,551,93.4,79.5,0,87,6,0,77.4,
2016-09-06 13:15:00,,,,,,635,92.3,79.6,0,94,12,1,77.1,
2016-09-06 13:30:00,,,,,,813,91.5,79.9,0,70,10,1,77.2,
2016-09-06 13:45:00,,,,,,826,88.9,80.2,0,69,8,1,76.6,
2016-09-06 14:00:00,,,,,,802,90,80.2,0,73,8,1,77,
2016-09-06 14:15:00,,,,,,555,90.6,80,0,70,8,2,77,
2016-09-06 14:30:00,,,,,,840,88.4,80.6,0,79,7,1,76.9,
2016-09-06 14:45:00,,,,,,495,90.6,80.2,0,88,7,1,77.2,
2016-09-06 15:00:00,,,,,,452,92.3,79,0,83,8,1,76.6,
2016-09-06 15:15:00,,,,,,312,93,78.8,0,88,10,1,76.6,
2016-09-06 15:30:00,,,,,,399,93.3,78.3,0,97,10,2,76.2,
2016-09-06 15:45:00,,,,,,370,93.5,78.5,0,96,7,1,76.4,
2016-09-06 16:00:00,,,,,,424,93.8,78.4,0,77,6,0,76.4,
2016-09-06 16:15:00,,,,,,268,95.5,77.9,0,103,6,0,76.5,
2016-09-06 16:30:00,,,,,,231,96.2,77.7,0,96,7,0,76.5,
2016-09-06 16:45:00,,,,,,108,97.2,77.2,0,81,7,0,76.3,
2016-09-06 17:00:00,,,,,,68,98.4,76.7,0,103,8,0,76.2,
2016-09-06 17:15:00,,,,,,121,98.9,76.5,0,114,4,0,76.2,
2016-09-06 17:30:00,,,,,,74,98.2,76.6,0,117,8,0,76,
2016-09-06 17:45:00,,,,,,91,98.1,76.5,0,98,7,0,75.9,
2016-09-06 18:00:00,,,,,,41,98.4,76.4,0,96,5,0,75.9,
2016-09-06 18:15:00,,,,,,10,98.6,76,0,114,10,0,75.6,
2016-09-06 18:30:00,,,,,,0,99,75.7,0,104,7,1,75.4,
2016-09-06 18:45:00,,,,,,0,99.4,75.6,0,107,8,1,75.4,
2016-09-06 19:00:00,,,,,,0,99.5,75.4,0,112,6,1,75.2,
2016-09-06 19:15:00,,,,,,0,99.5,75.4,0,104,5,0,75.2,
2016-09-06 19:30:00,,,,,,0,99.5,75.6,0,117,5,0,75.4,
2016-09-06 19:45:00,,,,,,0,99.6,75.5,0,112,6,1,75.4,
2016-09-06 20:00:00,,,,,,0,99.8,75.6,0,111,10,2,75.5,
2016-09-06 20:15:00,,,,,,0,100,75.6,0,107,7,1,75.6,
2016-09-06 20:30:00,,,,,,0,100,74.8,0.13,108,8,2,74.8,
2016-09-06 20:45:00,,,,,,0,100,74,0,107,8,1,74,
2016-09-06 21:00:00,,,,,,0,100,74.5,0.01,96,7,1,74.5,
2016-09-06 21:15:00,,,,,,0,100,74.7,0,101,7,1,74.7,
2016-09-06 21:30:00,,,,,,0,100,74.5,0,98,6,0,74.5,
2016-09-06 21:45:00,,,,,,0,100,74.7,0,100,9,2,74.7,
2016-09-06 22:00:00,,,,,,0,100,74.8,0,104,9,0,74.8,
2016-09-06 22:15:00,,,,,,0,100,74.8,0.01,117,7,1,74.8,
2016-09-06 22:30:00,,,,,,0,100,74.7,0,111,9,1,74.7,
2016-09-06 22:45:00,,,,,,0,100,74.8,0,107,7,0,74.8,
2016-09-06 23:00:00,,,,,,0,100,74.7,0,107,6,1,74.7,
2016-09-06 23:15:00,,,,,,0,100,74.7,0,127,12,3,74.7,
2016-09-06 23:30:00,,,,,,0,100,74.4,0,115,11,1,74.4,
2016-09-06 23:45:00,,,,,,0,100,74.4,0,131,7,2,74.4,
2016-09-07 00:00:00,,,,,,0,100,74.5,0,135,6,0,74.5,
2016-09-07 00:15:00,,,,,,0,100,74.5,0,129,9,1,74.5,
2016-09-07 00:30:00,,,,,,0,100,73.9,0.09,142,10,1,73.9,
2016-09-07 00:45:00,,,,,,0,100,73.9,0.01,112,6,0,73.9,
2016-09-07 01:00:00,,,,,,0,100,73.9,0.03,127,9,0,73.9,
2016-09-07 01:15:00,,,,,,0,100,73.6,0,104,10,2,73.6,
2016-09-07 01:30:00,,,,,,0,100,73.5,0,111,8,2,73.5,
2016-09-07 01:45:00,,,,,,0,100,73.6,0,117,11,2,73.6,
2016-09-07 02:00:00,,,,,,0,100,73,0,122,8,2,73,
2016-09-07 02:15:00,,,,,,0,100,72.5,0,122,6,0,72.5,
2016-09-07 02:30:00,,,,,,0,100,73,0,115,8,2,73,
2016-09-07 02:45:00,,,,,,0,100,73.5,0,100,11,1,73.5,
2016-09-07 03:00:00,,,,,,0,100,73.6,0,120,9,3,73.6,
2016-09-07 03:15:00,,,,,,0,100,73.6,0,107,11,2,73.6,
2016-09-07 03:30:00,,,,,,0,100,73.5,0,135,9,0,73.5,
2016-09-07 03:45:00,,,,,,0,100,73.6,0,103,10,2,73.6,
2016-09-07 04:00:00,,,,,,0,100,73.6,0,86,9,1,73.6,
2016-09-07 04:15:00,,,,,,0,100,73.7,0,97,12,3,73.7,
2016-09-07 04:30:00,,,,,,0,100,73.7,0,91,11,3,73.7,
2016-09-07 04:45:00,,,,,,0,100,73.6,0,101,11,2,73.6,
2016-09-07 05:00:00,,,,,,0,100,73.5,0,101,12,3,73.5,
2016-09-07 05:15:00,,,,,,0,100,73.6,0,80,9,2,73.6,
2016-09-07 05:30:00,,,,,,0,100,73.6,0,83,15,2,73.6,
2016-09-07 05:45:00,,,,,,0,100,73.9,0,70,11,3,73.9,
2016-09-07 06:00:00,,,,,,0,100,73.9,0,93,13,2,73.9,
2016-09-07 06:15:00,,,,,,0,99.6,74,0,84,12,3,73.9,
2016-09-07 06:30:00,,,,,,6,99.5,74.1,0,77,10,3,73.9,
2016-09-07 06:45:00,,,,,,34,98.9,74.4,0,69,12,4,74.1,
2016-09-07 07:00:00,,,,,,84,98.1,75,0,63,11,4,74.4,
2016-09-07 07:15:00,,,,,,134,97.6,75.4,0,80,10,3,74.7,
2016-09-07 07:30:00,,,,,,231,96.1,76.3,0,59,12,4,75.1,
2016-09-07 07:45:00,,,,,,133,96.3,76.4,0,74,10,2,75.2,
2016-09-07 08:00:00,,,,,,122,97.4,75.8,0,110,11,1,75,
2016-09-07 08:15:00,,,,,,164,97.5,75.9,0,103,13,1,75.1,
2016-09-07 08:30:00,,,,,,175,97,76.4,0,67,6,1,75.5,
2016-09-07 08:45:00,,,,,,273,95.7,77,0,66,9,2,75.7,
2016-09-07 09:00:00,,,,,,393,94.5,77.4,0,59,11,3,75.7,
2016-09-07 09:15:00,,,,,,509,93.5,77.6,0,70,10,4,75.6,
2016-09-07 09:30:00,,,,,,744,91.3,78.3,0,103,17,4,75.5,
2016-09-07 09:45:00,,,,,,843,89.2,79.1,0,73,11,3,75.6,
2016-09-07 10:00:00,,,,,,711,90,78.8,0,88,11,4,75.6,
2016-09-07 10:15:00,,,,,,504,90.3,78.4,0,73,18,5,75.3,
2016-09-07 10:30:00,,,,,,539,89.4,78.4,0,69,14,4,75,
2016-09-07 10:45:00,,,,,,715,88.1,78.8,0,84,14,4,75,
2016-09-07 11:00:00,,,,,,607,87.7,79.1,0,76,10,2,75.2,
2016-09-07 11:15:00,,,,,,776,87,79.5,0,74,13,4,75.3,
2016-09-07 11:30:00,,,,,,660,87.5,79.5,0,83,15,3,75.5,
2016-09-07 11:45:00,,,,,,747,87.9,79.6,0,73,16,3,75.7,
2016-09-07 12:00:00,,,,,,751,88.3,79.1,0,81,10,4,75.4,
2016-09-07 12:15:00,,,,,,670,86.7,78.9,0,63,12,3,74.6,
2016-09-07 12:30:00,,,,,,737,86.6,79.4,0,74,12,2,75.1,
2016-09-07 12:45:00,,,,,,923,84.8,79.8,0,100,9,2,74.9,
2016-09-07 13:00:00,,,,,,954,84.8,80.3,0,81,12,3,75.4,
2016-09-07 13:15:00,,,,,,857,85.3,79.9,0,83,13,3,75.1,
2016-09-07 13:30:00,,,,,,935,83.5,79.9,0,97,12,1,74.5,
2016-09-07 13:45:00,,,,,,936,84.4,80.6,0,93,9,1,75.5,
2016-09-07 14:00:00,,,,,,833,85.1,80.2,0,117,9,2,75.4,
2016-09-07 14:15:00,,,,,,894,85,79.9,0,104,14,3,75,
2016-09-07 14:30:00,,,,,,699,85.3,79.6,0,100,16,2,74.8,
2016-09-07 14:45:00,,,,,,817,85,79.8,0,98,11,2,74.9,
2016-09-07 15:00:00,,,,,,700,85.1,79.7,0,97,12,1,74.9,
2016-09-07 15:15:00,,,,,,717,85.1,79.4,0,73,11,3,74.6,
2016-09-07 15:30:00,,,,,,642,84.7,79.4,0,94,11,2,74.4,
2016-09-07 15:45:00,,,,,,618,83.8,79.2,0,101,15,2,73.9,
2016-09-07 16:00:00,,,,,,538,82.4,79.1,0,76,13,2,73.4,
2016-09-07 16:15:00,,,,,,475,82.7,78.6,0,83,10,2,73,
2016-09-07 16:30:00,,,,,,286,84,78,0,70,11,3,72.8,
2016-09-07 16:45:00,,,,,,90,84.9,77.2,0,66,10,4,72.3,
2016-09-07 17:00:00,,,,,,98,86.7,77.1,0,66,10,2,72.9,
2016-09-07 17:15:00,,,,,,100,87.3,76.9,0,67,10,3,72.9,
2016-09-07 17:30:00,,,,,,114,88.1,76.6,0,64,8,2,72.8,
2016-09-07 17:45:00,,,,,,69,89.1,76.3,0,66,9,3,72.9,
2016-09-07 18:00:00,,,,,,39,90.1,75.9,0,72,8,1,72.8,
2016-09-07 18:15:00,,,,,,9,91.4,75.5,0,66,8,3,72.8,
2016-09-07 18:30:00,,,,,,0,91.9,75.2,0,66,8,2,72.7,
2016-09-07 18:45:00,,,,,,0,92.5,75.1,0,91,7,1,72.8,
2016-09-07 19:00:00,,,,,,0,92.4,75.3,0,66,10,2,72.9,
2016-09-07 19:15:00,,,,,,0,93.4,75.2,0,72,7,0,73.1,
2016-09-07 19:30:00,,,,,,0,94,75,0,90,5,1,73.1,
2016-09-07 19:45:00,,,,,,0,94.2,75.2,0,79,7,1,73.4,
2016-09-07 20:00:00,,,,,,0,94.3,75.2,0,83,6,1,73.4,
2016-09-07 20:15:00,,,,,,0,95,75.2,0,103,7,0,73.6,
2016-09-07 20:30:00,,,,,,0,95.7,75.2,0,81,6,0,73.9,
2016-09-07 20:45:00,,,,,,0,96.6,75.1,0,80,6,0,74,
2016-09-07 21:00:00,,,,,,0,97.5,75,0,87,7,0,74.2,
2016-09-07 21:15:00,,,,,,0,97.5,75.2,0,80,9,2,74.4,
2016-09-07 21:30:00,,,,,,0,98.2,75.3,0,104,8,1,74.7,
2016-09-07 21:45:00,,,,,,0,98.4,75.2,0,100,8,3,74.7,
2016-09-07 22:00:00,,,,,,0,98.7,75.1,0,97,7,0,74.7,
2016-09-07 22:15:00,,,,,,0,98.9,75.3,0,81,7,0,75,
2016-09-07 22:30:00,,,,,,0,99.2,75.3,0,93,10,0,75.1,
2016-09-07 22:45:00,,,,,,0,99.5,75.4,0,114,11,1,75.2,
2016-09-07 23:00:00,,,,,,0,99.5,75.3,0,112,12,2,75.1,
2016-09-07 23:15:00,,,,,,0,99.5,75.3,0,94,8,2,75.1,
2016-09-07 23:30:00,,,,,,0,99.7,75.3,0,122,11,3,75.2,
2016-09-07 23:45:00,,,,,,0,99.9,75.3,0,132,9,2,75.3,
2016-09-08 00:00:00,,,,,,0,100,75.3,0,108,8,0,75.3,
2016-09-08 00:15:00,,,,,,0,100,75.3,0,114,8,1,75.3,
2016-09-08 00:30:00,,,,,,0,100,75.3,0,127,9,3,75.3,
2016-09-08 00:45:00,,,,,,0,100,75.3,0,100,10,2,75.3,
2016-09-08 01:00:00,,,,,,0,100,75.3,0,90,12,4,75.3,
2016-09-08 01:15:00,,,,,,0,100,75.3,0,103,15,4,75.3,
2016-09-08 01:30:00,,,,,,0,100,75.4,0,93,13,3,75.4,
2016-09-08 01:45:00,,,,,,0,100,75.5,0,108,13,2,75.5,
2016-09-08 02:00:00,,,,,,0,100,75.3,0,86,12,2,75.3,
2016-09-08 02:15:00,,,,,,0,100,75.3,0,114,11,3,75.3,
2016-09-08 02:30:00,,,,,,0,100,75.3,0,110,7,0,75.3,
2016-09-08 02:45:00,,,,,,0,100,75.3,0,88,10,1,75.3,
2016-09-08 03:00:00,,,,,,0,100,75.3,0,88,7,1,75.3,
2016-09-08 03:15:00,,,,,,0,100,75.4,0,100,8,2,75.4,
2016-09-08 03:30:00,,,,,,0,100,75.4,0,100,9,1,75.4,
2016-09-08 03:45:00,,,,,,0,100,75.3,0.01,77,12,2,75.3,
2016-09-08 04:00:00,,,,,,0,100,75.1,0,72,9,2,75.1,
2016-09-08 04:15:00,,,,,,0,100,75,0,63,6,1,75,
2016-09-08 04:30:00,,,,,,0,100,75.2,0,76,6,2,75.2,
2016-09-08 04:45:00,,,,,,0,100,75.3,0.01,73,6,1,75.3,
2016-09-08 05:00:00,,,,,,0,100,75.3,0,66,9,2,75.3,
2016-09-08 05:15:00,,,,,,0,100,75.4,0.01,70,8,1,75.4,
2016-09-08 05:30:00,,,,,,0,100,75.3,0,67,12,2,75.3,
2016-09-08 05:45:00,,,,,,0,100,75.2,0,73,8,2,75.2,
2016-09-08 06:00:00,,,,,,0,100,75.4,0,77,11,2,75.4,
2016-09-08 06:15:00,,,,,,0,100,75.5,0,80,7,1,75.5,
2016-09-08 06:30:00,,,,,,1,100,75.6,0,81,8,1,75.6,
2016-09-08 06:45:00,,,,,,13,100,75.5,0.01,73,10,1,75.5,
2016-09-08 07:00:00,,,,,,25,100,75.5,0.01,77,10,2,75.5,
2016-09-08 07:15:00,,,,,,33,100,75.7,0,69,10,2,75.7,
2016-09-08 07:30:00,,,,,,42,100,75.8,0,64,7,1,75.8,
2016-09-08 07:45:00,,,,,,81,100,76,0,72,8,1,76,
2016-09-08 08:00:00,,,,,,184,99.9,76.5,0,57,5,1,76.5,
2016-09-08 08:15:00,,,,,,170,99.6,77.4,0,59,6,1,77.3,
2016-09-08 08:30:00,,,,,,154,97.9,78.3,0,45,8,2,77.6,
2016-09-08 08:45:00,,,,,,268,97.1,78.6,0,96,8,2,77.7,
2016-09-08 09:00:00,,,,,,476,96.4,78.7,0,69,8,2,77.6,
