Alava3_WX,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
2018-01-02 20:15:00,0,58,74.7,0,53,0,0,59.1
2018-01-02 20:30:00,0,58,74.8,0,46,0,0,59.2
2018-01-02 20:45:00,0,54.8,74.5,0,50,0,0,57.3
2018-01-02 21:00:00,0,51.6,74.6,0,49,0,0,55.7
2018-01-02 21:15:00,0,56.1,74.6,0,32,0,0,58.1
2018-01-02 21:30:00,0,63.1,74.8,0,35,0,0,61.6
2018-01-02 21:45:00,0,66.9,74.8,0,40,0,0,63.3
2018-01-02 22:00:00,0,65.3,74,0,40,0,0,61.8
2018-01-02 22:15:00,0,66.8,74.4,0,42,0,0,62.9
2018-01-02 22:30:00,0,67,74,0,42,0,0,62.6
2018-01-02 22:45:00,0,68.2,73.9,0,40,0,0,63
2018-01-02 23:00:00,0,69.3,73.7,0,40,0,0,63.2
2018-01-02 23:15:00,0,69.4,73.4,0,40,0,0,63
2018-01-02 23:30:00,0,70.3,73,0,40,0,0,62.9
2018-01-02 23:45:00,0,70.7,72.7,0,40,0,0,62.8
2018-01-03 00:00:00,0,71.6,72.5,0,40,0,0,63
2018-01-03 00:15:00,0,72.8,72.4,0,42,0,0,63.3
2018-01-03 00:30:00,0,73.8,72.3,0,40,0,0,63.6
2018-01-03 00:45:00,0,74.7,72.5,0,40,0,0,64.2
2018-01-03 01:00:00,0,75.5,72.6,0,40,0,0,64.6
2018-01-03 01:15:00,0,76.3,72.7,0,40,0,0,64.9
2018-01-03 01:30:00,0,77.2,72.8,0,40,0,0,65.4
2018-01-03 01:45:00,0,78.1,73,0,40,0,0,65.9
2018-01-03 02:00:00,0,78.4,72.9,0,40,0,0,65.9
2018-01-03 02:15:00,0,78.9,72.8,0,40,0,0,66
2018-01-03 02:30:00,0,79.5,72.9,0,42,0,0,66.3
2018-01-03 02:45:00,0,80,73.1,0,42,0,0,66.7
2018-01-03 03:00:00,0,80.3,73.3,0,40,0,0,67
2018-01-03 03:15:00,0,80.8,73.2,0,42,0,0,67
2018-01-03 03:30:00,0,81.3,73.2,0,40,0,0,67.2
2018-01-03 03:45:00,0,81.7,73.4,0,40,0,0,67.5
2018-01-03 04:00:00,0,82.1,73.5,0,42,0,0,67.8
2018-01-03 04:15:00,0,82.5,73.7,0,40,0,0,68.1
2018-01-03 04:30:00,0,82.6,73.5,0,40,0,0,67.9
2018-01-03 04:45:00,0,83,73.2,0,40,0,0,67.8
2018-01-03 05:00:00,0,83.3,73.2,0,40,0,0,67.9
2018-01-03 05:15:00,0,83.7,73.4,0,40,0,0,68.2
2018-01-03 05:30:00,0,84.1,73.7,0,40,0,0,68.6
2018-01-03 05:45:00,0,84.3,73.8,0,40,0,0,68.8
2018-01-03 06:00:00,0,84.3,73.6,0,40,0,0,68.6
2018-01-03 06:15:00,9,84.4,73.6,0,40,0,0,68.6
2018-01-03 06:30:00,44,84.7,74,0,40,0,0,69.1
2018-01-03 06:45:00,79,84.8,74.8,0,40,0,0,70
2018-01-03 07:00:00,122,84.7,75.4,0,42,0,0,70.5
2018-01-03 07:15:00,159,84.4,75.7,0,40,0,0,70.7
2018-01-03 07:30:00,179,84.1,75.9,0,40,0,0,70.8
2018-01-03 07:45:00,142,75.6,76.5,0,40,0,0,68.4
2018-01-03 08:00:00,236,82.4,76.9,0,40,0,0,71.2
2018-01-03 08:15:00,240,82.8,77.9,0,40,0,0,72.3
2018-01-03 08:30:00,286,80.7,77.7,0,40,0,0,71.4
2018-01-03 08:45:00,531,79.1,80.2,0,40,0,0,73.3
2018-01-03 09:00:00,191,65,81.3,0.05,40,0,0,68.7
2018-01-03 09:15:00,200,59,79.1,0.02,40,0,0,63.8
2018-01-03 09:30:00,433,62.9,80.5,0,40,0,0,66.9
2018-01-03 09:45:00,191,54.9,80.6,0,138,0,0,63.1
2018-01-03 10:00:00,43,53.8,77.5,0.03,336,0,0,59.6
2018-01-03 10:15:00,58,58.2,75.6,0.1,336,0,0,60.1
2018-01-03 10:30:00,94,60.3,74.6,0.14,336,0,0,60.1
2018-01-03 10:45:00,138,63.2,74.3,0.02,317,0,0,61.2
2018-01-03 11:00:00,219,65.2,74.9,0,307,0,0,62.6
2018-01-03 11:15:00,255,64.5,75.6,0,307,0,0,63
2018-01-03 11:30:00,492,60.2,77.1,0,306,0,0,62.5
2018-01-03 11:45:00,565,57.5,79.3,0,303,0,0,63.2
2018-01-03 12:00:00,607,50.3,81.1,0,303,0,0,61
2018-01-03 12:15:00,695,46.6,83.2,0,303,0,0,60.7
2018-01-03 12:30:00,631,42.2,84.6,0,303,0,0,59.1
2018-01-03 12:45:00,1167,40.3,87.1,0,303,0,0,60
2018-01-03 13:00:00,1050,36.5,90.2,0,303,0,0,60
2018-01-03 13:15:00,1093,34.8,90.7,0,303,0,0,59
2018-01-03 13:30:00,1031,33.1,91.8,0,290,0,0,58.6
2018-01-03 13:45:00,561,33.5,88.3,0.01,255,0,0,55.9
2018-01-03 14:00:00,530,34.9,86.6,0,255,0,0,55.5
2018-01-03 14:15:00,663,35.9,87.1,0,255,0,0,56.7
2018-01-03 14:30:00,653,35.6,87.4,0,255,0,0,56.8
2018-01-03 14:45:00,491,35,87.2,0,255,0,0,56.1
2018-01-03 15:00:00,703,34.6,87,0,255,0,0,55.6
2018-01-03 15:15:00,912,34.1,88.6,0,255,0,0,56.6
2018-01-03 15:30:00,836,33.1,90.2,0,255,0,0,57.2
2018-01-03 15:45:00,691,32.4,89.4,0,258,0,0,55.9
2018-01-03 16:00:00,708,32.5,89.1,0,258,0,0,55.7
2018-01-03 16:15:00,525,32.3,89.1,0,258,0,0,55.5
2018-01-03 16:30:00,508,32.6,87.8,0,258,0,0,54.7
2018-01-03 16:45:00,478,32.3,87.2,0,258,0,0,53.9
2018-01-03 17:00:00,421,33,86.2,0,258,0,0,53.6
2018-01-03 17:15:00,350,33.3,86.5,0,258,0,0,54.1
2018-01-03 17:30:00,369,33.3,85.8,0,258,0,0,53.5
2018-01-03 17:45:00,228,33.7,85,0,258,0,0,53.1
2018-01-03 18:00:00,150,34.3,83.8,0,256,0,0,52.6
2018-01-03 18:15:00,178,35.1,82.9,0,256,0,0,52.4
2018-01-03 18:30:00,103,34.4,83.1,0,258,0,0,52
2018-01-03 18:45:00,35,36.6,80.2,0,258,0,0,51.2
2018-01-03 19:00:00,16,40.6,77.7,0,258,0,0,51.8
2018-01-03 19:15:00,2,43.7,76.2,0,258,0,0,52.5
2018-01-03 19:30:00,0,49.1,75.2,0,256,0,0,54.9
2018-01-03 19:45:00,0,52.6,74.8,0,258,0,0,56.4
2018-01-03 20:00:00,0,55.4,74.7,0,256,0,0,57.8
2018-01-03 20:15:00,0,57.8,74.7,0,256,0,0,59
2018-01-03 20:30:00,0,59.7,74.7,0,258,0,0,60
2018-01-03 20:45:00,0,61.3,74.6,0,258,0,0,60.6
2018-01-03 21:00:00,0,63.1,74.7,0,258,0,0,61.5
2018-01-03 21:15:00,0,64.4,74.7,0,258,0,0,62.1
2018-01-03 21:30:00,0,64.9,74.3,0,258,0,0,61.9
2018-01-03 21:45:00,0,65.3,73.7,0,258,0,0,61.5
2018-01-03 22:00:00,0,66.8,73.7,0,258,0,0,62.2
2018-01-03 22:15:00,0,68.8,73.8,0,258,0,0,63.1
2018-01-03 22:30:00,0,70.4,73.9,0,258,0,0,63.9
2018-01-03 22:45:00,0,71.7,73.8,0,258,0,0,64.3
2018-01-03 23:00:00,0,73.1,73.7,0,258,0,0,64.7
2018-01-03 23:15:00,0,73.9,73.4,0,258,0,0,64.7
2018-01-03 23:30:00,0,74.8,73.4,0,258,0,0,65.1
2018-01-03 23:45:00,0,75.4,73.1,0,258,0,0,65
2018-01-04 00:00:00,0,76.7,73.5,0,258,0,0,65.9
2018-01-04 00:15:00,0,78,73.6,0,258,0,0,66.4
2018-01-04 00:30:00,0,78.5,73.4,0,258,0,0,66.4
2018-01-04 00:45:00,0,79.6,73.6,0,258,0,0,67
2018-01-04 01:00:00,0,79.9,73.4,0,258,0,0,66.9
2018-01-04 01:15:00,0,80.1,72.9,0,258,0,0,66.5
2018-01-04 01:30:00,0,80.6,72.9,0,258,0,0,66.7
2018-01-04 01:45:00,0,81,72.8,0,258,0,0,66.7
2018-01-04 02:00:00,0,81.3,72.5,0,258,0,0,66.5
2018-01-04 02:15:00,0,81.7,72.6,0,258,0,0,66.8
2018-01-04 02:30:00,0,82,72.5,0,258,0,0,66.8
2018-01-04 02:45:00,0,82.6,72.7,0,258,0,0,67.2
2018-01-04 03:00:00,0,82.6,72.4,0,258,0,0,66.9
2018-01-04 03:15:00,0,83.2,72.4,0,258,0,0,67.1
2018-01-04 03:30:00,0,83.2,72.1,0,258,0,0,66.8
2018-01-04 03:45:00,0,83.2,71.7,0,258,0,0,66.4
2018-01-04 04:00:00,0,83.6,71.6,0,258,0,0,66.4
2018-01-04 04:15:00,0,84.1,72,0,258,0,0,67
2018-01-04 04:30:00,0,84.3,72,0,258,0,0,67
2018-01-04 04:45:00,0,84.4,71.9,0,258,0,0,67
2018-01-04 05:00:00,0,84.8,71.7,0,258,0,0,66.9
2018-01-04 05:15:00,0,85.1,71.6,0,258,0,0,66.9
2018-01-04 05:30:00,0,85.3,71.5,0,258,0,0,66.9
2018-01-04 05:45:00,0,85.1,71,0,258,0,0,66.3
2018-01-04 06:00:00,1,85.3,70.8,0,258,0,0,66.2
2018-01-04 06:15:00,8,85.4,70.6,0,258,0,0,66
2018-01-04 06:30:00,20,86,71.6,0,258,0,0,67.2
2018-01-04 06:45:00,58,85.2,74,0,258,0,0,69.3
2018-01-04 07:00:00,141,83.9,75.3,0,258,0,0,70.1
2018-01-04 07:15:00,190,82.3,76,0,258,0,0,70.3
2018-01-04 07:30:00,239,74.8,77.4,0,258,0,0,68.9
2018-01-04 07:45:00,282,61.4,78.7,0,258,0,0,64.5
2018-01-04 08:00:00,305,53.1,79.6,0,258,0,0,61.2
2018-01-04 08:15:00,295,50.9,80.2,0,258,0,0,60.5
2018-01-04 08:30:00,434,48.5,80.8,0,258,0,0,59.7
2018-01-04 08:45:00,570,44.1,82.5,0,258,0,0,58.5
2018-01-04 09:00:00,741,39.8,84.4,0,258,0,0,57.2
2018-01-04 09:15:00,828,37.5,86.4,0,258,0,0,57.3
2018-01-04 09:30:00,840,34.6,87.2,0,258,0,0,55.8
2018-01-04 09:45:00,968,35.4,86.3,0,258,0,0,55.6
2018-01-04 10:00:00,442,34.7,84.9,0,258,0,0,53.8
2018-01-04 10:15:00,728,37.9,82.8,0,189,0,0,54.4
2018-01-04 10:30:00,408,38.5,82.6,0,245,0,0,54.7
2018-01-04 10:45:00,198,41.9,80.9,0,240,0,0,55.6
2018-01-04 11:00:00,376,45.9,79.9,0,53,0,0,57.2
2018-01-04 11:15:00,332,48.3,79.7,0,128,0,0,58.5
2018-01-04 11:30:00,298,50.8,77.9,0.02,49,0,0,58.3
2018-01-04 11:45:00,556,57,78.8,0,5,0,0,62.5
2018-01-04 12:00:00,584,50.4,81.4,0,146,0,0,61.3
2018-01-04 12:15:00,371,45.2,81.8,0,62,0,0,58.5
2018-01-04 12:30:00,495,44.9,81.8,0,42,0,0,58.3
2018-01-04 12:45:00,354,43.4,82.5,0,213,0,0,58
2018-01-04 13:00:00,664,42.4,82.4,0,276,0,0,57.2
2018-01-04 13:15:00,506,40.2,82.1,0,288,0,0,55.5
2018-01-04 13:30:00,980,38.8,85.4,0,262,0,0,57.4
2018-01-04 13:45:00,448,37.2,84.6,0,249,0,0,55.5
2018-01-04 14:00:00,245,38.5,81.7,0,276,0,0,53.9
2018-01-04 14:15:00,343,42.6,80.4,0,225,0,0,55.6
2018-01-04 14:30:00,387,40.5,82.1,0,282,0,0,55.7
2018-01-04 14:45:00,177,39.9,81.6,0,221,0,0,54.8
2018-01-04 15:00:00,194,39.3,80.9,0,221,0,0,53.7
2018-01-04 15:15:00,531,40.3,81.8,0,221,0,0,55.3
2018-01-04 15:30:00,189,37,83,0,221,0,0,53.9
2018-01-04 15:45:00,398,38.3,81.7,0,221,0,0,53.7
2018-01-04 16:00:00,331,35.6,84.3,0,221,0,0,54
2018-01-04 16:15:00,364,36.5,84.3,0,221,0,0,54.7
2018-01-04 16:30:00,108,34.7,83.9,0,221,0,0,53
2018-01-04 16:45:00,385,36.4,82.8,0,221,0,0,53.3
2018-01-04 17:00:00,440,33.6,86.4,0,221,0,0,54.3
2018-01-04 17:15:00,193,33.4,84.6,0,108,0,0,52.5
2018-01-04 17:30:00,116,38,80.8,0,52,0,0,52.7
2018-01-04 17:45:00,187,39,81.1,0,52,0,0,53.7
2018-01-04 18:00:00,168,38.1,82.2,0,303,0,0,54
2018-01-04 18:15:00,154,37,82.8,0,303,0,0,53.8
2018-01-04 18:30:00,83,34,84,0,303,0,0,52.5
2018-01-04 18:45:00,27,35.1,81.6,0,303,0,0,51.2
2018-01-04 19:00:00,7,38.8,78.9,0,303,0,0,51.6
2018-01-04 19:15:00,0,43,76.2,0,303,0,0,52
2018-01-04 19:30:00,0,48.8,74.8,0,303,0,0,54.3
2018-01-04 19:45:00,0,52,74.3,0,303,0,0,55.6
2018-01-04 20:00:00,0,54.8,73.9,0,303,0,0,56.8
2018-01-04 20:15:00,0,57.1,73.6,0,303,0,0,57.6
2018-01-04 20:30:00,0,59,73.5,0,303,0,0,58.5
2018-01-04 20:45:00,0,60.5,73.4,0,303,0,0,59.1
2018-01-04 21:00:00,0,61,73.1,0,303,0,0,59
2018-01-04 21:15:00,0,62.6,73.2,0,303,0,0,59.9
2018-01-04 21:30:00,0,63.7,73.2,0,303,0,0,60.4
2018-01-04 21:45:00,0,64.6,73.3,0,312,0,0,60.9
2018-01-04 22:00:00,0,65.4,73.2,0,316,0,0,61.1
2018-01-04 22:15:00,0,67,73.3,0,316,0,0,61.9
2018-01-04 22:30:00,0,68.1,73.3,0,316,0,0,62.3
2018-01-04 22:45:00,0,69.9,73.6,0,300,0,0,63.4
2018-01-04 23:00:00,0,70.5,74.1,0,271,0,0,64.1
2018-01-04 23:15:00,0,70.4,74.1,0,271,0,0,64
2018-01-04 23:30:00,0,71.1,74.4,0.07,288,0,0,64.6
2018-01-04 23:45:00,0,72.1,74.5,0.15,127,0,0,65.1
2018-01-05 00:00:00,0,72,73.9,0.14,46,0,0,64.5
2018-01-05 00:15:00,0,70.8,73.8,0.49,295,0,0,63.9
2018-01-05 00:30:00,0,67.6,73.3,0.08,176,0,0,62.1
2018-01-05 00:45:00,0,68.9,73.3,0.1,247,0,0,62.7
2018-01-05 01:00:00,0,72.5,74.1,0,326,0,0,64.9
2018-01-05 01:15:00,0,74.7,74.4,0,299,0,0,66
2018-01-05 01:30:00,0,76.2,74.6,0.01,295,0,0,66.8
2018-01-05 01:45:00,0,76.7,74.4,0.11,251,0,0,66.7
2018-01-05 02:00:00,0,76,74.5,0.13,283,0,0,66.6
2018-01-05 02:15:00,0,76.3,74.6,0.02,121,0,0,66.8
2018-01-05 02:30:00,0,76.9,74.5,0.01,313,0,0,66.9
2018-01-05 02:45:00,0,77.5,74.3,0.04,248,0,0,66.9
