Alava Wx 2,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
2016-08-20 12:15:00,670,81.6,76,0,64,0,0,70,
2016-08-20 12:30:00,1016,79.7,77.3,0,57,0,0,70.6,
2016-08-20 12:45:00,848,75.5,78.4,0,136,0,0,70.2,
2016-08-20 13:00:00,1128,76.1,78.4,0,292,0,0,70.4,
2016-08-20 13:15:00,1007,73.8,80.2,0,231,0,0,71.3,
2016-08-20 13:30:00,951,73.4,79.9,0,199,0,0,70.8,
2016-08-20 13:45:00,590,75.2,78.6,0,84,0,0,70.3,
2016-08-20 14:00:00,727,78.5,77.1,0,84,2,0,70,
2016-08-20 14:15:00,713,83.6,74.5,0,74,3,0,69.3,
2016-08-20 14:30:00,372,86.8,72.7,0,166,2,0,68.6,
2016-08-20 14:45:00,334,86.8,72.5,0,275,0,0,68.4,
2016-08-20 15:00:00,226,86.7,71.2,0,160,0,0,67,
2016-08-20 15:15:00,377,87,70.7,0,220,0,0,66.6,
2016-08-20 15:30:00,271,87.2,69.7,0,186,2,0,65.7,
2016-08-20 15:45:00,282,87.1,69.3,0,162,0,0,65.3,
2016-08-20 16:00:00,261,86.5,69.6,0,169,0,0,65.4,
2016-08-20 16:15:00,186,85.1,69.6,0,169,0,0,64.9,
2016-08-20 16:30:00,98,86.8,68.6,0,169,0,0,64.5,
2016-08-20 16:45:00,36,88.7,67,0,97,0,0,63.5,
2016-08-20 17:00:00,29,92.8,65.3,0,53,0,0,63.1,
2016-08-20 17:15:00,30,94.4,64.9,0,53,0,0,63.2,
2016-08-20 17:30:00,37,95.4,64.7,0,8,0,0,63.3,
2016-08-20 17:45:00,47,95.4,64.6,0,40,0,0,63.2,
2016-08-20 18:00:00,12,96.1,64.1,0,40,0,0,62.9,
2016-08-20 18:15:00,10,97.1,63.9,0,40,0,0,63,
2016-08-20 18:30:00,0,97.3,63.7,0,40,0,0,62.9,
2016-08-20 18:45:00,0,98.2,63.8,0,117,0,0,63.3,
2016-08-20 19:00:00,0,98.6,63.9,0,93,0,0,63.5,
2016-08-20 19:15:00,0,98.9,63.8,0,57,0,0,63.5,
2016-08-20 19:30:00,0,99.3,63.7,0,148,5,0,63.5,
2016-08-20 19:45:00,0,99.5,63.5,0,265,1,0,63.4,
2016-08-20 20:00:00,0,99.5,63.4,0,57,4,1,63.3,
2016-08-20 20:15:00,0,99.5,63.3,0,148,2,0,63.2,
2016-08-20 20:30:00,0,99.5,63.2,0,45,1,0,63.1,
2016-08-20 20:45:00,0,99.6,63.1,0,83,4,1,63,
2016-08-20 21:00:00,0,99.7,63.2,0,70,2,0,63.1,
2016-08-20 21:15:00,0,99.9,63.2,0,55,2,0,63.2,
2016-08-20 21:30:00,0,100,63.1,0,52,4,1,63.1,
2016-08-20 21:45:00,0,100,63,0,52,2,0,63,
2016-08-20 22:00:00,0,100,63,0,159,3,0,63,
2016-08-20 22:15:00,0,100,63,0,105,2,0,63,
2016-08-20 22:30:00,0,100,63.1,0,64,3,0,63.1,
2016-08-20 22:45:00,0,100,63.2,0,56,3,1,63.2,
2016-08-20 23:00:00,0,100,63.1,0,73,3,0,63.1,
2016-08-20 23:15:00,0,100,63.1,0,76,4,0,63.1,
2016-08-20 23:30:00,0,100,63.1,0,55,3,1,63.1,
2016-08-20 23:45:00,0,100,63.1,0,131,2,0,63.1,
2016-08-21 00:00:00,0,100,63.1,0,120,1,0,63.1,
2016-08-21 00:15:00,0,100,63,0,169,2,0,63,
2016-08-21 00:30:00,0,100,63.1,0,138,3,0,63.1,
2016-08-21 00:45:00,0,100,63.2,0,50,2,0,63.2,
2016-08-21 01:00:00,0,100,63.2,0,120,2,0,63.2,
2016-08-21 01:15:00,0,100,62.9,0,234,1,0,62.9,
2016-08-21 01:30:00,0,100,62.9,0,190,1,0,62.9,
2016-08-21 01:45:00,0,100,63.1,0,155,2,0,63.1,
2016-08-21 02:00:00,0,100,63.2,0,84,3,0,63.2,
2016-08-21 02:15:00,0,100,63.2,0,62,2,0,63.2,
2016-08-21 02:30:00,0,100,63.2,0,160,1,0,63.2,
2016-08-21 02:45:00,0,100,63.3,0,79,2,0,63.3,
2016-08-21 03:00:00,0,100,63.3,0,64,3,0,63.3,
2016-08-21 03:15:00,0,100,63.3,0,223,1,0,63.3,
2016-08-21 03:30:00,0,100,63.2,0,175,3,0,63.2,
2016-08-21 03:45:00,0,100,63.3,0,127,1,0,63.3,
2016-08-21 04:00:00,0,100,63.3,0,134,1,0,63.3,
2016-08-21 04:15:00,0,100,63.2,0,193,2,0,63.2,
2016-08-21 04:30:00,0,100,63.2,0,103,2,0,63.2,
2016-08-21 04:45:00,0,100,63.2,0,91,5,0,63.2,
2016-08-21 05:00:00,0,100,63.2,0,144,2,0,63.2,
2016-08-21 05:15:00,0,100,63.2,0,121,2,0,63.2,
2016-08-21 05:30:00,0,100,63.2,0,196,3,0,63.2,
2016-08-21 05:45:00,0,100,63.3,0,228,2,0,63.3,
2016-08-21 06:00:00,0,100,63.4,0,160,2,0,63.4,
2016-08-21 06:15:00,0,100,63.4,0,125,2,0,63.4,
2016-08-21 06:30:00,0,100,63.4,0,94,4,0,63.4,
2016-08-21 06:45:00,4,100,63.4,0,53,1,0,63.4,
2016-08-21 07:00:00,8,100,63.5,0,81,3,0,63.5,
2016-08-21 07:15:00,11,100,63.7,0,316,1,0,63.7,
2016-08-21 07:30:00,18,100,63.7,0,230,1,0,63.7,
2016-08-21 07:45:00,18,100,63.8,0,60,2,0,63.8,
2016-08-21 08:00:00,14,100,63.7,0,103,2,0,63.7,
2016-08-21 08:15:00,39,100,63.7,0,114,2,0,63.7,
2016-08-21 08:30:00,70,100,64,0,111,1,0,64,
2016-08-21 08:45:00,51,100,64,0,93,1,0,64,
2016-08-21 09:00:00,73,100,63.7,0,136,1,0,63.7,
2016-08-21 09:15:00,69,100,63.9,0,327,1,0,63.9,
2016-08-21 09:30:00,158,100,64.3,0,132,2,0,64.3,
2016-08-21 09:45:00,163,100,64.8,0,230,3,0,64.8,
2016-08-21 10:00:00,155,100,65.1,0,139,1,0,65.1,
2016-08-21 10:15:00,115,100,65.1,0,249,1,0,65.1,
2016-08-21 10:30:00,156,100,65.2,0,211,1,0,65.2,
2016-08-21 10:45:00,117,100,65.2,0,218,1,0,65.2,
2016-08-21 11:00:00,214,100,65.2,0,114,3,0,65.2,
2016-08-21 11:15:00,269,100,65.8,0,220,2,0,65.8,
2016-08-21 11:30:00,444,100,67.5,0,200,1,0,67.5,
2016-08-21 11:45:00,238,100,67,0,135,1,0,67,
2016-08-21 12:00:00,217,100,66.2,0,199,1,0,66.2,
2016-08-21 12:15:00,344,100,66.8,0,347,0,0,66.8,
2016-08-21 12:30:00,605,100,68.1,0,306,0,0,68.1,
2016-08-21 12:45:00,491,100,70.1,0,302,0,0,70.1,
2016-08-21 13:00:00,365,100,69.4,0,347,0,0,69.4,
2016-08-21 13:15:00,332,100,69.5,0,245,0,0,69.5,
2016-08-21 13:30:00,200,99.8,68.8,0,231,1,0,68.7,
2016-08-21 13:45:00,260,99.7,68.7,0,1,0,0,68.6,
2016-08-21 14:00:00,177,99.5,68.7,0,111,1,0,68.5,
2016-08-21 14:15:00,213,99.5,68.1,0,331,1,0,67.9,
2016-08-21 14:30:00,539,99.5,69.2,0,295,0,0,69,
2016-08-21 14:45:00,164,98.4,68.7,0,151,2,0,68.2,
2016-08-21 15:00:00,155,99,67.3,0,43,2,0,67,
2016-08-21 15:15:00,91,99.4,66.8,0,70,3,0,66.6,
2016-08-21 15:30:00,117,99.5,66.2,0,132,2,0,66,
2016-08-21 15:45:00,73,99.5,66.2,0,87,3,0,66,
2016-08-21 16:00:00,36,99.6,65.6,0,66,2,0,65.5,
2016-08-21 16:15:00,50,99.6,65.6,0,183,3,0,65.5,
2016-08-21 16:30:00,50,99.8,65.5,0,100,2,0,65.4,
2016-08-21 16:45:00,31,99.9,65.4,0,227,2,0,65.4,
2016-08-21 17:00:00,27,100,65.4,0,115,1,0,65.4,
2016-08-21 17:15:00,24,100,65.2,0,134,1,0,65.2,
2016-08-21 17:30:00,10,100,64.9,0,53,2,0,64.9,
2016-08-21 17:45:00,10,100,64.6,0,107,2,0,64.6,
2016-08-21 18:00:00,6,100,64.4,0,144,4,0,64.4,
2016-08-21 18:15:00,1,100,64.3,0,64,4,0,64.3,
2016-08-21 18:30:00,0,100,64.3,0,76,3,1,64.3,
2016-08-21 18:45:00,0,100,64.2,0,63,5,1,64.2,
2016-08-21 19:00:00,0,100,64,0,63,3,0,64,
2016-08-21 19:15:00,0,100,64,0,73,4,1,64,
2016-08-21 19:30:00,0,100,64,0,98,5,0,64,
2016-08-21 19:45:00,0,100,64,0,79,4,1,64,
2016-08-21 20:00:00,0,100,63.9,0,66,3,0,63.9,
2016-08-21 20:15:00,0,100,63.9,0,53,4,1,63.9,
2016-08-21 20:30:00,0,100,63.8,0,63,4,1,63.8,
2016-08-21 20:45:00,0,100,63.6,0,91,3,0,63.6,
2016-08-21 21:00:00,0,100,63.7,0,62,4,0,63.7,
2016-08-21 21:15:00,0,100,63.6,0,42,2,0,63.6,
2016-08-21 21:30:00,0,100,63.5,0,46,2,0,63.5,
2016-08-21 21:45:00,0,100,63.6,0,52,2,0,63.6,
2016-08-21 22:00:00,0,100,63.6,0,66,2,0,63.6,
2016-08-21 22:15:00,0,100,63.6,0,117,2,0,63.6,
2016-08-21 22:30:00,0,100,63.5,0,100,2,0,63.5,
2016-08-21 22:45:00,0,100,63.4,0,50,3,0,63.4,
2016-08-21 23:00:00,0,100,63.6,0,160,2,0,63.6,
2016-08-21 23:15:00,0,100,63.6,0,186,3,0,63.6,
2016-08-21 23:30:00,0,100,63.5,0,214,2,0,63.5,
2016-08-21 23:45:00,0,100,63.4,0,120,4,0,63.4,
2016-08-22 00:00:00,0,100,63,0,110,3,0,63,
2016-08-22 00:15:00,0,100,63.3,0,104,2,0,63.3,
2016-08-22 00:30:00,0,100,63.5,0,145,4,0,63.5,
2016-08-22 00:45:00,0,100,63.1,0,108,5,0,63.1,
2016-08-22 01:00:00,0,100,62.8,0,142,3,0,62.8,
2016-08-22 01:15:00,0,100,62.8,0,80,3,0,62.8,
2016-08-22 01:30:00,0,100,62.9,0,125,5,0,62.9,
2016-08-22 01:45:00,0,100,63,0,196,3,0,63,
2016-08-22 02:00:00,0,100,63.1,0,244,4,0,63.1,
2016-08-22 02:15:00,0,100,63.3,0,69,2,0,63.3,
2016-08-22 02:30:00,0,100,63.3,0,134,3,0,63.3,
2016-08-22 02:45:00,0,100,63.3,0,43,4,0,63.3,
2016-08-22 03:00:00,0,100,63.2,0,52,2,0,63.2,
2016-08-22 03:15:00,0,100,63.1,0,64,5,1,63.1,
2016-08-22 03:30:00,0,100,63,0,64,2,0,63,
2016-08-22 03:45:00,0,100,62.9,0,38,2,0,62.9,
2016-08-22 04:00:00,0,100,62.9,0,53,4,0,62.9,
2016-08-22 04:15:00,0,100,62.8,0,52,2,0,62.8,
2016-08-22 04:30:00,0,100,62.7,0,79,1,0,62.7,
2016-08-22 04:45:00,0,100,62.8,0,76,2,0,62.8,
2016-08-22 05:00:00,0,100,62.7,0,38,1,0,62.7,
2016-08-22 05:15:00,0,100,62.8,0,32,2,0,62.8,
2016-08-22 05:30:00,0,100,62.8,0,48,3,0,62.8,
2016-08-22 05:45:00,0,100,62.8,0,42,3,0,62.8,
2016-08-22 06:00:00,0,100,62.8,0,227,2,0,62.8,
2016-08-22 06:15:00,0,100,62.8,0,177,2,0,62.8,
2016-08-22 06:30:00,0,100,62.5,0,101,4,0,62.5,
2016-08-22 06:45:00,1,100,62.5,0,50,3,0,62.5,
2016-08-22 07:00:00,7,100,62.6,0,67,1,0,62.6,
2016-08-22 07:15:00,9,100,62.7,0,90,3,0,62.7,
2016-08-22 07:30:00,36,100,62.8,0,120,3,0,62.8,
2016-08-22 07:45:00,38,100,62.7,0,168,2,0,62.7,
2016-08-22 08:00:00,56,100,62.7,0,111,1,0,62.7,
2016-08-22 08:15:00,92,100,62.7,0,93,4,0,62.7,
2016-08-22 08:30:00,102,100,62.6,0,107,7,1,62.6,
2016-08-22 08:45:00,87,100,62.5,0,115,5,1,62.5,
2016-08-22 09:00:00,118,100,62.6,0,170,5,0,62.6,
2016-08-22 09:15:00,77,100,62.8,0,129,3,0,62.8,
2016-08-22 09:30:00,53,100,62.9,0,121,4,0,62.9,
2016-08-22 09:45:00,105,100,62.9,0,160,3,0,62.9,
2016-08-22 10:00:00,98,100,63.3,0,96,3,0,63.3,
2016-08-22 10:15:00,117,100,63.2,0,208,3,0,63.2,
2016-08-22 10:30:00,71,100,63.1,0,122,3,0,63.1,
2016-08-22 10:45:00,117,100,62.7,0,146,5,1,62.7,
2016-08-22 11:00:00,156,100,63.1,0,124,2,0,63.1,
2016-08-22 11:15:00,126,100,63.1,0,115,4,0,63.1,
2016-08-22 11:30:00,64,100,62.9,0,134,3,0,62.9,
2016-08-22 11:45:00,89,100,62.8,0,177,1,0,62.8,
2016-08-22 12:00:00,99,100,62.9,0,101,1,0,62.9,
2016-08-22 12:15:00,114,100,62.9,0,93,2,0,62.9,
2016-08-22 12:30:00,136,100,63.2,0,144,3,0,63.2,
2016-08-22 12:45:00,84,100,62.8,0,200,2,0,62.8,
2016-08-22 13:00:00,147,100,62.7,0,86,1,0,62.7,
2016-08-22 13:15:00,185,100,62.9,0,32,1,0,62.9,
2016-08-22 13:30:00,208,100,62.9,0,88,1,0,62.9,
2016-08-22 13:45:00,263,100,63.4,0,264,1,0,63.4,
2016-08-22 14:00:00,247,100,63.4,0,186,1,0,63.4,
2016-08-22 14:15:00,230,100,63.4,0,100,1,0,63.4,
2016-08-22 14:30:00,212,100,63.1,0,91,2,0,63.1,
2016-08-22 14:45:00,166,100,62.9,0,142,2,0,62.9,
2016-08-22 15:00:00,207,100,62.7,0,224,2,0,62.7,
2016-08-22 15:15:00,176,100,62.5,0,176,2,0,62.5,
2016-08-22 15:30:00,161,100,62.7,0,132,2,0,62.7,
2016-08-22 15:45:00,147,100,62.8,0,64,1,0,62.8,
2016-08-22 16:00:00,96,100,62.6,0,55,2,0,62.6,
2016-08-22 16:15:00,74,100,62.6,0,49,2,0,62.6,
2016-08-22 16:30:00,58,100,62.4,0,77,3,0,62.4,
2016-08-22 16:45:00,68,100,62.3,0,49,3,0,62.3,
2016-08-22 17:00:00,62,100,62.1,0,79,3,1,62.1,
2016-08-22 17:15:00,32,100,62.1,0,90,3,0,62.1,
2016-08-22 17:30:00,19,100,61.9,0,165,2,0,61.9,
2016-08-22 17:45:00,8,100,62.1,0,103,3,0,62.1,
2016-08-22 18:00:00,5,100,62,0,63,3,1,62,
2016-08-22 18:15:00,1,100,61.9,0,64,5,1,61.9,
2016-08-22 18:30:00,0,100,61.5,0,180,6,1,61.5,
2016-08-22 18:45:00,0,100,61.2,0,179,2,0,61.2,
2016-08-22 19:00:00,0,100,61,0,220,1,0,61,
2016-08-22 19:15:00,0,100,61,0,168,1,0,61,
2016-08-22 19:30:00,0,100,60.9,0,173,2,0,60.9,
2016-08-22 19:45:00,0,100,61,0,63,3,0,61,
2016-08-22 20:00:00,0,100,61.1,0,114,4,1,61.1,
2016-08-22 20:15:00,0,100,60.8,0,127,6,1,60.8,
2016-08-22 20:30:00,0,100,60.7,0,187,5,1,60.7,
2016-08-22 20:45:00,0,100,60.3,0,184,5,1,60.3,
2016-08-22 21:00:00,0,100,59.8,0,142,6,1,59.8,
2016-08-22 21:15:00,0,100,59.8,0,186,6,0,59.8,
2016-08-22 21:30:00,0,100,59.7,0,127,4,0,59.7,
2016-08-22 21:45:00,0,100,59.8,0,152,4,0,59.8,
2016-08-22 22:00:00,0,100,59.9,0,170,5,1,59.9,
2016-08-22 22:15:00,0,100,60,0,169,4,1,60,
2016-08-22 22:30:00,0,100,60.1,0,112,9,1,60.1,
2016-08-22 22:45:00,0,100,60.2,0,110,8,1,60.2,
2016-08-22 23:00:00,0,100,60,0,90,15,2,60,
2016-08-22 23:15:00,0,100,60,0,67,8,1,60,
2016-08-22 23:30:00,0,100,60.1,0,169,5,0,60.1,
2016-08-22 23:45:00,0,100,60.1,0,159,2,0,60.1,
2016-08-23 00:00:00,0,100,59.9,0,67,2,0,59.9,
2016-08-23 00:15:00,0,100,59.8,0,111,2,0,59.8,
2016-08-23 00:30:00,0,100,59.5,0,76,7,1,59.5,
2016-08-23 00:45:00,0,100,59.2,0,96,10,3,59.2,
2016-08-23 01:00:00,0,100,59.4,0,103,8,3,59.4,
2016-08-23 01:15:00,0,100,59.4,0,103,11,2,59.4,
2016-08-23 01:30:00,0,100,59.1,0,87,12,2,59.1,
2016-08-23 01:45:00,0,100,58.5,0,125,11,2,58.5,
2016-08-23 02:00:00,0,100,57.7,0,103,5,1,57.7,
2016-08-23 02:15:00,0,100,57.3,0,100,5,1,57.3,
2016-08-23 02:30:00,0,100,57.7,0,172,3,0,57.7,
2016-08-23 02:45:00,0,100,57.7,0,155,3,0,57.7,
2016-08-23 03:00:00,0,100,57.5,0,235,4,0,57.5,
2016-08-23 03:15:00,0,100,57,0,163,3,0,57,
2016-08-23 03:30:00,0,100,56.7,0,110,2,0,56.7,
2016-08-23 03:45:00,0,100,56.6,0,141,2,0,56.6,
2016-08-23 04:00:00,0,100,56.9,0,141,1,0,56.9,
2016-08-23 04:15:00,0,100,57.3,0,138,1,0,57.3,
2016-08-23 04:30:00,0,100,57.7,0,129,2,0,57.7,
2016-08-23 04:45:00,0,100,57.6,0,139,1,0,57.6,
2016-08-23 05:00:00,0,100,57.6,0,121,2,0,57.6,
2016-08-23 05:15:00,0,100,57.5,0,177,1,0,57.5,
2016-08-23 05:30:00,0,100,57.4,0,163,1,0,57.4,
2016-08-23 05:45:00,0,100,57.3,0,264,2,0,57.3,
2016-08-23 06:00:00,0,100,56.9,0,175,1,0,56.9,
2016-08-23 06:15:00,0,100,56.3,0,100,1,0,56.3,
2016-08-23 06:30:00,0,100,55.9,0,100,0,0,55.9,
2016-08-23 06:45:00,20,100,55.9,0,100,0,0,55.9,
2016-08-23 07:00:00,83,100,56,0,224,2,0,56,
2016-08-23 07:15:00,78,100,56.5,0,172,1,0,56.5,
2016-08-23 07:30:00,20,100,56.3,0,144,1,0,56.3,
2016-08-23 07:45:00,41,100,56.3,0,124,0,0,56.3,
2016-08-23 08:00:00,33,100,56.6,0,172,2,0,56.6,
2016-08-23 08:15:00,19,100,56.8,0,172,1,0,56.8,
2016-08-23 08:30:00,39,100,56.8,0,83,2,0,56.8,
2016-08-23 08:45:00,92,100,57.2,0,231,1,0,57.2,
2016-08-23 09:00:00,128,100,57.7,0,80,1,0,57.7,
2016-08-23 09:15:00,120,100,57.9,0,43,1,0,57.9,
2016-08-23 09:30:00,116,100,57.9,0,122,0,0,57.9,
2016-08-23 09:45:00,128,100,57.9,0,8,0,0,57.9,
2016-08-23 10:00:00,221,100,58,0,8,0,0,58,
2016-08-23 10:15:00,238,100,58.5,0,237,0,0,58.5,
2016-08-23 10:30:00,265,100,59,0,357,0,0,59,
2016-08-23 10:45:00,273,100,58.7,0,334,1,0,58.7,
2016-08-23 11:00:00,278,100,59.1,0,115,1,0,59.1,
2016-08-23 11:15:00,273,100,59.3,0,285,2,0,59.3,
2016-08-23 11:30:00,127,100,59,0,189,1,0,59,
2016-08-23 11:45:00,157,100,59.1,0,245,2,0,59.1,
2016-08-23 12:00:00,151,100,59.2,0,138,2,0,59.2,
2016-08-23 12:15:00,113,100,58.9,0,155,2,0,58.9,
2016-08-23 12:30:00,68,100,58.4,0,216,2,0,58.4,
2016-08-23 12:45:00,76,100,57.9,0,197,2,0,57.9,
2016-08-23 13:00:00,93,100,58,0,183,2,0,58,
2016-08-23 13:15:00,105,100,58,0,144,3,0,58,
2016-08-23 13:30:00,74,100,58,0,91,2,0,58,
2016-08-23 13:45:00,86,100,58,0,40,4,1,58,
2016-08-23 14:00:00,110,100,58,0,88,3,0,58,
2016-08-23 14:15:00,97,100,57.8,0,100,3,0,57.8,
2016-08-23 14:30:00,82,100,57.6,0,60,3,0,57.6,
2016-08-23 14:45:00,64,100,57.5,0,155,3,0,57.5,
2016-08-23 15:00:00,65,100,57.2,0,127,3,0,57.2,
2016-08-23 15:15:00,42,100,57.1,0,271,1,0,57.1,
2016-08-23 15:30:00,52,100,57,0,55,3,0,57,
2016-08-23 15:45:00,41,100,56.8,0,98,1,0,56.8,
2016-08-23 16:00:00,45,100,56.8,0,218,2,0,56.8,
2016-08-23 16:15:00,47,100,56.7,0,80,1,0,56.7,
2016-08-23 16:30:00,25,100,56.5,0,64,1,0,56.5,
2016-08-23 16:45:00,24,100,56.4,0,146,1,0,56.4,
2016-08-23 17:00:00,13,100,56.2,0,248,1,0,56.2,
2016-08-23 17:15:00,10,100,56,0,186,2,0,56,
2016-08-23 17:30:00,8,100,55.9,0,187,2,0,55.9,
2016-08-23 17:45:00,4,100,56,0,124,2,0,56,
2016-08-23 18:00:00,2,100,56.1,0,136,1,0,56.1,
2016-08-23 18:15:00,1,100,56,0,273,1,0,56,
2016-08-23 18:30:00,0,100,55.6,0,201,2,0,55.6,
2016-08-23 18:45:00,0,100,55.3,0,38,1,0,55.3,
2016-08-23 19:00:00,0,100,55.4,0,76,1,0,55.4,
2016-08-23 19:15:00,0,100,55.5,0,314,1,0,55.5,
2016-08-23 19:30:00,0,100,55.5,0,211,3,0,55.5,
2016-08-23 19:45:00,0,100,55.7,0,283,3,0,55.7,
2016-08-23 20:00:00,0,100,55.8,0,310,2,0,55.8,
2016-08-23 20:15:00,0,100,55.3,0,296,2,0,55.3,
2016-08-23 20:30:00,0,100,55.5,0,201,3,0,55.5,
2016-08-23 20:45:00,0,100,55.4,0,282,2,0,55.4,
2016-08-23 21:00:00,0,100,55.3,0,268,2,0,55.3,
2016-08-23 21:15:00,0,100,55.5,0,280,2,0,55.5,
2016-08-23 21:30:00,0,100,55.2,0,289,2,0,55.2,
2016-08-23 21:45:00,0,100,55.7,0,228,2,0,55.7,
2016-08-23 22:00:00,0,100,56.2,0,303,1,0,56.2,
2016-08-23 22:15:00,0,100,56,0,114,1,0,56,
2016-08-23 22:30:00,0,100,55.9,0,94,2,0,55.9,
2016-08-23 22:45:00,0,100,55.9,0,166,2,0,55.9,
2016-08-23 23:00:00,0,100,55.8,0,279,1,0,55.8,
2016-08-23 23:15:00,0,100,55.6,0,124,1,0,55.6,
2016-08-23 23:30:00,0,100,55.5,0,320,1,0,55.5,
2016-08-23 23:45:00,0,100,55.8,0,153,2,0,55.8,
2016-08-24 00:00:00,0,100,55.9,0,221,3,0,55.9,
2016-08-24 00:15:00,0,100,56,0,231,2,0,56,
2016-08-24 00:30:00,0,100,56.4,0,43,2,0,56.4,
2016-08-24 00:45:00,0,100,56.4,0,87,6,0,56.4,
2016-08-24 01:00:00,0,100,56.5,0,57,2,0,56.5,
2016-08-24 01:15:00,0,100,56.5,0,158,2,0,56.5,
2016-08-24 01:30:00,0,100,56.4,0,151,3,0,56.4,
2016-08-24 01:45:00,0,100,56.3,0,136,2,0,56.3,
2016-08-24 02:00:00,0,100,56.2,0,40,2,0,56.2,
2016-08-24 02:15:00,0,100,56.1,0,120,2,0,56.1,
2016-08-24 02:30:00,0,100,56,0,139,2,0,56,
2016-08-24 02:45:00,0,100,56,0,136,2,0,56,
2016-08-24 03:00:00,0,100,55.8,0,152,2,0,55.8,
2016-08-24 03:15:00,0,100,55.6,0,120,2,0,55.6,
2016-08-24 03:30:00,0,100,55.5,0,124,2,0,55.5,
2016-08-24 03:45:00,0,100,55.4,0,196,1,0,55.4,
2016-08-24 04:00:00,0,100,55.4,0,240,1,0,55.4,
2016-08-24 04:15:00,0,100,55.2,0,142,2,0,55.2,
2016-08-24 04:30:00,0,100,55.2,0,173,3,0,55.2,
2016-08-24 04:45:00,0,100,55,0,312,2,0,55,
2016-08-24 05:00:00,0,100,54.9,0,312,2,0,54.9,
2016-08-24 05:15:00,0,100,54.8,0,251,2,0,54.8,
2016-08-24 05:30:00,0,100,54.6,0,136,2,0,54.6,
2016-08-24 05:45:00,0,100,54.5,0,221,3,0,54.5,
2016-08-24 06:00:00,0,100,54.4,0,234,2,0,54.4,
2016-08-24 06:15:00,0,100,54.4,0,276,2,0,54.4,
2016-08-24 06:30:00,1,100,54.1,0,227,2,0,54.1,
2016-08-24 06:45:00,12,100,53.7,0,203,1,0,53.7,
2016-08-24 07:00:00,36,100,53.9,0,145,1,0,53.9,
2016-08-24 07:15:00,54,100,54.4,0,175,2,0,54.4,
2016-08-24 07:30:00,73,100,54.9,0,173,2,0,54.9,
2016-08-24 07:45:00,118,100,55.4,0,146,2,0,55.4,
2016-08-24 08:00:00,133,100,56.1,0,276,2,0,56.1,
2016-08-24 08:15:00,158,100,56.4,0,232,2,0,56.4,
2016-08-24 08:30:00,154,100,56.7,0,214,2,0,56.7,
2016-08-24 08:45:00,156,100,56.9,0,288,2,0,56.9,
2016-08-24 09:00:00,246,100,57.6,0,163,1,0,57.6,
2016-08-24 09:15:00,195,100,57.9,0,231,2,0,57.9,
2016-08-24 09:30:00,219,100,58.1,0,224,1,0,58.1,
2016-08-24 09:45:00,291,100,58.6,0,221,1,0,58.6,
2016-08-24 10:00:00,422,100,59.8,0,196,1,0,59.8,
2016-08-24 10:15:00,282,100,59.4,0,121,1,0,59.4,
2016-08-24 10:30:00,329,100,59.2,0,187,1,0,59.2,
2016-08-24 10:45:00,349,100,59.3,0,118,2,0,59.3,
2016-08-24 11:00:00,233,100,58.9,0,104,2,0,58.9,
2016-08-24 11:15:00,310,100,58.8,0,67,1,0,58.8,
2016-08-24 11:30:00,410,100,59.9,0,216,1,0,59.9,
2016-08-24 11:45:00,188,100,58.9,0,49,2,0,58.9,
2016-08-24 12:00:00,226,100,57.8,0,63,5,1,57.8,
2016-08-24 12:15:00,381,100,58.9,0,104,1,0,58.9,
2016-08-24 12:30:00,288,100,59.4,0,67,3,0,59.4,
2016-08-24 12:45:00,388,100,59.3,0,55,4,0,59.3,
2016-08-24 13:00:00,564,99.5,60.1,0,84,3,0,60,
2016-08-24 13:15:00,389,99.2,60.1,0,100,1,0,59.9,
2016-08-24 13:30:00,390,98.7,59.9,0,238,1,0,59.5,
2016-08-24 13:45:00,390,98.2,60.1,0,50,2,0,59.6,
2016-08-24 14:00:00,364,97.3,60.1,0,141,2,0,59.3,
2016-08-24 14:15:00,404,97.1,60.3,0,97,1,0,59.4,
2016-08-24 14:30:00,341,95.7,60.4,0,50,2,0,59.1,
2016-08-24 14:45:00,191,96.5,58.7,0,83,2,0,57.7,
2016-08-24 15:00:00,313,96.4,59,0,87,1,0,57.9,
2016-08-24 15:15:00,180,96,58.9,0,248,2,0,57.7,
2016-08-24 15:30:00,160,96.1,58.2,0,80,1,0,57.1,
2016-08-24 15:45:00,140,96.2,57.7,0,87,2,0,56.6,
2016-08-24 16:00:00,130,96.2,57.6,0,52,3,0,56.5,
2016-08-24 16:15:00,130,96.2,57.3,0,67,2,0,56.2,
2016-08-24 16:30:00,153,96.4,57.6,0,135,2,0,56.6,
2016-08-24 16:45:00,113,96.2,57.6,0,80,3,0,56.5,
2016-08-24 17:00:00,146,96.3,57.4,0,57,2,0,56.3,
2016-08-24 17:15:00,138,96.2,57.7,0,97,2,0,56.6,
2016-08-24 17:30:00,65,96.2,57.1,0,141,1,0,56,
2016-08-24 17:45:00,39,96.2,56.6,0,158,1,0,55.5,
2016-08-24 18:00:00,19,96.8,56.4,0,66,2,0,55.5,
2016-08-24 18:15:00,3,97.3,56.2,0,103,3,0,55.4,
2016-08-24 18:30:00,0,97.8,56.1,0,49,1,0,55.5,
