,Vaipito_Wx,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
376,2016-06-16 01:00:00,0,95.2,76.3,0,59,0,0,74.8
377,2016-06-16 01:15:00,0,95.5,76.3,0,59,0,0,74.9
378,2016-06-16 01:30:00,0,95.9,76.3,0,59,0,0,75
379,2016-06-16 01:45:00,0,96,76.2,0,59,0,0,74.9
380,2016-06-16 02:00:00,0,96.2,76,0,59,0,0,74.8
381,2016-06-16 02:15:00,0,96.4,75.9,0,59,0,0,74.8
382,2016-06-16 02:30:00,0,96.5,75.7,0,59,0,0,74.6
383,2016-06-16 02:45:00,0,96.8,75.6,0,59,0,0,74.6
384,2016-06-16 03:00:00,0,97,75.4,0,59,0,0,74.5
385,2016-06-16 03:15:00,0,97.1,75.3,0,59,0,0,74.4
386,2016-06-16 03:30:00,0,97.4,75.3,0,59,0,0,74.5
387,2016-06-16 03:45:00,0,97.5,75.5,0,59,0,0,74.7
388,2016-06-16 04:00:00,0,97.6,75.5,0,59,0,0,74.8
389,2016-06-16 04:15:00,0,97.3,76.3,0,97,0,0,75.5
390,2016-06-16 04:30:00,0,95.4,76.9,0,148,1,0,75.5
391,2016-06-16 04:45:00,0,95.2,76.4,0,149,0,0,74.9
392,2016-06-16 05:00:00,0,95.6,76.2,0,149,0,0,74.8
393,2016-06-16 05:15:00,0,95.7,76.4,0,148,0,0,75.1
394,2016-06-16 05:30:00,0,95.9,76.6,0,165,0,0,75.3
395,2016-06-16 05:45:00,0,94.9,77.4,0,112,3,0,75.8
396,2016-06-16 06:00:00,0,93.6,77.6,0,151,2,0,75.6
397,2016-06-16 06:15:00,0,91.2,78.3,0,142,5,0,75.5
398,2016-06-16 06:30:00,0,90.2,78.2,0,134,0,0,75.1
399,2016-06-16 06:45:00,1,92.1,77.6,0,149,0,0,75.1
400,2016-06-16 07:00:00,7,92.3,77.4,0,151,4,0,75
401,2016-06-16 07:15:00,22,90.6,78.3,0,117,1,0,75.3
402,2016-06-16 07:30:00,45,88.1,79.2,0,145,3,0,75.4
403,2016-06-16 07:45:00,55,88.5,79.3,0,199,0,0,75.6
404,2016-06-16 08:00:00,79,87.9,79.7,0,103,0,0,75.8
405,2016-06-16 08:15:00,90,85.5,80.4,0,114,2,0,75.7
406,2016-06-16 08:30:00,176,83.4,81,0,84,4,0,75.6
407,2016-06-16 08:45:00,208,82.1,81.6,0,235,4,0,75.7
408,2016-06-16 09:00:00,149,83.1,81.6,0,266,7,0,76
409,2016-06-16 09:15:00,405,81.7,82.2,0,248,5,0,76.1
410,2016-06-16 09:30:00,475,77.8,83.7,0,196,6,0,76.2
411,2016-06-16 09:45:00,214,82,82.1,0,279,7,2,76.2
412,2016-06-16 10:00:00,521,78.3,82.9,0,273,6,2,75.6
413,2016-06-16 10:15:00,359,77.8,83.9,0,293,5,0,76.4
414,2016-06-16 10:30:00,500,76.4,83.5,0,286,5,1,75.5
415,2016-06-16 10:45:00,475,75.9,84.1,0,247,6,1,75.9
416,2016-06-16 11:00:00,358,76.3,83.7,0,272,5,1,75.6
