Fagaitua_no_rain,,,,,,,,
                    ,Solar Rad (wat/m2),RH (%),Temperature (*F),Rainfall (In),Wind Dir (Deg),Wind Gust (mph),Wind Speed (mph),Dew Point (*F)
7/5/2017 9:45,678,76.3,82.4,0,76,6,2,74.4
7/5/2017 10:00,706,76.3,82.3,0,74,7,2,74.3
7/5/2017 10:15,750,75.9,82.4,0,76,6,1,74.2
7/5/2017 10:30,859,75.3,82.9,0,70,5,1,74.5
7/5/2017 10:45,580,75.4,83.4,0,110,5,0,75
7/5/2017 11:00,435,76.4,82.1,0,108,6,2,74.1
7/5/2017 11:15,669,76.7,81.6,0,107,8,2,73.7
7/5/2017 11:30,764,74.7,82.8,0,111,5,1,74.1
7/5/2017 11:45,835,75,83.3,0,110,6,1,74.7
7/5/2017 12:00,855,73.1,84.1,0,120,7,2,74.8
7/5/2017 12:15,972,73.5,84,0,108,7,0,74.8
7/5/2017 12:30,1035,71.1,85,0,142,4,0,74.8
7/5/2017 12:45,915,73.8,84.6,0,131,7,1,75.5
7/5/2017 13:00,947,73.6,84.9,0,132,4,0,75.7
7/5/2017 13:15,977,71.8,84.3,0,72,8,3,74.4
7/5/2017 13:30,937,72.1,83.3,0,76,9,3,73.6
7/5/2017 13:45,908,71.8,83,0,60,7,2,73.2
7/5/2017 14:00,896,72.8,83,0,66,8,2,73.6
7/5/2017 14:15,783,75,82.6,0,76,9,3,74.1
7/5/2017 14:30,815,73.5,83.4,0,83,9,1,74.2
7/5/2017 14:45,728,74.3,82.9,0,83,8,3,74.1
7/5/2017 15:00,741,73.8,83,0,98,8,2,74
7/5/2017 15:15,639,72,83.3,0,158,4,0,73.6
7/5/2017 15:30,617,72.8,83.7,0,74,7,2,74.3
7/5/2017 15:45,495,75,82.7,0,118,10,2,74.2
7/5/2017 16:00,391,75.9,82,0,63,6,1,73.8
7/5/2017 16:15,333,75.7,82,0,62,5,1,73.7
7/5/2017 16:30,379,75.7,81.6,0,139,6,1,73.4
7/5/2017 16:45,155,78.2,80.8,0,77,6,1,73.5
7/5/2017 17:00,195,79.9,80.2,0,55,6,1,73.5
7/5/2017 17:15,107,80.9,80.1,0,55,3,0,73.8
7/5/2017 17:30,79,81.8,79.7,0,107,8,0,73.7
7/5/2017 17:45,19,81.4,79.2,0,93,6,1,73.1
7/5/2017 18:00,10,82.2,78.6,0,55,7,0,72.8
7/5/2017 18:15,3,83.7,78.2,0,59,4,0,72.9
7/5/2017 18:30,0,84.7,78.1,0,105,5,0,73.2
7/5/2017 18:45,0,85.1,78,0,59,6,0,73.2
7/5/2017 19:00,0,85.1,78.2,0,62,6,0,73.4
7/5/2017 19:15,0,85.3,78.1,0,73,5,0,73.4
7/5/2017 19:30,0,84.8,78.2,0,76,4,0,73.3
7/5/2017 19:45,0,84.1,78.2,0,72,5,0,73.1
7/5/2017 20:00,0,83.7,78.3,0,57,7,1,73
7/5/2017 20:15,0,84,78.3,0,76,7,1,73.1
7/5/2017 20:30,0,84,78.5,0,66,8,1,73.3
7/5/2017 20:45,0,83.9,78.6,0,63,9,1,73.4
7/5/2017 21:00,0,83.9,78.8,0,69,6,1,73.6
7/5/2017 21:15,0,84.1,78.6,0,70,5,0,73.5
7/5/2017 21:30,0,84.4,78.7,0,62,6,1,73.7
7/5/2017 21:45,0,83.8,78.6,0,73,6,1,73.3
7/5/2017 22:00,0,83.6,78.6,0,66,5,0,73.3
7/5/2017 22:15,0,83.9,78.6,0,69,2,0,73.4
7/5/2017 22:30,0,84.6,78.3,0,69,6,0,73.3
7/5/2017 22:45,0,84.8,78.3,0,45,2,0,73.4
7/5/2017 23:00,0,84.9,78.4,0,73,4,0,73.5
7/5/2017 23:15,0,85.1,78.3,0,79,5,0,73.5
7/5/2017 23:30,0,84.7,78.5,0,63,7,1,73.6
7/5/2017 23:45,0,84.3,78.6,0,56,7,0,73.5
7/6/2017 0:00,0,85,78.5,0,73,5,0,73.7
7/6/2017 0:15,0,85.3,78.5,0,67,1,0,73.8
7/6/2017 0:30,0,85.2,78.4,0,62,5,0,73.6
7/6/2017 0:45,0,84.6,78.5,0,50,4,0,73.5
7/6/2017 1:00,0,85.6,78.5,0,63,4,0,73.9
7/6/2017 1:15,0,85.9,78.3,0,79,4,0,73.8
7/6/2017 1:30,0,86.2,78.2,0,83,3,0,73.8
7/6/2017 1:45,0,85.9,78.4,0,87,11,1,73.9
7/6/2017 2:00,0,85.6,78.8,0,88,6,1,74.2
7/6/2017 2:15,0,85.8,78.8,0,93,8,2,74.2
7/6/2017 2:30,0,84.1,78.7,0,83,6,2,73.5
7/6/2017 2:45,0,83.7,78.7,0,64,8,1,73.4
7/6/2017 3:00,0,84.1,78.5,0,94,5,1,73.4
7/6/2017 3:15,0,84.4,78.4,0,64,6,1,73.4
7/6/2017 3:30,0,85.2,78.2,0,62,2,0,73.4
7/6/2017 3:45,0,84.3,78.2,0,69,5,1,73.1
7/6/2017 4:00,0,84.7,78.3,0,63,6,1,73.4
7/6/2017 4:15,0,85.3,78.1,0,40,0,0,73.4
7/6/2017 4:30,0,85.6,78.1,0,62,6,0,73.5
7/6/2017 4:45,0,85,78.4,0,77,8,2,73.6
7/6/2017 5:00,0,85,78.6,0,84,7,1,73.8
7/6/2017 5:15,0,84.3,78.6,0,80,7,2,73.5
7/6/2017 5:30,0,84.2,78.8,0,84,7,1,73.7
7/6/2017 5:45,0,84.8,78.5,0,90,5,1,73.6
7/6/2017 6:00,0,84,78.6,0,110,9,1,73.4
7/6/2017 6:15,0,84.2,78.5,0,96,6,1,73.4
7/6/2017 6:30,0,83.8,78.8,0,97,8,1,73.5
7/6/2017 6:45,1,83.5,78.8,0,73,10,1,73.4
7/6/2017 7:00,8,82.6,78.8,0,84,5,0,73.1
7/6/2017 7:15,35,83,78.8,0,91,4,1,73.3
7/6/2017 7:30,61,82.5,78.7,0,59,7,0,73
7/6/2017 7:45,133,81,79.3,0,80,10,2,73.1
7/6/2017 8:00,191,80.3,79.7,0,81,7,1,73.2
7/6/2017 8:15,161,81.5,79.9,0,115,8,2,73.8
7/6/2017 8:30,277,80,80.2,0,98,10,3,73.6
7/6/2017 8:45,342,79.7,80.3,0,107,8,2,73.6
7/6/2017 9:00,436,77.9,81.3,0,115,5,0,73.9
7/6/2017 9:15,458,77.1,82,0,104,6,0,74.3
7/6/2017 9:30,385,79.7,81.3,0,124,9,2,74.5
7/6/2017 9:45,553,77.3,81.8,0,139,4,1,74.2
7/6/2017 10:00,550,76.2,82.4,0,114,8,0,74.3
7/6/2017 10:15,604,77.9,81.9,0,111,10,2,74.5
7/6/2017 10:30,507,77.5,81.8,0,98,9,1,74.2
7/6/2017 10:45,508,77.1,81.8,0,112,7,2,74.1
7/6/2017 11:00,648,77.2,81.9,0,117,6,1,74.2
7/6/2017 11:15,558,77.3,82.3,0,127,5,1,74.6
7/6/2017 11:30,549,76.7,82.1,0,117,11,2,74.2
7/6/2017 11:45,424,78,81.6,0,114,9,2,74.2
7/6/2017 12:00,756,76.1,82.3,0,115,5,1,74.2
7/6/2017 12:15,739,75.9,82.5,0,134,13,2,74.3
7/6/2017 12:30,739,75.7,82.7,0,141,9,1,74.4
7/6/2017 12:45,714,76.4,83.1,0,134,13,2,75.1
7/6/2017 13:00,484,76.8,82.4,0,118,5,1,74.6
7/6/2017 13:15,585,76,82.4,0,142,8,0,74.2
7/6/2017 13:30,540,77,82.2,0,120,8,2,74.4
7/6/2017 13:45,618,77.1,81.7,0,124,8,3,74
7/6/2017 14:00,554,76.3,82.3,0,141,8,1,74.3
7/6/2017 14:15,548,77,81.8,0,104,7,2,74
7/6/2017 14:30,367,78.5,81.3,0,118,12,2,74.1
7/6/2017 14:45,439,79,80.9,0,110,7,1,73.9
7/6/2017 15:00,502,78.1,81.3,0,131,7,2,74
7/6/2017 15:15,474,76.3,82.1,0,115,6,1,74.1
7/6/2017 15:30,643,76.3,82.1,0,120,6,1,74.1
7/6/2017 15:45,498,75,82.3,0,80,5,1,73.8
7/6/2017 16:00,391,74.1,82.8,0,93,5,1,73.9
7/6/2017 16:15,376,75,81.9,0,80,9,2,73.4
7/6/2017 16:30,152,78.7,80.6,0,66,9,2,73.5
7/6/2017 16:45,221,80.1,80,0,93,6,0,73.4
7/6/2017 17:00,254,77.8,80.7,0,84,4,0,73.3
7/6/2017 17:15,121,80.4,80.2,0,100,9,1,73.7
7/6/2017 17:30,71,82.5,79.4,0,103,8,2,73.7
7/6/2017 17:45,50,83.3,79.1,0,84,6,0,73.7
7/6/2017 18:00,25,84.5,78.8,0,110,4,0,73.8
7/6/2017 18:15,2,84.9,78.6,0,103,5,1,73.7
7/6/2017 18:30,0,84.3,78.6,0,103,6,1,73.5
7/6/2017 18:45,0,84.5,78.5,0,112,5,1,73.5
7/6/2017 19:00,0,85.7,78.4,0,107,3,0,73.8
7/6/2017 19:15,0,86.9,78.2,0,97,3,0,74
7/6/2017 19:30,0,87.3,78.1,0,87,4,0,74
7/6/2017 19:45,0,87.2,78.1,0,97,2,0,74
7/6/2017 20:00,0,87.4,78,0,80,0,0,74
7/6/2017 20:15,0,86.2,78.1,0,77,5,0,73.7
7/6/2017 20:30,0,84,78.3,0,66,7,1,73.1
7/6/2017 20:45,0,83.3,78.4,0,63,5,1,73
7/6/2017 21:00,0,84,78.1,0,91,4,0,72.9
7/6/2017 21:15,0,84,78.1,0,56,5,1,72.9
7/6/2017 21:30,0,84.1,78.4,0,76,7,1,73.3
7/6/2017 21:45,0,85,78.2,0,70,7,0,73.4
7/6/2017 22:00,0,85.1,78.3,0,66,5,1,73.5
7/6/2017 22:15,0,85.7,78.4,0,98,4,0,73.8
7/6/2017 22:30,0,85.2,78.6,0,107,9,1,73.8
7/6/2017 22:45,0,85.7,78.5,0,98,6,1,73.9
7/6/2017 23:00,0,84.8,78.8,0,91,11,2,73.9
7/6/2017 23:15,0,85.6,78.6,0,81,5,0,74
7/6/2017 23:30,0,86.3,78.5,0,115,3,0,74.1
7/6/2017 23:45,0,86.6,78.3,0,105,6,0,74
7/7/2017 0:00,0,86.9,78.3,0,98,6,0,74.1
7/7/2017 0:15,0,86.8,78.5,0,104,4,0,74.3
7/7/2017 0:30,0,86.7,78.6,0,101,5,0,74.3
7/7/2017 0:45,0,86.5,78.7,0,108,6,1,74.4
7/7/2017 1:00,0,86.9,78.6,0,93,5,1,74.4
7/7/2017 1:15,0,86.8,79.1,0,107,10,2,74.9
7/7/2017 1:30,0,86.8,79.1,0,112,7,1,74.9
7/7/2017 1:45,0,86.4,79.1,0,103,6,1,74.7
7/7/2017 2:00,0,87,78.8,0,103,6,1,74.6
7/7/2017 2:15,0,86.7,78.8,0,108,8,1,74.5
7/7/2017 2:30,0,86.7,79,0,108,7,1,74.7
7/7/2017 2:45,0,85.9,79.2,0,105,9,2,74.7
7/7/2017 3:00,0,86.2,79.2,0,101,9,2,74.8
7/7/2017 3:15,0,85.6,79.2,0,118,11,2,74.5
7/7/2017 3:30,0,85.8,79.2,0,121,9,3,74.6
7/7/2017 3:45,0,85.6,79.2,0,120,9,2,74.5
7/7/2017 4:00,0,85.6,79.2,0,115,8,1,74.5
7/7/2017 4:15,0,85.6,79.2,0,112,12,2,74.5
7/7/2017 4:30,0,87.5,78.6,0,132,5,1,74.6
7/7/2017 4:45,0,88.8,77.1,0,91,9,3,73.5
7/7/2017 5:00,0,93.3,76,0,314,4,1,73.9
7/7/2017 5:15,0,94,76.5,0,121,5,1,74.6
7/7/2017 5:30,0,92.4,77.4,0,94,5,1,75
7/7/2017 5:45,0,91.1,78,0,96,7,2,75.2
7/7/2017 6:00,0,90.1,78.3,0,108,8,3,75.2
7/7/2017 6:15,0,89.3,78.4,0,110,8,2,75
7/7/2017 6:30,0,88.1,78.7,0,96,9,3,74.9
7/7/2017 6:45,0,87.7,78.7,0,112,12,3,74.8
7/7/2017 7:00,2,87.2,78.9,0,103,13,4,74.8
7/7/2017 7:15,48,90.9,77.6,0,87,12,3,74.7
7/7/2017 7:30,133,91.7,77.4,0,120,8,1,74.8
7/7/2017 7:45,87,91.8,78.1,0,97,7,0,75.5
7/7/2017 8:00,53,91.3,78.3,0,121,3,0,75.5
7/7/2017 8:15,134,91.5,78.3,0,112,7,1,75.6
7/7/2017 8:30,176,90.4,78.7,0,108,5,0,75.6
7/7/2017 8:45,84,90.2,78.6,0,110,4,0,75.5
7/7/2017 9:00,210,90.4,78.7,0,91,4,1,75.6
7/7/2017 9:15,319,88.4,79.4,0,120,6,0,75.7
7/7/2017 9:30,446,86.1,80.4,0,86,9,1,75.9
7/7/2017 9:45,327,84.1,81.3,0,86,7,0,76.1
7/7/2017 10:00,172,87.1,79.7,0,76,7,1,75.5
7/7/2017 10:15,233,89.1,78.3,0,104,13,4,74.8
7/7/2017 10:30,458,89.6,78.2,0,110,13,4,74.9
7/7/2017 10:45,537,88.2,79,0,128,7,1,75.2
7/7/2017 11:00,740,85.1,80.6,0,153,3,0,75.8
7/7/2017 11:15,854,80.3,81.5,0,77,7,2,75
7/7/2017 11:30,891,74.2,82.3,0,86,5,0,73.5
7/7/2017 11:45,945,75.6,81.9,0,132,7,1,73.6
7/7/2017 12:00,601,77.1,80.2,0,77,4,0,72.5
7/7/2017 12:15,821,77.8,80.5,0,117,3,0,73.1
7/7/2017 12:30,857,75.7,81.7,0,134,5,0,73.5
7/7/2017 12:45,1009,75.4,82.7,0,132,4,0,74.3
7/7/2017 13:00,775,76.4,82.1,0,131,8,1,74.1
7/7/2017 13:15,910,77,81.1,0,127,7,1,73.4
7/7/2017 13:30,654,78.5,81.5,0,162,4,0,74.3
7/7/2017 13:45,665,77.7,81.9,0,153,1,0,74.4
7/7/2017 14:00,872,74,82.5,0,60,5,0,73.6
7/7/2017 14:15,795,73.4,82.7,0,72,4,0,73.5
7/7/2017 14:30,741,71.4,82.9,0,45,4,0,72.9
7/7/2017 14:45,671,71,83.6,0,203,1,0,73.4
7/7/2017 15:00,492,76.2,82.3,0,138,5,0,74.2
7/7/2017 15:15,336,81,79.9,0,134,4,0,73.6
7/7/2017 15:30,445,79,79.3,0,127,7,1,72.3
7/7/2017 15:45,455,77.5,79.9,0,145,4,0,72.4
7/7/2017 16:00,352,78.1,79.8,0,134,2,0,72.5
7/7/2017 16:15,138,82.1,78.8,0,136,2,0,73
7/7/2017 16:30,295,81.3,78.8,0,151,2,0,72.7
7/7/2017 16:45,215,82.1,78.6,0,162,3,0,72.8
7/7/2017 17:00,194,83,78.7,0,156,3,0,73.2
7/7/2017 17:15,121,84.2,78.6,0,151,2,0,73.5
7/7/2017 17:30,53,86.4,77.8,0,111,2,0,73.4
7/7/2017 17:45,41,87.6,77.3,0,135,2,0,73.3
7/7/2017 18:00,15,88.5,76.8,0,87,0,0,73.1
7/7/2017 18:15,3,89.4,76.5,0,83,0,0,73.1
7/7/2017 18:30,0,89.6,76.4,0,74,0,0,73.1
7/7/2017 18:45,0,90.3,76.2,0,74,0,0,73.1
7/7/2017 19:00,0,90.6,76.2,0,245,0,0,73.2
7/7/2017 19:15,0,90.8,76.3,0,319,0,0,73.4
7/7/2017 19:30,0,90.8,76.4,0,310,0,0,73.5
7/7/2017 19:45,0,90.7,76.6,0,314,0,0,73.7
7/7/2017 20:00,0,91.2,76.6,0,314,0,0,73.8
7/7/2017 20:15,0,91.6,76.5,0,314,0,0,73.9
7/7/2017 20:30,0,92.1,76.4,0,314,0,0,73.9
7/7/2017 20:45,0,92,76.4,0,314,0,0,73.9
7/7/2017 21:00,0,91.5,76.5,0,235,0,0,73.8
7/7/2017 21:15,0,90.8,76.7,0,33,0,0,73.8
7/7/2017 21:30,0,90.2,76.9,0,33,0,0,73.8
7/7/2017 21:45,0,89,77.1,0,33,0,0,73.6
7/7/2017 22:00,0,88.6,77.2,0,33,0,0,73.6
7/7/2017 22:15,0,88.2,77.2,0,45,0,0,73.4
7/7/2017 22:30,0,88.1,77.4,0,39,0,0,73.6
7/7/2017 22:45,0,88.1,77.4,0,36,3,0,73.6
7/7/2017 23:00,0,88.3,77.2,0,43,2,0,73.5
7/7/2017 23:15,0,88.1,77.2,0,48,3,0,73.4
7/7/2017 23:30,0,88.2,77.1,0,25,1,0,73.3
7/7/2017 23:45,0,89.2,76.9,0,19,1,0,73.5
7/8/2017 0:00,0,89.7,76.9,0,19,1,0,73.6
7/8/2017 0:15,0,89,77.2,0,50,6,0,73.7
7/8/2017 0:30,0,88,77.1,0,25,1,0,73.3
7/8/2017 0:45,0,87,76.9,0,33,0,0,72.8
7/8/2017 1:00,0,86.3,76.8,0,33,0,0,72.4
7/8/2017 1:15,0,86.3,76.7,0,24,0,0,72.3
7/8/2017 1:30,0,86.7,76.5,0,24,0,0,72.3
7/8/2017 1:45,0,86.8,76.5,0,32,0,0,72.3
7/8/2017 2:00,0,86.6,76.8,0,42,2,0,72.5
7/8/2017 2:15,0,86.9,76.8,0,42,2,0,72.6
7/8/2017 2:30,0,86.9,76.6,0,24,0,0,72.4
7/8/2017 2:45,0,87.2,76.4,0,24,0,0,72.3
7/8/2017 3:00,0,87.3,76.3,0,24,0,0,72.3
7/8/2017 3:15,0,87.5,76.2,0,24,0,0,72.2
7/8/2017 3:30,0,87.2,76.4,0,24,0,0,72.3
7/8/2017 3:45,0,88.1,76.3,0,24,0,0,72.5
7/8/2017 4:00,0,88.1,76.4,0,22,0,0,72.6
7/8/2017 4:15,0,87.6,76.7,0,22,0,0,72.8
7/8/2017 4:30,0,86.8,76.9,0,22,0,0,72.7
7/8/2017 4:45,0,87.2,76.9,0,22,0,0,72.8
7/8/2017 5:00,0,87.5,76.4,0,22,0,0,72.4
7/8/2017 5:15,0,87,76.4,0,59,0,0,72.3
7/8/2017 5:30,0,86.5,76.6,0,36,1,0,72.3
7/8/2017 5:45,0,86.7,76.7,0,42,4,0,72.5
7/8/2017 6:00,0,87.2,76.7,0,40,0,0,72.6
7/8/2017 6:15,0,86.9,76.8,0,32,3,0,72.6
7/8/2017 6:30,0,86.6,76.6,0,29,2,0,72.3
7/8/2017 6:45,1,86.2,76.7,0,29,1,0,72.3
7/8/2017 7:00,12,86.2,76.8,0,53,2,0,72.4
7/8/2017 7:15,27,86.1,76.9,0,38,3,0,72.5
7/8/2017 7:30,38,85.6,76.9,0,18,3,0,72.3
7/8/2017 7:45,197,83.7,77.9,0,67,1,0,72.6
7/8/2017 8:00,209,80.4,79.8,0,94,0,0,73.3
7/8/2017 8:15,263,77.8,80.3,0,81,0,0,72.9
7/8/2017 8:30,250,77.4,80.9,0,97,0,0,73.3
7/8/2017 8:45,382,77.3,81.3,0,114,4,0,73.7
7/8/2017 9:00,323,79.1,80.8,0,96,6,0,73.8
7/8/2017 9:15,370,79.5,79.7,0,104,5,1,72.9
7/8/2017 9:30,345,79.9,79.8,0,125,5,0,73.2
7/8/2017 9:45,392,78.1,80.2,0,104,4,0,72.9
7/8/2017 10:00,280,81.3,79.6,0,120,5,0,73.5
7/8/2017 10:15,507,80,80.1,0,129,4,0,73.5
7/8/2017 10:30,566,76.5,80.8,0,139,4,0,72.9
7/8/2017 10:45,468,76.9,80.9,0,128,3,0,73.1
7/8/2017 11:00,562,77.2,81.2,0,142,5,1,73.5
7/8/2017 11:15,657,76,81.2,0,114,5,0,73.1
7/8/2017 11:30,316,77,81.2,0,104,3,0,73.5
7/8/2017 11:45,461,78.2,80.2,0,117,6,1,72.9
7/8/2017 12:00,183,82.3,79.7,0,134,9,1,73.9
7/8/2017 12:15,749,81.5,79,0,121,4,0,72.9
7/8/2017 12:30,849,75.8,81.6,0,148,4,0,73.4
7/8/2017 12:45,616,76.4,81.8,0,141,6,0,73.8
7/8/2017 13:00,517,75.4,81.7,0,134,5,0,73.3
7/8/2017 13:15,856,74.1,81.5,0,81,7,1,72.6
7/8/2017 13:30,563,74.1,82.3,0,121,4,1,73.4
7/8/2017 13:45,770,74,81.3,0,94,5,1,72.4
7/8/2017 14:00,674,72.8,81.9,0,120,7,1,72.5
7/8/2017 14:15,644,72.7,81.9,0,148,6,0,72.5
7/8/2017 14:30,828,70.3,82.7,0,129,5,0,72.3
7/8/2017 14:45,711,70.7,83.1,0,144,4,1,72.8
7/8/2017 15:00,635,70.2,82.7,0,101,4,0,72.2
7/8/2017 15:15,678,71.2,82.1,0,96,5,0,72.1
7/8/2017 15:30,590,70.8,82.6,0,134,5,0,72.4
7/8/2017 15:45,479,72.7,81.8,0,127,3,0,72.4
7/8/2017 16:00,451,72.8,82,0,114,3,0,72.6
7/8/2017 16:15,346,72.9,80.9,0,100,5,0,71.6
7/8/2017 16:30,390,73.4,81.2,0,86,3,0,72.1
7/8/2017 16:45,291,75.8,80.5,0,127,4,0,72.3
7/8/2017 17:00,222,76.8,79.5,0,93,0,0,71.7
7/8/2017 17:15,102,79.5,78.8,0,117,4,0,72
7/8/2017 17:30,53,83.1,77.4,0,112,3,0,71.9
7/8/2017 17:45,49,84,76.8,0,100,5,1,71.7
7/8/2017 18:00,36,84.8,76.7,0,105,4,0,71.8
7/8/2017 18:15,6,84.4,76.7,0,120,6,1,71.7
7/8/2017 18:30,0,83.7,76.7,0,98,7,2,71.5
7/8/2017 18:45,0,83.4,77.1,0,94,8,1,71.7
7/8/2017 19:00,0,84.1,76.7,0,87,5,1,71.6
7/8/2017 19:15,0,84.1,76.7,0,74,3,0,71.6
7/8/2017 19:30,0,84.3,76.7,0,105,7,2,71.7
7/8/2017 19:45,0,84.3,76.8,0,90,5,1,71.8
7/8/2017 20:00,0,83.8,76.9,0,90,5,1,71.7
7/8/2017 20:15,0,83.4,77.1,0,67,5,0,71.7
7/8/2017 20:30,0,84.2,77,0,84,4,0,71.9
7/8/2017 20:45,0,84.7,76.8,0,96,6,1,71.9
7/8/2017 21:00,0,85.2,76.9,0,110,4,0,72.2
7/8/2017 21:15,0,84.7,76.9,0,94,6,1,72
7/8/2017 21:30,0,83.1,77.1,0,70,6,2,71.6
7/8/2017 21:45,0,83.2,77.1,0,83,5,1,71.7
7/8/2017 22:00,0,84.7,76.9,0,108,5,0,72
7/8/2017 22:15,0,84.8,76.8,0,93,5,1,71.9
7/8/2017 22:30,0,84.6,76.8,0,84,5,0,71.9
7/8/2017 22:45,0,85.7,76.4,0,67,3,0,71.8
7/8/2017 23:00,0,85.5,76.5,0,80,5,1,71.9
7/8/2017 23:15,0,85.7,76.7,0,77,2,0,72.1
7/8/2017 23:30,0,85.2,76.7,0,70,4,0,72
7/8/2017 23:45,0,85,76.8,0,97,5,0,72
7/9/2017 0:00,0,84.7,76.7,0,49,3,0,71.8
7/9/2017 0:15,0,84.4,76.6,0,81,5,0,71.6
7/9/2017 0:30,0,85.4,76.3,0,79,4,0,71.6
7/9/2017 0:45,0,85.7,76.3,0,90,2,0,71.7
7/9/2017 1:00,0,85.7,76.4,0,74,4,0,71.8
7/9/2017 1:15,0,85,76.5,0,105,5,0,71.7
7/9/2017 1:30,0,85.7,76.4,0,91,6,0,71.8
7/9/2017 1:45,0,85.3,76.7,0,96,2,0,72
7/9/2017 2:00,0,85.1,76.5,0,73,3,0,71.7
7/9/2017 2:15,0,84.3,76.7,0,208,4,0,71.7
7/9/2017 2:30,0,85,76.7,0,108,4,0,71.9
7/9/2017 2:45,0,85.4,76.6,0,87,5,0,71.9
7/9/2017 3:00,0,85,76.6,0,90,6,1,71.8
7/9/2017 3:15,0,84.3,76.9,0,103,7,1,71.9
7/9/2017 3:30,0,85,76.7,0,86,6,1,71.9
7/9/2017 3:45,0,85.1,76.5,0,81,3,0,71.7
7/9/2017 4:00,0,85.2,76.5,0,122,3,0,71.8
7/9/2017 4:15,0,86,76.4,0,81,3,0,71.9
7/9/2017 4:30,0,86.4,76.3,0,87,6,0,72
7/9/2017 4:45,0,85.3,76.5,0,86,8,2,71.8
7/9/2017 5:00,0,85.5,76.6,0,105,6,1,72
7/9/2017 5:15,0,86.2,76.5,0,120,6,0,72.1
7/9/2017 5:30,0,86.1,76.5,0,104,4,1,72.1
7/9/2017 5:45,0,86.1,76.5,0,112,4,0,72.1
7/9/2017 6:00,0,86.2,76.8,0,114,8,1,72.4
7/9/2017 6:15,0,85.5,77.1,0,115,6,1,72.5
7/9/2017 6:30,0,84.3,77.4,0,117,9,1,72.3
7/9/2017 6:45,0,84.2,77.5,0,104,5,1,72.4
7/9/2017 7:00,6,83.8,77.5,0,122,7,1,72.3
7/9/2017 7:15,16,85.2,77.4,0,121,5,1,72.6
7/9/2017 7:30,39,86.7,77.2,0,122,6,0,73
7/9/2017 7:45,80,88.1,76.7,0,98,8,1,72.9
7/9/2017 8:00,116,87.1,76.8,0,115,8,2,72.7
7/9/2017 8:15,131,85.2,77,0,111,8,1,72.3
7/9/2017 8:30,160,85.4,77.3,0,100,10,2,72.6
7/9/2017 8:45,301,85.2,77.5,0,94,11,2,72.7
7/9/2017 9:00,317,83.6,78.3,0,81,9,2,73
7/9/2017 9:15,509,81.3,79.8,0,117,3,0,73.7
7/9/2017 9:30,671,77,81.6,0,138,3,0,73.8
7/9/2017 9:45,508,76.9,82,0,107,2,0,74.2
7/9/2017 10:00,321,77.3,80.9,0,101,4,0,73.3
7/9/2017 10:15,323,79.1,80.3,0,62,4,0,73.4
7/9/2017 10:30,483,75.8,80.7,0,60,1,0,72.5
7/9/2017 10:45,908,70.7,83,0,100,3,0,72.7
7/9/2017 11:00,726,70.2,83.6,0,117,3,0,73.1
7/9/2017 11:15,648,72.1,82.8,0,120,3,0,73.1
7/9/2017 11:30,456,74.6,82.1,0,142,5,0,73.4
7/9/2017 11:45,653,73,80.7,0,80,6,1,71.4
7/9/2017 12:00,992,69,82.9,0,91,5,0,71.9
7/9/2017 12:15,1062,68.4,84.1,0,83,8,1,72.8
7/9/2017 12:30,1061,70,82.8,0,80,8,3,72.3
7/9/2017 12:45,1078,69,82.4,0,90,9,3,71.4
7/9/2017 13:00,943,67.7,82.8,0,81,9,2,71.3
7/9/2017 13:15,935,68,82.6,0,69,8,2,71.2
7/9/2017 13:30,1036,66.9,83.3,0,97,8,2,71.4
7/9/2017 13:45,960,66.8,83.3,0,111,7,1,71.4
7/9/2017 14:00,973,66.7,83.4,0,100,8,2,71.4
7/9/2017 14:15,843,67.5,83.4,0,80,7,1,71.8
7/9/2017 14:30,778,67.5,83,0,98,7,2,71.4
7/9/2017 14:45,756,64.2,83.1,0,69,6,0,70
7/9/2017 15:00,698,67.4,82.5,0,91,6,2,70.9
7/9/2017 15:15,660,66.5,82.4,0,64,5,1,70.4
7/9/2017 15:30,620,66,82.4,0,73,5,1,70.2
7/9/2017 15:45,582,69.2,82,0,112,6,0,71.1
7/9/2017 16:00,561,66.2,82.7,0,139,4,0,70.5
7/9/2017 16:15,217,70.9,81.5,0,114,5,0,71.4
7/9/2017 16:30,351,71.2,80.6,0,155,1,0,70.6
7/9/2017 16:45,241,72.8,80.3,0,104,4,0,71
7/9/2017 17:00,194,75.2,79.5,0,151,3,0,71.1
7/9/2017 17:15,88,78,78.8,0,211,0,0,71.5
7/9/2017 17:30,30,83.2,76.4,0,303,1,0,71
7/9/2017 17:45,21,84.9,74.8,0,293,1,0,70
7/9/2017 18:00,13,84.8,74.4,0,297,0,0,69.6
7/9/2017 18:15,4,83.9,74.4,0,309,0,0,69.3
7/9/2017 18:30,0,82.4,74.5,0,218,0,0,68.9
7/9/2017 18:45,0,83.2,74.5,0,9,0,0,69.1
7/9/2017 19:00,0,83.1,74.3,0,9,0,0,68.9
7/9/2017 19:15,0,82,75,0,108,2,0,69.2
7/9/2017 19:30,0,81.4,75.5,0,309,1,0,69.5
7/9/2017 19:45,0,81.7,75.5,0,312,0,0,69.6
7/9/2017 20:00,0,81.7,75.3,0,317,0,0,69.4
7/9/2017 20:15,0,83,75.2,0,310,0,0,69.7
7/9/2017 20:30,0,82.1,75.4,0,310,0,0,69.6
