,Alava Wx 2,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
393,2016-12-24 12:00:00,1316,74.1,82,0,285,0,0,73.1
394,2016-12-24 12:15:00,1375,70.1,83.4,0,285,0,0,72.9
395,2016-12-24 12:30:00,1073,68.2,84.1,0,286,0,0,72.7
396,2016-12-24 12:45:00,1265,72.9,83.4,0,286,0,0,74
397,2016-12-24 13:00:00,1149,70.7,83.8,0,286,0,0,73.5
398,2016-12-24 13:15:00,1140,72.1,83.5,0,286,0,0,73.8
399,2016-12-24 13:30:00,1088,70,84,0,286,0,0,73.4
400,2016-12-24 13:45:00,800,71.7,83.1,0,286,0,0,73.2
401,2016-12-24 14:00:00,860,74.3,81.7,0,286,0,0,72.9
402,2016-12-24 14:15:00,971,70.9,82.7,0,288,0,0,72.5
403,2016-12-24 14:30:00,893,71,83.5,0,286,0,0,73.3
404,2016-12-24 14:45:00,977,69.7,83.5,0,286,0,0,72.8
405,2016-12-24 15:00:00,984,67.5,84,0,111,0,0,72.3
406,2016-12-24 15:15:00,987,65.7,84.4,0,21,0,0,71.9
407,2016-12-24 15:30:00,846,63.9,84,0,63,1,0,70.7
408,2016-12-24 15:45:00,662,76.8,79.9,0,163,1,0,72.1
409,2016-12-24 16:00:00,424,75.8,78.2,0,271,1,0,70.1
410,2016-12-24 16:15:00,204,83.6,74.3,0,210,5,0,69.1
411,2016-12-24 16:30:00,226,88.1,71.1,0,72,5,1,67.4
412,2016-12-24 16:45:00,188,93.3,69.5,0,52,3,0,67.4
413,2016-12-24 17:00:00,376,90.8,70.4,0,63,0,0,67.6
414,2016-12-24 17:15:00,211,88.1,71.4,0,96,3,0,67.7
415,2016-12-24 17:30:00,58,93.2,68.9,0,261,1,0,66.8
416,2016-12-24 17:45:00,23,96.6,67.6,0,141,3,0,66.6
417,2016-12-24 18:00:00,19,98,67,0,162,2,0,66.4
418,2016-12-24 18:15:00,13,99.1,66.9,0,64,1,0,66.6
419,2016-12-24 18:30:00,11,99.5,66.8,0,151,1,0,66.6
420,2016-12-24 18:45:00,3,99.5,66.6,0,25,0,0,66.4
421,2016-12-24 19:00:00,0,99.6,66.3,0,262,1,0,66.2
422,2016-12-24 19:15:00,0,99.8,66,0,275,2,0,65.9
423,2016-12-24 19:30:00,0,99.9,65.9,0,104,1,0,65.9
424,2016-12-24 19:45:00,0,100,65.8,0,139,1,0,65.8
425,2016-12-24 20:00:00,0,100,65.8,0,200,1,0,65.8
426,2016-12-24 20:15:00,0,100,65.4,0,203,2,0,65.4
427,2016-12-24 20:30:00,0,100,64.8,0,197,1,0,64.8
428,2016-12-24 20:45:00,0,100,64.1,0,199,0,0,64.1
429,2016-12-24 21:00:00,0,100,63.9,0,186,2,0,63.9
430,2016-12-24 21:15:00,0,100,64.2,0,286,1,0,64.2
431,2016-12-24 21:30:00,0,100,64.2,0,234,0,0,64.2
432,2016-12-24 21:45:00,0,100,64.2,0,210,0,0,64.2
433,2016-12-24 22:00:00,0,100,64.3,0,238,0,0,64.3
434,2016-12-24 22:15:00,0,100,64.4,0,152,0,0,64.4
435,2016-12-24 22:30:00,0,100,64.5,0,146,0,0,64.5
436,2016-12-24 22:45:00,0,100,64.4,0,139,0,0,64.4
437,2016-12-24 23:00:00,0,100,64.4,0,139,0,0,64.4
438,2016-12-24 23:15:00,0,100,64.3,0,139,0,0,64.3
439,2016-12-24 23:30:00,0,100,64.1,0,139,0,0,64.1
440,2016-12-24 23:45:00,0,100,63.9,0,139,0,0,63.9
441,2016-12-25 00:00:00,0,100,63.9,0,139,0,0,63.9
442,2016-12-25 00:15:00,0,100,64,0,139,0,0,64
443,2016-12-25 00:30:00,0,100,64,0,139,0,0,64
444,2016-12-25 00:45:00,0,100,64,0,139,0,0,64
445,2016-12-25 01:00:00,0,100,63.9,0,81,1,0,63.9
446,2016-12-25 01:15:00,0,100,63.9,0,297,6,2,63.9
447,2016-12-25 01:30:00,0,100,63.6,0,328,4,0,63.6
448,2016-12-25 01:45:00,0,100,63.5,0,320,6,2,63.5
449,2016-12-25 02:00:00,0,100,63.9,0,295,8,4,63.9
450,2016-12-25 02:15:00,0,100,63.9,0,278,6,2,63.9
451,2016-12-25 02:30:00,0,100,63.9,0,304,7,3,63.9
452,2016-12-25 02:45:00,0,100,63.8,0,317,3,0,63.8
453,2016-12-25 03:00:00,0,100,64.1,0,321,4,0,64.1
454,2016-12-25 03:15:00,0,100,64,0,324,2,0,64
455,2016-12-25 03:30:00,0,100,63.9,0,326,0,0,63.9
456,2016-12-25 03:45:00,0,100,63.5,0,286,1,0,63.5
457,2016-12-25 04:00:00,0,100,63.6,0,300,1,0,63.6
458,2016-12-25 04:15:00,0,100,63.9,0,302,2,0,63.9
459,2016-12-25 04:30:00,0,100,64,0,286,3,0,64
460,2016-12-25 04:45:00,0,100,63.6,0,193,3,0,63.6
461,2016-12-25 05:00:00,0,100,63.5,0,180,0,0,63.5
462,2016-12-25 05:15:00,0,100,63.5,0,180,0,0,63.5
463,2016-12-25 05:30:00,0,100,63.5,0,184,2,0,63.5
464,2016-12-25 05:45:00,0,100,63.5,0,189,3,0,63.5
465,2016-12-25 06:00:00,4,100,63.5,0,184,1,0,63.5
466,2016-12-25 06:15:00,22,100,63.5,0,180,0,0,63.5
467,2016-12-25 06:30:00,56,100,63.8,0,180,0,0,63.8
468,2016-12-25 06:45:00,74,100,64.6,0,180,0,0,64.6
469,2016-12-25 07:00:00,78,100,64.8,0,180,0,0,64.8
470,2016-12-25 07:15:00,59,100,64.6,0,268,3,0,64.6
471,2016-12-25 07:30:00,58,100,64.7,0,327,0,0,64.7
472,2016-12-25 07:45:00,78,100,65,0,327,0,0,65
473,2016-12-25 08:00:00,97,100,65.2,0,327,0,0,65.2
474,2016-12-25 08:15:00,84,100,64.8,0,327,0,0,64.8
475,2016-12-25 08:30:00,135,100,64.6,0,320,0,0,64.6
476,2016-12-25 08:45:00,267,100,65.8,0,337,0,0,65.8
477,2016-12-25 09:00:00,316,100,66.4,0,345,0,0,66.4
478,2016-12-25 09:15:00,444,100,67.5,0,345,0,0,67.5
479,2016-12-25 09:30:00,547,100,69,0,345,0,0,69
480,2016-12-25 09:45:00,431,100,69.5,0,345,0,0,69.5
481,2016-12-25 10:00:00,293,99.8,69.7,0,326,0,0,69.6
482,2016-12-25 10:15:00,542,99.3,70.1,0,286,0,0,69.9
483,2016-12-25 10:30:00,535,91.5,72.6,0,224,1,0,70
484,2016-12-25 10:45:00,469,88.7,72.5,0,67,0,0,69
485,2016-12-25 11:00:00,613,84.8,74.1,0,142,0,0,69.3
486,2016-12-25 11:15:00,512,84.6,74.7,0,131,1,0,69.8
487,2016-12-25 11:30:00,516,85,74.3,0,49,0,0,69.5
488,2016-12-25 11:45:00,646,80.4,75.6,0,49,0,0,69.2
489,2016-12-25 12:00:00,551,79.3,76.8,0,49,0,0,70
490,2016-12-25 12:15:00,271,85.1,74.9,0,90,1,0,70.2
491,2016-12-25 12:30:00,382,86.7,74.2,0,88,0,0,70
492,2016-12-25 12:45:00,438,87.1,74.3,0,100,2,0,70.2
493,2016-12-25 13:00:00,266,87.8,73.7,0,125,2,0,69.9
494,2016-12-25 13:15:00,154,91.6,71.3,0,128,2,0,68.7
495,2016-12-25 13:30:00,161,94.7,69.6,0,159,2,0,68
496,2016-12-25 13:45:00,98,96.6,68.6,0,149,0,0,67.6
497,2016-12-25 14:00:00,145,98.2,68.2,0,184,2,0,67.7
498,2016-12-25 14:15:00,197,98.9,68.3,0,121,1,0,68
499,2016-12-25 14:30:00,176,99.2,68.1,0,104,2,0,67.9
500,2016-12-25 14:45:00,346,99.5,68.3,0,148,2,0,68.1
501,2016-12-25 15:00:00,463,99.5,70.2,0,170,2,0,70
502,2016-12-25 15:15:00,491,96.8,71.3,0,108,3,0,70.3
503,2016-12-25 15:30:00,276,94.7,70.6,0,104,1,0,69
504,2016-12-25 15:45:00,192,95,69.4,0,98,3,0,67.9
505,2016-12-25 16:00:00,91,96.1,68.7,0,122,1,0,67.5
506,2016-12-25 16:15:00,108,97.5,68.2,0,98,4,0,67.4
507,2016-12-25 16:30:00,158,98.4,68.5,0,124,3,0,68
508,2016-12-25 16:45:00,170,98.1,68.5,0,120,1,0,67.9
509,2016-12-25 17:00:00,173,97.4,68.6,0,72,2,0,67.8
510,2016-12-25 17:15:00,149,96.2,68.6,0,183,1,0,67.4
511,2016-12-25 17:30:00,131,96,68.1,0,129,4,0,66.9
512,2016-12-25 17:45:00,86,96.2,68,0,145,2,0,66.8
513,2016-12-25 18:00:00,85,97.2,67.7,0,114,1,0,66.9
514,2016-12-25 18:15:00,24,97.8,67.4,0,172,2,0,66.7
515,2016-12-25 18:30:00,9,98.5,67,0,87,2,0,66.5
516,2016-12-25 18:45:00,7,98.9,66.3,0,127,0,0,66
517,2016-12-25 19:00:00,1,99.4,66,0,104,1,0,65.8
518,2016-12-25 19:15:00,0,99.5,65.8,0,127,2,0,65.6
519,2016-12-25 19:30:00,0,99.5,65.8,0,107,3,0,65.6
520,2016-12-25 19:45:00,0,99.7,66.2,0,107,2,0,66.1
521,2016-12-25 20:00:00,0,99.8,66.2,0,120,2,0,66.1
522,2016-12-25 20:15:00,0,99.9,66,0,98,2,0,66
523,2016-12-25 20:30:00,0,100,66.1,0,182,3,0,66.1
524,2016-12-25 20:45:00,0,100,66,0,135,0,0,66
525,2016-12-25 21:00:00,0,100,65.6,0,104,0,0,65.6
526,2016-12-25 21:15:00,0,100,65.1,0,101,1,0,65.1
527,2016-12-25 21:30:00,0,100,65.2,0,105,1,0,65.2
528,2016-12-25 21:45:00,0,100,65.3,0,87,2,0,65.3
529,2016-12-25 22:00:00,0,100,65.1,0,118,3,0,65.1
530,2016-12-25 22:15:00,0,100,65.1,0,94,1,0,65.1
531,2016-12-25 22:30:00,0,100,65.1,0,107,2,0,65.1
532,2016-12-25 22:45:00,0,100,65.2,0,132,1,0,65.2
533,2016-12-25 23:00:00,0,100,64.9,0,104,3,0,64.9
534,2016-12-25 23:15:00,0,100,64.6,0,101,6,0,64.6
535,2016-12-25 23:30:00,0,100,64.7,0,114,2,0,64.7
536,2016-12-25 23:45:00,0,100,64.7,0,124,2,0,64.7
537,2016-12-26 00:00:00,0,100,64.4,0,117,2,0,64.4
538,2016-12-26 00:15:00,0,99.8,64.1,0,96,3,0,64
539,2016-12-26 00:30:00,0,99.8,64.2,0,128,2,0,64.1
540,2016-12-26 00:45:00,0,99.9,64.6,0,118,2,0,64.6
541,2016-12-26 01:00:00,0,99.8,64.6,0,207,0,0,64.5
542,2016-12-26 01:15:00,0,99.8,64.4,0,145,2,0,64.3
543,2016-12-26 01:30:00,0,99.8,64.2,0,201,1,0,64.1
544,2016-12-26 01:45:00,0,99.8,64.2,0,94,3,0,64.1
545,2016-12-26 02:00:00,0,99.8,64.2,0,169,0,0,64.1
546,2016-12-26 02:15:00,0,99.8,64,0,153,1,0,63.9
547,2016-12-26 02:30:00,0,99.8,63.8,0,114,2,0,63.7
548,2016-12-26 02:45:00,0,99.8,63.8,0,183,1,0,63.7
549,2016-12-26 03:00:00,0,99.7,63.7,0,111,0,0,63.6
550,2016-12-26 03:15:00,0,99.6,63.6,0,118,1,0,63.5
551,2016-12-26 03:30:00,0,99.5,63.7,0,111,2,0,63.6
552,2016-12-26 03:45:00,0,99.5,63.7,0,86,2,0,63.6
553,2016-12-26 04:00:00,0,99.5,63.5,0,105,2,0,63.4
554,2016-12-26 04:15:00,0,99.5,63.5,0,90,1,0,63.4
555,2016-12-26 04:30:00,0,99.5,63.6,0,91,1,0,63.5
556,2016-12-26 04:45:00,0,99.4,63.7,0,93,3,0,63.5
557,2016-12-26 05:00:00,0,99.2,63.7,0,88,2,0,63.5
558,2016-12-26 05:15:00,0,99.1,63.9,0,94,1,0,63.6
559,2016-12-26 05:30:00,0,99.2,64,0,110,1,0,63.8
560,2016-12-26 05:45:00,0,99.1,63.9,0,110,1,0,63.6
561,2016-12-26 06:00:00,2,99,63.9,0,169,0,0,63.6
562,2016-12-26 06:15:00,32,99,63.9,0,173,1,0,63.6
563,2016-12-26 06:30:00,102,98.6,65.1,0,170,0,0,64.7
564,2016-12-26 06:45:00,92,97.1,66,0,88,3,0,65.1
565,2016-12-26 07:00:00,96,96.8,65.6,0,76,1,0,64.6
566,2016-12-26 07:15:00,180,96.5,66.2,0,146,1,0,65.1
567,2016-12-26 07:30:00,202,95.2,67.2,0,98,1,0,65.7
568,2016-12-26 07:45:00,265,93.5,67.9,0,86,1,0,65.9
569,2016-12-26 08:00:00,231,92.3,68.1,0,91,1,0,65.8
570,2016-12-26 08:15:00,338,92.3,68.7,0,108,1,0,66.3
571,2016-12-26 08:30:00,516,87,70.7,0,117,1,0,66.6
572,2016-12-26 08:45:00,674,83.6,72.8,0,112,1,0,67.6
573,2016-12-26 09:00:00,660,80.6,73.8,0,101,1,0,67.5
574,2016-12-26 09:15:00,798,79.5,74.3,0,101,0,0,67.6
575,2016-12-26 09:30:00,857,79.4,75,0,114,1,0,68.3
576,2016-12-26 09:45:00,874,77.2,75.7,0,93,2,0,68.2
577,2016-12-26 10:00:00,806,76.9,76.7,0,98,2,0,69
578,2016-12-26 10:15:00,906,76.9,76.8,0,96,1,0,69.1
579,2016-12-26 10:30:00,613,76.9,77,0,96,1,0,69.3
580,2016-12-26 10:45:00,530,78.1,76.4,0,96,0,0,69.2
581,2016-12-26 11:00:00,479,77.1,76.7,0,118,1,0,69.1
582,2016-12-26 11:15:00,742,75.3,76.9,0,107,0,0,68.6
583,2016-12-26 11:30:00,683,76,76.9,0,96,1,0,68.9
584,2016-12-26 11:45:00,689,77,76.7,0,96,0,0,69.1
585,2016-12-26 12:00:00,634,77.9,76.5,0,97,0,0,69.2
586,2016-12-26 12:15:00,841,74.3,78.1,0,97,0,0,69.4
587,2016-12-26 12:30:00,646,73.4,78.4,0,94,0,0,69.4
588,2016-12-26 12:45:00,626,76.6,77,0,94,0,0,69.2
589,2016-12-26 13:00:00,873,77.2,77.5,0,184,0,0,69.9
590,2016-12-26 13:15:00,737,75.1,78.3,0,56,1,0,69.9
591,2016-12-26 13:30:00,609,75.6,77.5,0,120,0,0,69.3
592,2016-12-26 13:45:00,701,76.7,76.9,0,166,1,0,69.2
593,2016-12-26 14:00:00,477,77.3,76.4,0,183,0,0,68.9
594,2016-12-26 14:15:00,602,77.9,76.4,0,111,1,0,69.1
595,2016-12-26 14:30:00,535,78.9,75.9,0,80,0,0,69
596,2016-12-26 14:45:00,439,79.8,75.7,0,80,0,0,69.1
597,2016-12-26 15:00:00,490,80.4,75,0,98,1,0,68.6
598,2016-12-26 15:15:00,351,82.9,74.3,0,165,1,0,68.8
599,2016-12-26 15:30:00,491,81.5,74,0,179,1,0,68.1
600,2016-12-26 15:45:00,279,84.3,73.3,0,118,1,0,68.3
601,2016-12-26 16:00:00,352,84.3,72.6,0,101,0,0,67.6
602,2016-12-26 16:15:00,339,84.7,72.9,0,134,1,0,68.1
603,2016-12-26 16:30:00,421,84.3,72.6,0,88,1,0,67.6
604,2016-12-26 16:45:00,252,84.3,72.6,0,139,2,0,67.6
605,2016-12-26 17:00:00,110,87.8,70.6,0,192,1,0,66.8
606,2016-12-26 17:15:00,135,92.3,69.3,0,155,3,0,66.9
607,2016-12-26 17:30:00,114,92.5,69.2,0,145,3,0,66.9
608,2016-12-26 17:45:00,63,93.8,68.5,0,156,1,0,66.6
609,2016-12-26 18:00:00,32,95.5,67.8,0,111,2,0,66.4
610,2016-12-26 18:15:00,31,97.1,67.4,0,105,2,0,66.5
611,2016-12-26 18:30:00,16,97.6,67.2,0,104,2,0,66.5
612,2016-12-26 18:45:00,5,98.1,66.9,0,142,1,0,66.3
613,2016-12-26 19:00:00,0,98.7,66.5,0,118,1,0,66.1
614,2016-12-26 19:15:00,0,99.2,66.2,0,83,1,0,66
615,2016-12-26 19:30:00,0,99.5,66.1,0,153,0,0,65.9
616,2016-12-26 19:45:00,0,99.5,66,0,177,0,0,65.8
617,2016-12-26 20:00:00,0,99.5,65.8,0,193,0,0,65.6
618,2016-12-26 20:15:00,0,99.5,65.4,0,194,0,0,65.3
619,2016-12-26 20:30:00,0,99.6,65.3,0,189,1,0,65.2
620,2016-12-26 20:45:00,0,99.7,65.3,0,218,1,0,65.2
621,2016-12-26 21:00:00,0,99.8,65.1,0,98,2,0,65
622,2016-12-26 21:15:00,0,99.9,64.7,0,98,1,0,64.7
623,2016-12-26 21:30:00,0,100,64.7,0,146,0,0,64.7
624,2016-12-26 21:45:00,0,100,64.4,0,172,0,0,64.4
625,2016-12-26 22:00:00,0,100,64.2,0,200,1,0,64.2
626,2016-12-26 22:15:00,0,100,64.3,0,234,0,0,64.3
627,2016-12-26 22:30:00,0,100,64.1,0,121,0,0,64.1
628,2016-12-26 22:45:00,0,100,64.3,0,121,0,0,64.3
629,2016-12-26 23:00:00,0,100,64.4,0,103,1,0,64.4
630,2016-12-26 23:15:00,0,100,64.4,0,88,0,0,64.4
631,2016-12-26 23:30:00,0,100,64.3,0,88,0,0,64.3
632,2016-12-26 23:45:00,0,100,64,0,88,0,0,64
633,2016-12-27 00:00:00,0,100,63.7,0,90,2,0,63.7
634,2016-12-27 00:15:00,0,100,63.7,0,91,0,0,63.7
635,2016-12-27 00:30:00,0,100,63.7,0,173,0,0,63.7
636,2016-12-27 00:45:00,0,100,63.7,0,153,0,0,63.7
637,2016-12-27 01:00:00,0,100,63.6,0,125,0,0,63.6
638,2016-12-27 01:15:00,0,100,63.5,0,108,0,0,63.5
639,2016-12-27 01:30:00,0,100,63.5,0,98,0,0,63.5
640,2016-12-27 01:45:00,0,99.9,63.5,0,148,1,0,63.5
641,2016-12-27 02:00:00,0,99.8,63.6,0,112,1,0,63.5
642,2016-12-27 02:15:00,0,99.7,63.7,0,105,0,0,63.6
643,2016-12-27 02:30:00,0,99.7,63.8,0,105,0,0,63.7
644,2016-12-27 02:45:00,0,99.6,63.9,0,104,0,0,63.8
645,2016-12-27 03:00:00,0,99.5,64,0,104,1,0,63.9
646,2016-12-27 03:15:00,0,99.5,63.9,0,104,0,0,63.8
647,2016-12-27 03:30:00,0,99.5,63.7,0,104,0,0,63.6
648,2016-12-27 03:45:00,0,99.5,63.8,0,100,1,0,63.7
649,2016-12-27 04:00:00,0,99.5,63.8,0,100,1,0,63.7
650,2016-12-27 04:15:00,0,99.5,63.8,0,100,0,0,63.7
651,2016-12-27 04:30:00,0,99.5,63.7,0,134,0,0,63.6
652,2016-12-27 04:45:00,0,99.5,63.7,0,158,1,0,63.6
653,2016-12-27 05:00:00,0,99.6,63.8,0,158,0,0,63.7
654,2016-12-27 05:15:00,0,99.6,63.9,0,111,1,0,63.8
655,2016-12-27 05:30:00,0,99.6,64,0,103,1,0,63.9
656,2016-12-27 05:45:00,0,99.7,64.2,0,104,1,0,64.1
657,2016-12-27 06:00:00,0,99.6,64.3,0,104,0,0,64.2
658,2016-12-27 06:15:00,4,99.6,64.3,0,100,0,0,64.2
659,2016-12-27 06:30:00,18,99.6,64.2,0,98,0,0,64.1
660,2016-12-27 06:45:00,32,99.5,64.3,0,98,0,0,64.2
661,2016-12-27 07:00:00,51,99.5,64.5,0,98,0,0,64.4
662,2016-12-27 07:15:00,94,99.3,64.9,0,98,0,0,64.7
663,2016-12-27 07:30:00,115,98.3,65.3,0,98,0,0,64.8
664,2016-12-27 07:45:00,239,97,66.4,0,96,0,0,65.5
665,2016-12-27 08:00:00,292,92.3,67.8,0,96,0,0,65.5
666,2016-12-27 08:15:00,450,84.6,69.9,0,96,0,0,65.1
667,2016-12-27 08:30:00,336,84.3,70.1,0,96,0,0,65.2
668,2016-12-27 08:45:00,302,86,69.4,0,96,0,0,65
669,2016-12-27 09:00:00,408,85.7,69.9,0,129,0,0,65.4
670,2016-12-27 09:15:00,622,82.4,71.5,0,114,0,0,65.9
671,2016-12-27 09:30:00,530,81.5,72.3,0,112,0,0,66.4
672,2016-12-27 09:45:00,555,81.6,72.2,0,97,0,0,66.3
673,2016-12-27 10:00:00,559,80.9,72.4,0,101,0,0,66.3
674,2016-12-27 10:15:00,614,79.2,73.2,0,127,0,0,66.5
675,2016-12-27 10:30:00,492,80.4,72.9,0,139,0,0,66.6
676,2016-12-27 10:45:00,487,82.6,72.1,0,121,0,0,66.6
677,2016-12-27 11:00:00,647,80.5,73.7,0,124,1,0,67.4
678,2016-12-27 11:15:00,619,77.1,74.9,0,67,0,0,67.4
679,2016-12-27 11:30:00,801,79.2,74.8,0,120,1,0,68
680,2016-12-27 11:45:00,642,77.5,75.3,0,121,2,0,67.9
681,2016-12-27 12:00:00,397,82.3,73.4,0,97,3,0,67.7
682,2016-12-27 12:15:00,249,86.8,71.1,0,111,2,0,67
683,2016-12-27 12:30:00,357,86.9,71.1,0,115,1,0,67
684,2016-12-27 12:45:00,415,85.2,72.1,0,110,0,0,67.4
685,2016-12-27 13:00:00,329,86.6,71.7,0,148,0,0,67.5
686,2016-12-27 13:15:00,577,86,72.2,0,120,0,0,67.8
687,2016-12-27 13:30:00,607,79.3,75.1,0,168,0,0,68.4
688,2016-12-27 13:45:00,656,78.4,75.5,0,151,1,0,68.4
689,2016-12-27 14:00:00,587,78.1,75.3,0,103,1,0,68.1
690,2016-12-27 14:15:00,301,81.4,74.3,0,114,0,0,68.3
691,2016-12-27 14:30:00,321,84.3,72.7,0,94,0,0,67.7
692,2016-12-27 14:45:00,280,85.8,72,0,98,0,0,67.5
693,2016-12-27 15:00:00,316,85.7,71.6,0,122,1,0,67.1
694,2016-12-27 15:15:00,319,85.2,71.3,0,231,1,0,66.7
695,2016-12-27 15:30:00,347,84.3,71.6,0,289,0,0,66.6
696,2016-12-27 15:45:00,248,85.7,71.1,0,120,0,0,66.6
697,2016-12-27 16:00:00,287,87.3,70.1,0,100,1,0,66.2
698,2016-12-27 16:15:00,242,86.8,70.3,0,101,1,0,66.2
699,2016-12-27 16:30:00,178,86.9,69.7,0,101,0,0,65.6
700,2016-12-27 16:45:00,72,89.7,68.7,0,105,0,0,65.5
701,2016-12-27 17:00:00,53,92.8,67.6,0,165,0,0,65.4
702,2016-12-27 17:15:00,66,93.9,67,0,139,0,0,65.2
703,2016-12-27 17:30:00,56,93.9,66.7,0,104,0,0,64.9
704,2016-12-27 17:45:00,32,94.1,66.1,0,93,1,0,64.3
705,2016-12-27 18:00:00,24,94.7,65.6,0,103,1,0,64
706,2016-12-27 18:15:00,21,95.2,65.3,0,103,2,0,63.9
707,2016-12-27 18:30:00,12,95.6,64.8,0,152,1,0,63.5
708,2016-12-27 18:45:00,2,96.8,64.6,0,98,2,0,63.6
709,2016-12-27 19:00:00,0,96.8,64.3,0,132,1,0,63.3
710,2016-12-27 19:15:00,0,97,64,0,121,1,0,63.1
711,2016-12-27 19:30:00,0,96.8,63.9,0,179,1,0,62.9
712,2016-12-27 19:45:00,0,96.6,63.7,0,314,3,0,62.7
713,2016-12-27 20:00:00,0,96.3,63.2,0,321,2,0,62.1
714,2016-12-27 20:15:00,0,96.9,63,0,334,2,0,62.1
715,2016-12-27 20:30:00,0,96.8,63.1,0,330,1,0,62.1
716,2016-12-27 20:45:00,0,97.1,63,0,330,0,0,62.1
717,2016-12-27 21:00:00,0,97.1,63.1,0,330,0,0,62.2
718,2016-12-27 21:15:00,0,97.2,63.3,0,254,0,0,62.5
719,2016-12-27 21:30:00,0,97.3,63.5,0,110,1,0,62.7
720,2016-12-27 21:45:00,0,97.2,63.4,0,108,0,0,62.6
721,2016-12-27 22:00:00,0,97.6,63.2,0,108,0,0,62.5
722,2016-12-27 22:15:00,0,98,63.2,0,210,0,0,62.6
723,2016-12-27 22:30:00,0,98.8,63.7,0,199,1,0,63.3
724,2016-12-27 22:45:00,0,99.4,63.9,0,200,2,0,63.7
725,2016-12-27 23:00:00,0,99.5,63.9,0,228,2,0,63.8
726,2016-12-27 23:15:00,0,99.5,63.9,0,238,4,0,63.8
727,2016-12-27 23:30:00,0,99.6,63.8,0,151,2,0,63.7
728,2016-12-27 23:45:00,0,99.7,63.7,0,148,4,0,63.6
729,2016-12-28 00:00:00,0,99.9,63.6,0,156,1,0,63.6
730,2016-12-28 00:15:00,0,99.9,63.5,0,221,3,0,63.5
731,2016-12-28 00:30:00,0,99.9,63.5,0,179,3,0,63.5
732,2016-12-28 00:45:00,0,100,63.7,0,207,1,0,63.7
733,2016-12-28 01:00:00,0,100,63.9,0,152,0,0,63.9
734,2016-12-28 01:15:00,0,100,64.1,0,134,2,0,64.1
735,2016-12-28 01:30:00,0,100,64.4,0,162,1,0,64.4
736,2016-12-28 01:45:00,0,100,64.4,0,114,1,0,64.4
737,2016-12-28 02:00:00,0,100,64.5,0,124,1,0,64.5
738,2016-12-28 02:15:00,0,100,64.5,0,107,2,0,64.5
739,2016-12-28 02:30:00,0,100,64.7,0,121,2,0,64.7
740,2016-12-28 02:45:00,0,100,65.1,0,104,2,0,65.1
741,2016-12-28 03:00:00,0,100,65.3,0,182,2,0,65.3
742,2016-12-28 03:15:00,0,100,65.5,0,162,2,0,65.5
743,2016-12-28 03:30:00,0,100,65.4,0,156,3,0,65.4
744,2016-12-28 03:45:00,0,100,65.1,0,138,3,0,65.1
745,2016-12-28 04:00:00,0,100,64.9,0,170,3,0,64.9
746,2016-12-28 04:15:00,0,100,64.9,0,105,2,0,64.9
747,2016-12-28 04:30:00,0,100,65,0,103,2,0,65
748,2016-12-28 04:45:00,0,100,65.1,0,146,2,0,65.1
749,2016-12-28 05:00:00,0,100,65.1,0,131,2,0,65.1
750,2016-12-28 05:15:00,0,100,65.2,0,90,2,0,65.2
751,2016-12-28 05:30:00,0,100,65.2,0,83,4,0,65.2
752,2016-12-28 05:45:00,0,100,65.2,0,134,1,0,65.2
753,2016-12-28 06:00:00,0,100,65.3,0,107,2,0,65.3
754,2016-12-28 06:15:00,2,100,65.4,0,97,1,0,65.4
755,2016-12-28 06:30:00,5,100,65.5,0,146,4,0,65.5
756,2016-12-28 06:45:00,24,100,65.6,0,145,1,0,65.6
757,2016-12-28 07:00:00,34,100,65.7,0,158,2,0,65.7
758,2016-12-28 07:15:00,39,100,65.9,0,118,2,0,65.9
759,2016-12-28 07:30:00,50,100,66,0,165,2,0,66
760,2016-12-28 07:45:00,32,100,66,0,177,2,0,66
761,2016-12-28 08:00:00,19,100,65.9,0,125,3,0,65.9
762,2016-12-28 08:15:00,10,100,65.3,0,135,3,0,65.3
763,2016-12-28 08:30:00,25,100,64.1,0,96,3,0,64.1
764,2016-12-28 08:45:00,33,100,63.3,0,145,0,0,63.3
765,2016-12-28 09:00:00,8,100,63.7,0,169,0,0,63.7
766,2016-12-28 09:15:00,11,100,64,0,151,0,0,64
767,2016-12-28 09:30:00,19,100,64.2,0,111,2,0,64.2
768,2016-12-28 09:45:00,16,100,63.9,0,169,1,0,63.9
769,2016-12-28 10:00:00,13,100,64,0,105,1,0,64
770,2016-12-28 10:15:00,8,100,64.3,0,160,2,0,64.3
771,2016-12-28 10:30:00,8,100,64.6,0,144,3,0,64.6
772,2016-12-28 10:45:00,14,100,64.5,0,148,1,0,64.5
773,2016-12-28 11:00:00,9,100,64.1,0,165,1,0,64.1
774,2016-12-28 11:15:00,9,100,64.1,0,165,0,0,64.1
775,2016-12-28 11:30:00,10,100,64.5,0,165,0,0,64.5
776,2016-12-28 11:45:00,20,100,64.9,0,124,1,0,64.9
777,2016-12-28 12:00:00,23,100,65,0,129,0,0,65
778,2016-12-28 12:15:00,30,100,65.3,0,129,0,0,65.3
779,2016-12-28 12:30:00,41,100,65.3,0,129,0,0,65.3
780,2016-12-28 12:45:00,50,100,65.3,0,129,0,0,65.3
