,Date,Tula_RNF,Aasu_RNF_in,Vaipito_RNF_in,Afono_RNF_in,Airport_RNF,ASCC_RNF,Aoloaufou_USGS_RNF,Aua_USGS_RNF,Fagaitua_USGS_RNF,Malaeimi_USGS_RNF,Pioa_USGS_RNF,Satala_USGS_RNF,Amouli_NCDC_RNF,Atuu_NCDC_RNF,Fagaalu_NCDC_RNF,Malaeloa_NCDC_RNF,Vatia_NCDC_RNF,taputimu_WRCC_RNF
280,1956-01-06,,,,,,,,,,,,,0.0,,,,0.01181103,
281,1956-01-07,,,,,,,,,,,,,0.0,,,,0.0,
282,1956-01-08,,,,,,,,,,,,,0.16929143000000002,,,,0.11023628,
283,1956-01-09,,,,,,,,,,,,,0.0,,,,0.0,
284,1956-01-10,,,,,,,,,,,,,0.0,,,,0.22834658000000002,
285,1956-01-11,,,,,,,,,,,,,0.0,,,,0.0,
286,1956-01-12,,,,,,,,,,,,,0.35039389000000004,,,,0.20866153,
287,1956-01-13,,,,,,,,,,,,,0.37007894,,,,0.22834658000000002,
288,1956-01-14,,,,,,,,,,,,,2.5314974300000004,,,,1.75196945,
289,1956-01-15,,,,,,,,,,,,,0.0,,,,0.03149608,
290,1956-01-16,,,,,,,,,,,,,0.33070884,,,,0.0,
291,1956-01-17,,,,,,,,,,,,,0.0,,,,0.0,
292,1956-01-18,,,,,,,,,,,,,0.20078751000000003,,,,0.14960638,
293,1956-01-19,,,,,,,,,,,,,0.0,,,,0.051181130000000005,
294,1956-01-20,,,,,,,,,,,,,0.0,,,,0.22834658000000002,
295,1956-01-21,,,,,,,,,,,,,0.0,,,,0.0,
296,1956-01-22,,,,,,,,,,,,,0.0,,,,0.0,
297,1956-01-23,,,,,,,,,,,,,0.35826791,,,,1.42913463,
298,1956-01-24,,,,,,,,,,,,,0.0,,,,0.0,
299,1956-01-25,,,,,,,,,,,,,0.6299216000000001,,,,1.27952825,
300,1956-01-26,,,,,,,,,,,,,0.92913436,,,,1.09055177,
301,1956-01-27,,,,,,,,,,,,,1.6299221400000001,,,,0.7204728300000001,
302,1956-01-28,,,,,,,,,,,,,0.8503941600000001,,,,1.38189051,
303,1956-01-29,,,,,,,,,,,,,1.38189051,,,,1.5000008100000002,
304,1956-01-30,,,,,,,,,,,,,0.0,,,,0.18110246000000002,
305,1956-01-31,,,,,,,,,,,,,0.0,,,,0.9881895100000001,
306,1956-02-01,,,,,,,,,,,,,0.5393703700000001,,,,0.8503941600000001,
307,1956-02-02,,,,,,,,,,,,,0.0,,,,0.0,
308,1956-02-03,,,,,,,,,,,,,0.40944904000000004,,,,1.4409456600000001,
309,1956-02-04,,,,,,,,,,,,,0.0,,,,0.20078751000000003,
310,1956-02-05,,,,,,,,,,,,,0.0,,,,0.0,
311,1956-02-06,,,,,,,,,,,,,0.0,,,,0.88189024,
312,1956-02-07,,,,,,,,,,,,,0.50000027,,,,0.25196864,
313,1956-02-08,,,,,,,,,,,,,1.1417329,,,,0.01181103,
314,1956-02-09,,,,,,,,,,,,,0.0,,,,0.18110246000000002,
315,1956-02-10,,,,,,,,,,,,,1.9094498500000001,,,,0.07874020000000001,
316,1956-02-11,,,,,,,,,,,,,0.0,,,,0.11023628,
317,1956-02-12,,,,,,,,,,,,,0.0,,,,0.0,
318,1956-02-13,,,,,,,,,,,,,0.0,,,,0.05905515000000001,
319,1956-02-14,,,,,,,,,,,,,1.1102368200000001,,,,1.42913463,
320,1956-02-15,,,,,,,,,,,,,0.68897675,,,,1.2992133000000001,
321,1956-02-16,,,,,,,,,,,,,2.9015763700000003,,,,1.4094495800000002,
322,1956-02-17,,,,,,,,,,,,,1.5984260600000002,,,,0.7992130300000001,
323,1956-02-18,,,,,,,,,,,,,0.94881941,,,,1.09842579,
324,1956-02-19,,,,,,,,,,,,,0.27165369,,,,0.81102406,
325,1956-02-20,,,,,,,,,,,,,0.0,,,,0.01181103,
326,1956-02-21,,,,,,,,,,,,,0.0,,,,0.33858286000000004,
327,1956-02-22,,,,,,,,,,,,,0.22834658000000002,,,,0.0,
328,1956-02-23,,,,,,,,,,,,,0.22834658000000002,,,,0.09055123000000001,
329,1956-02-24,,,,,,,,,,,,,0.0,,,,0.6692917,
330,1956-02-25,,,,,,,,,,,,,0.48818924,,,,0.18110246000000002,
331,1956-02-26,,,,,,,,,,,,,0.0,,,,0.7992130300000001,
332,1956-02-27,,,,,,,,,,,,,0.8503941600000001,,,,0.07874020000000001,
333,1956-02-28,,,,,,,,,,,,,0.20078751000000003,,,,0.5393703700000001,
334,1956-02-29,,,,,,,,,,,,,0.0,,,,0.09842525,
335,1956-03-01,,,,,,,,,,,,,0.0,,,,0.35826791,
336,1956-03-02,,,,,,,,,,,,,0.0,,,,1.2716542300000002,
337,1956-03-03,,,,,,,,,,,,,0.0,,,,1.4094495800000002,
338,1956-03-04,,,,,,,,,,,,,0.0,,,,0.01181103,
339,1956-03-05,,,,,,,,,,,,,0.0,,,,0.019685050000000003,
340,1956-03-06,,,,,,,,,,,,,0.0,,,,0.0,
341,1956-03-07,,,,,,,,,,,,,0.0,,,,0.019685050000000003,
342,1956-03-08,,,,,,,,,,,,,0.0,,,,0.039370100000000005,
343,1956-03-09,,,,,,,,,,,,,0.0,,,,0.14960638,
344,1956-03-10,,,,,,,,,,,,,0.0,,,,0.7086618,
345,1956-03-11,,,,,,,,,,,,,0.0,,,,0.5118113000000001,
346,1956-03-12,,,,,,,,,,,,,0.0,,,,0.44881914000000006,
347,1956-03-13,,,,,,,,,,,,,0.0,,,,0.44094512,
348,1956-03-14,,,,,,,,,,,,,,,,,2.4015761,
349,1956-03-15,,,,,,,,,,,,,,,,,0.42126007000000004,
350,1956-03-16,,,,,,,,,,,,,0.0,,,,3.3818915900000004,
351,1956-03-17,,,,,,,,,,,,,0.0,,,,0.01181103,
352,1956-03-18,,,,,,,,,,,,,0.0,,,,2.01968613,
